#gen      BHL
          41     77.2441
          42     77.8149
          43     77.5529
          44     77.2854
          45     77.0021
          46     78.1582
          47      77.144
          48     75.7047
          49     76.1773
          50     74.7821
          51     75.0373
          52     75.5006
          53     75.8464
          54      75.798
          55     76.4973
          56     77.1192
          57     77.3267
          58     76.3802
          59      76.334
          60     75.8462
          61      76.492
          62     76.1851
          63     76.0225
          64     76.3275
          65     77.6901
          66     76.3355
          67     75.6122
          68     75.4986
          69     74.7576
          70     75.4776
          71     75.5704
          72     76.6841
          73     76.7614
          74     77.7189
          75     77.0608
          76     76.7043
          77     76.3388
          78     77.1032
          79     75.9318
          80     77.1987
          81     78.3389
          82     76.1526
          83     75.3369
          84     74.9857
          85     76.1431
          86     75.7257
          87     76.5171
          88     77.2284
          89     75.7899
          90     75.1067
          91     75.4273
          92     75.6195
          93     74.8771
          94     74.0282
          95     74.8556
          96     75.6937
          97     77.2289
          98     76.8544
          99      76.536
           0     77.2244
           1     78.4644
           2     78.4444
           3     78.8556
           4     80.3655
           5     80.0641
           6     80.7879
           7     80.4058
           8     81.9352
           9     79.8097
          10     76.3074
          11     75.1209
          12      75.702
          13     75.8577
          14     76.2442
          15     76.4278
          16     74.5848
          17     74.4091
          18     75.7288
          19     76.7929
          20       76.75
          21      76.804
          22     76.2312
          23     76.5133
          24     75.7176
          25     75.8005
          26     76.2738
          27     76.5691
          28     77.4902
          29     75.2041
          30     75.8352
          31     75.9782
          32     77.5001
          33     75.2755
          34       75.85
          35     75.8686
          36     76.3448
          37     77.0616
          38     76.3173
          39     75.5935
          40     76.8432
          41     75.3897
          42     75.1275
          43     74.6923
          44     74.9914
          45     76.1224
          46     75.9567
          47     78.1154
          48     77.8874
          49       76.48
          50      75.766
          51     76.2974
          52     77.5589
          53     77.4375
          54     77.2467
          55     77.4178
          56     77.5879
          57      76.718
          58     75.5843
          59     76.3859
          60     77.9026
          61     76.6291
          62     76.3419
          63     76.7515
          64     75.1794
          65     76.3852
          66     77.2718
          67      76.642
          68     76.0728
          69     75.4496
          70     75.3391
          71     73.8621
          72     74.2374
          73     73.8801
          74     74.9147
          75     74.3728
          76     73.5801
          77     74.8444
          78     75.9286
          79     75.5938
          80     75.0537
          81     74.7102
          82     75.6521
          83     75.4665
          84     75.2049
          85     75.1584
          86     75.8048
          87     75.3621
          88     76.0697
          89     75.1101
          90     74.6847
          91     74.6527
          92     74.4974
          93     74.4794
          94     75.4398
          95     75.5944
          96     77.2633
          97     77.2786
          98     77.1198
          99     77.0331
           0     77.0533
           1     76.3418
           2     76.4875
           3     77.6423
           4     77.5808
           5     76.5076
           6     75.3148
           7      74.256
           8     74.4586
           9     74.3894
          10     73.6165
          11     74.9677
          12     74.9436
          13     75.2248
          14     74.4262
          15     75.6257
          16      75.661
          17     75.7629
          18     76.1471
          19     76.2658
          20     74.2178
          21     72.8723
          22     73.4664
          23     75.0838
          24      74.008
          25     73.7241
          26     73.9728
          27     75.1471
          28     75.1116
          29     74.9482
          30     75.7515
          31     76.1097
          32     78.1336
          33     78.4013
          34          76
          35     75.2518
          36     75.8342
          37     74.9481
          38     74.2536
          39     74.1599
          40     74.4301
          41      73.356
          42     73.8332
          43     73.6276
          44     73.6352
          45     73.9712
          46     74.9056
          47     74.4814
          48      76.028
          49     75.8747
          50     74.0774
          51     74.4311
          52     73.5045
          53     73.9111
          54     73.5882
          55     74.8035
          56     74.7057
          57     75.5201
          58     75.0265
          59     76.4531
          60     76.0328
          61     75.5319
          62     74.7214
          63     73.2913
          64     74.7313
          65     73.5591
          66     73.0349
          67     73.8555
          68     73.7003
          69     73.4555
          70     72.4601
          71     71.8534
          72     72.7159
          73     74.3254
          74     73.4801
          75     74.1958
          76     74.4307
          77     74.3287
          78     73.1816
          79     73.6331
          80     73.2989
          81     74.0987
          82      73.512
          83     73.7586
          84     75.3457
          85     74.8728
          86      73.585
          87     72.2372
          88      71.696
          89     73.7644
          90     72.7776
          91     72.6668
          92     73.4143
          93     74.3192
          94     73.8903
          95     73.3773
          96     73.7226
          97     71.9837
          98     73.0889
          99     74.7009
           0     73.2293
           1      73.321
           2     72.3577
           3     72.4204
           4     73.5207
           5     73.3046
           6     74.8236
           7     73.5229
           8     73.6172
           9     74.1717
          10     74.6929
          11     74.3135
          12     72.9091
          13     72.8665
          14     74.0352
          15     72.7925
          16     73.5737
          17     73.9588
          18      73.426
          19     72.7024
          20     73.1094
          21     73.2428
          22     73.1577
          23     73.8598
          24     72.9418
          25      73.509
          26     73.2226
          27     73.5879
          28      72.136
          29     73.0506
          30     72.5185
          31     72.5609
          32     73.0475
          33     73.8855
          34     72.0177
          35     73.0366
          36     72.6247
          37     73.1244
          38     72.3687
          39      73.562
          40     73.6662
          41     71.6555
          42     71.9419
          43     72.4369
          44     72.2813
          45     73.3593
          46     73.9525
          47     72.9933
          48     74.0679
          49     73.1623
          50     75.0614
          51     75.7195
          52     73.9576
          53     74.5082
          54     75.9663
          55     74.9503
          56     72.9438
          57     72.3669
          58     73.4305
          59     73.8186
          60     74.5107
          61     73.8186
          62     73.3795
          63     72.8874
          64     73.5871
          65     72.5877
          66     73.6089
          67     73.7574
          68      72.825
          69     72.9639
          70     73.1609
          71     74.2414
          72     73.7437
          73     73.7803
          74     72.0622
          75     73.6018
          76      74.794
          77     73.4262
          78     74.1944
          79     72.3455
          80     71.6253
          81     73.2828
          82     71.9319
          83     72.0281
          84     71.8907
          85     71.4459
          86     73.2788
          87     73.8209
          88     73.7743
          89     72.3214
          90     71.8094
          91     72.7944
          92     72.1503
          93     73.1684
          94     71.8204
          95     72.3156
          96     71.8478
          97     72.6357
          98     73.7285
          99     73.6136
           0     72.3236
           1     73.6601
           2     72.8282
           3     73.4841
           4     73.3865
           5     72.2878
           6     72.9864
           7     71.1383
           8     72.5851
           9     71.2404
          10     71.0033
          11     70.9089
          12      71.517
          13     71.5802
          14     70.9546
          15     70.2781
          16     71.7466
          17     71.3599
          18     71.7009
          19     71.0457
          20     71.5366
          21     70.9149
          22     71.3445
          23     73.0107
          24      73.251
          25     75.3843
          26     76.2845
          27     75.6727
          28     74.3402
          29     73.2634
          30     73.3652
          31     73.8313
          32     73.9484
          33     74.6151
          34     72.9023
          35     73.3059
          36     73.1667
          37     73.8286
          38     75.1901
          39     74.8089
          40     76.7644
          41     75.1652
          42     73.7798
          43      72.481
          44     72.1704
          45     72.6304
          46     72.1483
          47     72.4821
          48     75.2257
          49     75.3434
          50     72.8703
          51     73.4766
          52     71.3915
          53     72.1174
          54     72.3605
          55     71.7987
          56      72.484
          57     72.1538
          58     73.9247
          59     72.6475
          60     71.8544
          61     72.8701
          62     73.2338
          63     74.2972
          64     73.4946
          65     71.8578
          66     72.5262
          67     71.9906
          68     73.0661
          69      72.455
          70     71.7777
          71      70.709
          72     72.0065
          73     71.6106
          74     72.0091
          75     71.6221
          76     72.1489
          77      72.072
          78     70.5515
          79     70.8996
          80     70.5796
          81     70.9025
          82      69.789
          83     70.7468
          84     70.8043
          85     71.8923
          86     72.3391
          87     72.8534
          88     72.0196
          89     72.0321
          90     73.5446
          91     73.0537
          92     72.3753
          93     71.6775
          94     72.8517
          95     72.6768
          96     71.3955
          97     71.5112
          98      71.983
          99      73.056
           0     72.7102
           1     70.8817
           2     71.0223
           3     71.7484
           4     70.5681
           5     71.4639
           6     71.2131
           7     73.8553
           8     74.9502
           9     74.2164
          10     74.7939
          11     73.2841
          12     72.2949
          13     72.0355
          14     72.3729
          15       71.87
          16     72.3985
          17     72.7356
          18     72.2746
          19      70.385
          20     71.3905
          21     72.2141
          22     71.9144
          23     70.4699
          24     71.0598
          25     70.9623
          26     71.3625
          27     71.9198
          28     72.7528
          29     72.6836
          30     71.2384
          31     71.4768
          32     71.6522
          33     72.2736
          34     71.7345
          35     71.3215
          36     73.7986
          37     72.3679
          38     72.0487
          39     72.2541
          40     73.1758
          41     72.6702
          42     72.8059
          43      71.401
          44     73.1835
          45     71.8564
          46     71.9646
          47     71.3754
          48     71.6627
          49      71.856
          50     70.9573
          51     71.2765
          52     71.6483
          53     71.0209
          54     70.6304
          55     71.4023
          56     71.0865
          57     69.8361
          58     70.4608
          59     70.1737
          60     71.1166
          61     70.8606
          62     70.9756
          63     72.2358
          64     73.2018
          65     71.6169
          66     71.9679
          67     71.6136
          68     71.3875
          69     71.7526
          70     72.2341
          71     70.2897
          72     72.1356
          73      71.662
          74     72.1637
          75     70.3273
          76     70.4623
          77     72.0109
          78     70.9414
          79      70.751
          80     70.1807
          81     70.1221
          82     70.2047
          83     69.7733
          84     68.6669
          85     70.4559
          86     70.5889
          87     70.1907
          88     69.7105
          89     69.7634
          90     71.2845
          91     70.7739
          92     71.3783
          93     70.2027
          94     71.2358
          95     71.8957
          96     70.9652
          97     71.8462
          98     71.9166
          99      71.176
           0     71.0759
           1     71.8724
           2     70.4997
           3     69.5318
           4     70.1302
           5     70.5839
           6     71.3136
           7      70.957
           8      72.649
           9     72.4558
          10     71.6872
          11     71.7211
          12     71.5594
          13     72.3898
          14     72.7581
          15     72.8138
          16     71.1148
          17     72.1295
          18     73.4537
          19     71.7643
          20     71.2503
          21     71.4466
          22     70.2133
          23      72.279
          24      71.698
          25     71.1233
          26       70.99
          27     71.8003
          28     70.9638
          29     70.7166
          30     70.9383
          31      72.135
          32      71.396
          33     71.2042
          34     72.0847
          35     73.1579
          36     72.4736
          37     72.9733
          38     73.2916
          39     73.9011
          40     74.7126
          41     73.5801
          42     72.4505
          43      70.886
          44     70.8106
          45      70.306
          46     71.9576
          47      70.371
          48     70.4165
          49     70.4852
          50     71.0627
          51     70.9204
          52     71.7896
          53     70.8101
          54     71.3275
          55     70.8416
          56     70.3144
          57     69.7258
          58      70.106
          59     70.2584
          60     72.1088
          61     71.9135
          62     71.8027
          63     70.9399
          64     71.6325
          65     72.3808
          66     73.4498
          67     74.1168
          68     73.0753
          69     72.3727
          70      71.327
          71     72.1718
          72     70.2978
          73     71.1684
          74     70.4585
          75     70.9261
          76     71.3606
          77     70.1724
          78     70.6061
          79     71.0212
          80     70.6202
          81     72.1777
          82     71.8923
          83      70.938
          84     70.0455
          85     70.7331
          86      71.198
          87      70.748
          88     71.4344
          89     72.5174
          90     72.9341
          91     74.6786
          92     74.7004
          93     72.8527
          94     73.0189
          95     73.0486
          96     72.6129
          97     71.7888
          98     70.8004
          99       71.49
           0     71.1222
           1      70.518
           2     69.7544
           3     70.6306
           4     70.9367
           5     71.7613
           6     72.4663
           7     72.8869
           8     73.7674
           9     72.2017
          10     71.9393
          11     70.5471
          12     70.8964
          13     72.3817
          14     70.3479
          15     70.9828
          16     71.8682
          17     70.3684
          18     70.8784
          19     73.2614
          20     73.3436
          21     71.8673
          22      70.791
          23       70.56
          24     70.9307
          25     71.2641
          26     71.6514
          27     69.5247
          28     69.4945
          29     70.2885
          30     70.7165
          31     72.5994
          32     71.6994
          33     71.2723
          34     70.7761
          35     71.3992
          36     71.9727
          37       71.14
          38     70.8176
          39     70.7145
          40     69.9546
          41     70.9317
          42     70.0076
          43     70.4038
          44      70.103
          45     70.4282
          46     70.4919
          47     70.5833
          48     71.1217
          49     70.5634
          50     70.7572
          51      69.893
          52     68.9616
          53     69.5972
          54     69.7225
          55     68.5866
          56     67.8866
          57     68.0925
          58     69.5286
          59     70.3291
          60     70.4319
          61     70.9067
          62     72.4482
          63     70.9329
          64     71.5419
          65     72.0017
          66     71.8788
          67     72.7362
          68     70.9501
          69     70.2656
          70     69.2425
          71     69.4959
          72     69.6197
          73     68.9963
          74     68.6843
          75     70.1402
          76     70.8446
          77      71.804
          78     71.6685
          79     71.4292
          80     69.8747
          81     70.7596
          82     69.7614
          83     71.0578
          84     70.7123
          85      71.547
          86      72.545
          87     71.4111
          88      71.068
          89     70.4693
          90     70.7989
          91     70.4836
          92     69.8466
          93     71.9682
          94     72.4427
          95     71.5702
          96     71.1087
          97     69.9677
          98     70.6594
          99     69.9601
           0     69.4191
           1     70.0364
           2     70.0155
           3     69.5433
           4     68.9635
           5     69.6499
           6     71.4774
           7     69.9022
           8     70.4925
           9     71.0423
          10     71.9563
          11     70.9233
          12     71.4621
          13     71.7497
          14     72.0128
          15     71.7785
          16     70.4593
          17     71.4178
          18     69.7786
          19     69.4379
          20     69.3741
          21     69.9931
          22     69.4167
          23     71.1592
          24     71.4171
          25     70.5686
          26     69.7703
          27     68.5432
          28     69.6626
          29     70.0513
          30     70.2666
          31     70.8732
          32     72.7021
          33     70.8701
          34     72.6187
          35     70.3998
          36     68.3812
          37     68.7686
          38     68.0092
          39     68.2038
          40      68.124
          41     69.2232
          42     69.0986
          43     68.4039
          44     69.7971
          45     70.1729
          46     69.5714
          47     69.0389
          48     69.5947
          49     70.0121
          50      70.295
          51     71.0577
          52     69.9058
          53     68.9414
          54     70.4045
          55     70.5873
          56      69.472
          57      69.589
          58     69.7023
          59     69.8653
          60     70.7296
          61     70.3959
          62     70.5028
          63     69.1236
          64     70.1322
          65     69.5994
          66     69.2752
          67     71.1588
          68     70.2501
          69     69.7398
          70     70.9115
          71     70.4334
          72     71.6944
          73     69.8725
          74     68.6082
          75     69.9226
          76     71.2674
          77     71.5148
          78     71.6886
          79      72.383
          80     71.2888
          81     71.7733
          82     71.0627
          83     70.9904
          84     71.7614
          85     72.2083
          86     71.6486
          87     72.2145
          88     70.7481
          89      70.092
          90     69.0233
          91     70.0687
          92     69.9854
          93     70.6947
          94     69.4735
          95     69.4374
          96     69.4483
          97     68.2909
          98     68.3909
          99     67.8092
           0      68.196
           1      68.262
           2     68.9803
           3     68.6417
           4      68.603
           5     68.9341
           6     68.7835
           7     69.3055
           8     69.9841
           9     69.5037
          10     67.8018
          11     68.6806
          12     68.1482
          13     68.4301
          14     68.5737
          15     68.8526
          16     70.5466
          17     70.7743
          18     70.5013
          19      70.074
          20      71.319
          21      72.148
          22     70.4555
          23     70.6246
          24     69.9083
          25     70.3732
          26      70.204
          27     70.2903
          28      70.138
          29     70.5799
          30     71.7515
          31     69.2991
          32     69.6498
          33     70.2083
          34     69.4229
          35     68.6969
          36      69.175
          37     70.3692
          38      69.364
          39     69.2751
          40      71.059
          41      70.067
          42     71.3165
          43      71.794
          44     71.2009
          45     71.0344
          46     69.8453
          47     69.8531
          48     69.4761
          49     72.0306
          50      72.669
          51     70.7353
          52     72.6181
          53     71.1672
          54     71.8944
          55     71.8844
          56     72.2427
          57     70.2657
          58     68.6999
          59     69.5519
          60     70.5426
          61     71.9489
          62     72.8895
          63     71.9966
          64     71.7232
          65     71.0694
          66     70.4562
          67     70.3296
          68     70.9437
          69     70.3291
          70     70.3034
          71      70.429
          72     70.8422
          73     69.9368
          74     69.8755
          75     70.2909
          76     70.7673
          77     70.9844
          78     70.2803
          79     70.8444
          80     71.7287
          81     70.7157
          82     68.6465
          83     69.3018
          84     69.2784
          85     68.8399
          86     69.3568
          87     68.5471
          88      69.786
          89     68.2551
          90     69.6476
          91     70.8309
          92     69.2701
          93     70.1784
          94      70.844
          95     71.3071
          96      70.016
          97     69.0801
          98     68.7416
          99     69.2368
           0     68.4842
           1     68.5871
           2     68.7763
           3     69.0748
           4     68.8448
           5     68.5192
           6     68.6921
           7      70.314
           8     69.6491
           9     69.3428
          10     67.7104
          11     68.4279
          12     69.0256
          13     69.2909
          14     68.8711
          15     68.0198
          16      67.928
