           0     133.874
           1      128.56
           2      128.56
           3     126.605
           4     120.911
           5     119.728
           6     118.148
           7     115.725
           8     112.144
           9     112.011
          10     109.024
          11     108.809
          12     107.203
          13      105.59
          14     104.069
          15     101.791
          16     98.7579
          17     97.5591
          18     97.5591
          19       96.29
          20     96.2638
          21     95.3097
          22     93.3962
          23     92.5147
          24     92.1953
          25     89.0983
          26     89.0864
          27     86.4689
          28     85.0267
          29     84.6725
          30     84.0051
          31     83.7862
          32     81.9706
          33     81.7807
          34     80.4162
          35     80.4162
          36     79.9892
          37     79.5835
          38      78.462
          39     76.9889
          40     76.8926
          41     75.0998
          42     75.0998
          43     74.0345
          44     73.3699
          45     72.7847
          46     72.7589
          47     71.5465
          48     71.5465
          49     69.9407
          50     69.3145
          51     69.2467
          52     69.1096
          53     68.4966
          54     68.1654
          55     67.1265
          56     66.8879
          57     66.8879
          58     66.1317
          59     65.9485
          60     64.9538
          61     64.9538
          62     64.2132
          63     64.0046
          64     63.5478
          65      62.457
          66      62.457
          67     62.0836
          68     62.0836
          69     61.3402
          70     60.3725
          71     60.3725
          72     60.3207
          73     59.5595
          74     58.5918
          75     58.5918
          76     56.6448
          77     56.6448
          78     54.9983
          79      54.182
          80     54.1098
          81     53.8963
          82     53.8963
          83     53.8963
          84      53.836
          85      53.836
          86     53.6576
          87      53.049
          88     53.0083
          89     52.6074
          90     52.6074
          91     51.6514
          92     51.6514
          93      51.217
          94     49.9026
          95     49.7411
          96     48.8376
          97     48.3582
          98     48.3582
          99     48.2854
           0     46.8918
           1     46.8918
           2     46.8602
           3      46.653
           4     46.5245
           5     46.1551
           6     45.9931
           7     45.8784
           8     45.8504
           9     45.3208
          10     43.9611
          11     43.9611
          12     43.9611
          13       43.65
          14     43.3247
          15     43.3247
          16     43.2736
          17     43.2732
          18     43.2729
          19     43.0755
          20     42.7008
          21      42.043
          22     41.8449
          23     41.6109
          24     41.6105
          25     41.0381
          26     41.0381
          27     40.4839
          28     40.4839
          29     40.4839
          30     40.2017
          31     40.2017
          32     40.2017
          33     39.9387
          34     39.8474
          35     39.6967
          36     37.4147
          37     37.4147
          38     37.3241
          39     37.3241
          40     37.0821
          41     37.0821
          42     37.0742
          43     36.8321
          44     36.8321
          45     36.8321
          46     36.8321
          47     36.5427
          48       36.54
          49     36.2553
          50     36.2553
          51     35.1747
          52     35.1747
          53     35.1747
          54     34.6186
          55     34.6186
          56     34.4412
          57     33.6134
          58       32.75
          59       32.75
          60     32.2456
          61     32.2456
          62     32.2456
          63     32.2456
          64     32.1768
          65     32.1114
          66     31.9781
          67     31.9163
          68     31.7268
          69     30.8457
          70     30.5945
          71     30.5945
          72     30.5945
          73     30.5945
          74     30.5945
          75     30.5945
          76     30.5945
          77     29.0839
          78     29.0839
          79     29.0839
          80     29.0839
          81     29.0839
          82     29.0813
          83     29.0813
          84     28.9328
          85     28.9302
          86     28.9302
          87     28.9302
          88     28.7403
          89     28.7403
          90     28.7384
          91     28.4538
          92     28.4538
          93     28.4492
          94     28.4492
          95     28.1079
          96     28.1079
          97      28.104
          98     27.8681
          99     27.8681
           0     27.8681
           1     27.8681
           2     27.8681
           3     27.5401
           4     27.4049
           5     27.4049
           6     26.5731
           7     26.5731
           8     26.5731
           9     26.5731
          10     26.4227
          11     25.6654
          12     25.6654
          13     25.5151
          14     25.5151
          15     25.2106
          16     25.2106
          17     25.2106
          18     25.2106
          19      24.951
          20     24.4276
          21     24.4276
          22     24.4276
          23     24.4276
          24     24.4276
          25     24.4276
          26     24.4276
          27     24.4276
          28     24.4276
          29     24.4273
          30     23.9154
          31     23.9154
          32     23.7733
          33     23.7733
          34     23.7733
          35     23.6878
          36     23.6878
          37     23.6878
          38     23.5457
          39     23.3325
          40     23.3325
          41     22.8533
          42     22.8533
          43      22.844
          44      22.844
          45     22.6896
          46     22.6802
          47     22.0439
          48     22.0439
          49     22.0439
          50     21.9691
          51     21.9691
          52      21.952
          53     21.7149
          54     21.7149
          55     21.7149
          56     21.7149
          57     21.7149
          58     21.7149
          59     21.7149
          60     21.3646
          61     21.3646
          62     21.3646
          63     21.1247
          64     21.1247
          65     21.1247
          66     21.1232
          67     21.1232
          68     21.1232
          69     21.1232
          70     21.0678
          71     21.0678
          72     21.0678
          73     21.0673
          74     21.0673
          75     21.0673
          76     21.0673
          77     21.0673
          78      21.012
          79      21.012
          80      21.012
          81      21.012
          82      21.012
          83     20.9831
          84     20.4273
          85     20.4273
          86     20.2684
          87     20.2684
          88     20.2684
          89     20.2684
          90     20.2684
          91     20.2674
          92     20.2674
          93     20.2674
          94     20.2661
          95     20.2661
          96     20.2661
          97     20.2651
          98     20.2651
          99     20.2651
           0     20.1798
           1     20.1798
           2     19.9119
           3     19.9119
           4     19.9119
           5     19.8266
           6     19.8256
           7     19.8256
           8     19.1975
           9     19.1975
          10     19.1975
          11     19.1975
          12     19.1975
          13     19.1975
          14     19.1975
          15     19.1975
          16     19.1122
          17     19.1122
          18     19.1122
          19     19.0852
          20     18.9998
          21     18.9998
          22     18.9998
          23     18.9998
          24     18.9723
          25     18.9723
          26     18.9723
          27     18.9723
          28     18.8824
          29     18.8824
          30     18.8824
          31     18.7131
          32     18.5389
          33     18.5389
          34     18.5389
          35     18.5389
          36      18.418
          37      18.418
          38      18.418
          39     18.3391
          40     18.3391
          41     18.3391
          42     18.2663
          43     18.2663
          44     18.1209
          45     18.1209
          46     18.0827
