           0     462.943
           1      456.75
           2     447.184
           3     444.652
           4     437.385
           5     428.181
           6     411.261
           7     409.647
           8     399.592
           9     396.829
          10     387.205
          11     379.607
          12     376.412
          13     373.703
          14     366.679
          15     365.076
          16     364.681
          17     358.522
          18     358.192
          19     345.826
          20     341.673
          21     333.193
          22     327.136
          23     325.412
          24     323.588
          25     319.739
          26     317.901
          27     317.901
          28     316.166
          29     314.591
          30     314.591
          31     309.328
          32     309.328
          33      306.07
          34     301.113
          35     298.251
          36     291.576
          37     291.576
          38     291.113
          39     291.113
          40     290.271
          41     286.018
          42     286.018
          43     281.273
          44     276.186
          45     274.872
          46     270.942
          47     270.942
          48     270.812
          49     268.137
          50     265.827
          51     265.827
          52     263.851
          53     260.799
          54      260.05
          55     255.781
          56     254.066
          57     253.843
          58     248.392
          59     247.338
          60     242.442
          61     242.442
          62     241.832
          63     241.832
          64     240.666
          65      239.55
          66     238.559
          67     237.772
          68     237.772
          69     235.339
          70     235.339
          71     234.412
          72     234.412
          73     230.184
          74     230.184
          75     230.184
          76      225.26
          77      225.26
          78     221.314
          79     221.314
          80     216.635
          81     214.806
          82     214.806
          83     212.506
          84     212.506
          85     212.506
          86     212.506
          87     211.824
          88     211.824
          89     211.824
          90     209.828
          91     207.527
          92     207.527
          93     206.606
          94     201.185
          95     201.156
          96     195.957
          97     195.957
          98     195.345
          99     195.345
           0     195.005
           1     192.105
           2     191.584
           3     191.584
           4     190.311
           5     188.167
           6     188.167
           7     188.167
           8     187.298
           9     185.376
          10     183.071
          11     180.575
          12     180.575
          13     178.658
          14     178.658
          15     178.658
          16     178.419
          17     178.166
          18     174.454
          19     174.454
          20     172.962
          21     172.962
          22     172.962
          23     172.962
          24     172.734
          25     172.734
          26     172.734
          27     172.203
          28     172.203
          29     171.526
          30     171.526
          31     171.526
          32      170.28
          33     168.415
          34     168.415
          35     167.255
          36     165.764
          37     165.397
          38     165.397
          39     165.397
          40     163.907
          41     163.035
          42     162.558
          43     162.558
          44     162.004
          45       160.6
          46       160.6
          47       160.6
          48     159.997
          49     159.997
          50     158.456
          51     158.456
          52     158.456
          53     158.456
          54     157.732
          55     157.732
          56     157.732
          57     156.078
          58     154.108
          59     154.108
          60     154.108
          61     154.108
          62     154.108
          63     154.108
          64     153.509
          65     153.509
          66     152.882
          67     152.792
          68     152.792
          69     152.636
          70     152.371
          71     152.371
          72     151.059
          73     151.059
          74      150.82
          75     150.507
          76     150.474
          77     150.472
          78     150.162
          79     146.551
          80     146.551
          81     145.968
          82     145.968
          83     145.968
          84     145.415
          85     143.326
          86     143.326
          87     142.633
          88     141.614
          89     141.614
          90      140.29
          91      140.29
          92      140.29
          93      140.29
          94      140.29
          95     140.157
          96      137.99
          97      137.99
          98     137.601
          99     137.468
           0     137.468
           1       137.2
           2     137.067
           3     137.067
           4     136.068
           5     135.667
           6     135.667
           7     135.203
           8     133.846
           9     133.846
          10     133.846
          11     133.333
          12     133.333
          13     133.333
          14     133.333
          15     132.907
          16     132.907
          17     132.907
          18     132.383
          19     132.054
          20      131.29
          21     130.942
          22     130.942
          23     130.399
          24     130.399
          25     130.399
          26     129.544
          27     129.544
          28     129.544
          29     129.544
          30     129.544
          31     127.167
          32     127.167
          33     127.167
          34     127.167
          35     127.167
          36     127.167
          37     126.491
          38     126.491
          39     126.491
          40     125.868
          41     125.868
          42     125.868
          43     125.868
          44     125.829
          45     125.829
          46     125.669
          47     125.014
          48     124.413
          49     124.392
          50     124.392
          51     124.392
          52     124.392
          53     124.386
          54     124.063
          55     123.059
          56     123.059
          57     123.059
          58     123.059
          59     123.059
          60     123.059
          61     123.059
          62     123.059
          63     123.059
          64     123.059
          65     123.059
          66     122.884
          67     122.744
          68     122.744
          69     122.744
          70     122.719
          71     122.719
          72     122.719
          73     122.719
          74     122.719
          75     122.719
          76     122.391
          77     122.391
          78     121.865
          79     121.829
          80     121.829
          81     121.829
          82     121.829
          83      121.67
          84      121.67
          85      121.67
          86      121.67
          87      121.67
          88     119.006
          89     119.006
          90     118.522
          91     118.486
          92     118.446
          93     118.409
          94     118.409
          95     117.653
          96     117.653
          97     117.653
          98     117.567
          99     117.567
           0     106.865
           1     106.865
           2     106.865
           3     105.371
           4     105.371
           5     105.371
           6     105.371
           7     105.371
           8     105.371
           9     105.371
          10      104.95
          11      104.95
          12      104.95
          13      104.95
          14     104.693
          15     104.693
          16     104.693
          17     104.693
          18     104.415
          19     104.166
          20     104.166
          21     104.166
          22     104.166
          23     104.166
          24     104.166
          25     104.166
          26     104.166
          27      103.98
          28     103.731
          29     103.092
          30     101.718
          31     101.718
          32     101.718
          33     101.718
          34     101.053
          35     101.053
          36     101.053
          37     100.826
          38     100.826
          39     100.826
          40     100.826
          41     100.826
          42     100.826
          43       100.8
          44       100.8
          45       100.8
          46       100.8
          47     100.599
          48     100.599
          49     100.067
          50     100.067
          51     100.066
          52     100.066
          53     100.066
          54     100.013
          55     100.013
          56     100.013
          57     100.013
          58     100.013
          59     100.013
          60      99.656
          61     99.6557
          62     99.1928
          63     99.1928
          64     99.1928
          65     99.1928
          66     99.1928
          67     98.2493
          68     98.2493
          69     98.2493
          70     98.2493
          71     98.2493
          72      98.092
          73      98.092
          74      98.092
          75      98.092
          76     98.0517
          77     97.4909
          78     97.4909
          79     97.4909
          80     97.4909
          81     97.2508
          82     97.2508
          83     97.2508
          84     97.2508
          85     97.2508
          86     97.2508
          87     97.2508
          88     97.2508
          89     97.2508
          90      96.483
          91      96.483
          92      96.483
          93      96.483
          94      96.483
          95      96.483
          96      96.483
          97      96.483
          98      96.483
          99      96.483
           0      96.483
           1      96.483
           2      96.483
           3      96.483
           4     96.3884
           5     96.3352
           6     95.6526
           7     95.6526
           8     95.6526
           9     95.6526
          10     95.6526
          11     95.6526
          12     95.6526
          13     95.6526
          14     95.6526
          15     95.3991
          16     95.3991
          17     95.3991
          18     95.3991
          19     95.3991
          20     95.3352
          21     95.3352
          22      94.653
          23      94.653
          24      94.653
          25     94.4246
          26     94.4246
          27     94.4246
          28     94.1491
          29     94.1491
          30     92.6903
          31     92.6903
          32     91.8837
          33     91.8837
          34     91.8837
          35     91.8837
          36     91.4252
          37     91.4252
          38     91.4252
          39     91.4252
          40     91.4252
          41     91.4252
          42     90.3918
          43     89.9333
          44     89.9333
          45     89.7718
          46     89.2894
          47     89.2894
          48     89.2894
          49     89.2894
          50     89.2894
          51     89.2894
          52     89.2894
          53     89.2894
          54     89.2894
          55     89.2894
          56     89.2894
          57     89.2894
          58     89.2894
          59     89.2894
          60     89.2894
          61     89.2894
          62     89.2894
          63     89.1969
          64     89.0706
          65     89.0706
          66     89.0706
          67     89.0706
          68     88.6494
          69     88.6494
          70     88.5569
          71     88.5569
          72     88.5569
          73       88.39
          74       88.39
          75      88.068
          76      88.068
          77      88.068
          78      88.068
          79      88.068
          80     88.0422
          81     88.0235
          82     88.0235
          83     87.2621
          84     87.0667
          85     87.0667
          86     87.0667
          87     87.0667
          88     87.0667
          89     87.0667
          90     87.0667
          91     87.0667
          92     87.0667
          93     87.0667
          94     87.0667
          95     87.0667
          96     87.0667
          97     87.0667
          98     87.0667
          99     87.0667
           0     87.0344
           1     86.7166
           2     86.7166
           3     86.7166
           4     86.7166
           5     85.7971
           6     85.0763
           7     85.0763
           8     84.8735
           9     84.8735
          10     84.8735
          11     84.8735
          12      84.645
          13      84.645
          14      84.645
          15      84.645
          16      84.645
          17     84.4681
          18     84.4681
          19     84.4681
          20     83.9643
          21     83.9643
          22     83.5122
          23     83.5122
          24     83.5122
          25     83.0084
          26     83.0084
          27     83.0084
          28     83.0084
          29     83.0084
          30     82.8675
          31     82.8675
          32     82.8675
          33     82.8675
          34     82.8675
          35     82.8675
          36     82.8675
          37     82.8675
          38     82.8675
          39     82.8675
          40     82.8675
          41     82.8675
          42     82.8675
          43     82.5523
          44     82.5523
          45     82.5523
          46     82.5523
          47     82.5523
          48     82.5523
          49     82.5523
          50     82.5523
          51     82.5523
          52     82.5523
          53     82.4997
          54     82.4997
          55     82.4997
          56     82.4997
          57     82.4997
          58     82.4997
          59     82.4997
          60     82.2494
          61     82.2494
          62     82.2494
          63     82.2494
          64     82.2494
          65     82.2494
          66     82.2494
          67     82.2494
          68     82.2494
          69     82.2494
          70     82.2494
          71     82.2494
          72     82.2494
          73     82.1416
          74     82.1416
          75     82.1416
          76     82.1416
          77     82.1416
          78     81.9764
          79     81.9764
          80     81.9764
          81     81.9764
          82     81.9764
          83     81.9764
          84     81.9764
          85     81.9764
          86     81.9764
          87     81.9764
          88     81.9764
          89     81.9764
          90     81.9764
          91     81.7144
          92     81.7144
          93     81.7144
          94     81.7144
          95     81.7144
          96     81.7144
          97     81.7144
          98     81.6534
          99     81.6534
           0     78.5592
           1     78.5592
           2     78.5592
