#gen      BHL
          77     84.4427
          78     84.0936
          79     84.8339
          80     85.5408
          81     85.7661
          82      85.676
          83     85.0735
          84      84.845
          85      85.947
          86     85.1781
          87     85.1744
          88     86.3082
          89      86.909
          90     87.0915
          91     86.4733
          92     85.7729
          93     85.7173
          94     86.2732
          95     85.7531
          96     85.3379
          97     84.7071
          98     85.1978
          99     84.0778
           0     85.0991
           1     84.6542
           2     83.9748
           3     84.8185
           4     85.3746
           5     85.0231
           6     84.9107
           7     83.8117
           8     82.3478
           9     82.0302
          10     83.1165
          11     85.3307
          12     85.7684
          13     83.3448
          14     82.2937
          15     82.8497
          16     81.6377
          17     82.7453
          18     84.5192
          19     83.7726
          20     82.3188
          21     85.5737
          22     84.0098
          23     82.9489
          24     83.1042
          25     81.3731
          26      81.225
          27     81.0823
          28     80.8114
          29     81.6439
          30     81.5924
          31     81.7908
          32     82.8222
          33     83.1999
          34     83.0926
          35     83.6468
          36     82.8722
          37     82.4518
          38     81.9011
          39     80.7547
          40     80.8953
          41     81.6133
          42      80.758
          43     81.1783
          44     81.9741
          45     81.4262
          46     81.3989
          47     81.1507
          48     81.9174
          49     81.6351
          50      82.456
          51     82.9563
          52      81.716
          53     80.4289
          54     80.5089
          55     81.4546
          56     80.8549
          57     81.0764
          58       80.69
          59     80.3152
          60     80.7195
          61      78.813
          62     80.0014
          63     79.1852
          64     79.2058
          65     79.0541
          66     79.9647
          67     79.9259
          68      80.713
          69     82.2404
          70     81.7377
          71     81.4205
          72     83.3554
          73     83.2592
          74     82.1222
          75     81.8095
          76     82.8571
          77     82.5817
          78     81.5234
          79     82.1579
          80     81.3324
          81     82.0003
          82     80.1658
          83     79.3444
          84     79.7092
          85     80.4417
          86     80.6705
          87     80.7603
          88     80.8512
          89     80.2145
          90      80.932
          91     80.9186
          92     79.3667
          93     79.5802
          94     79.9472
          95     81.5415
          96     82.1806
          97     82.1207
          98     80.8208
          99     80.1745
           0      80.434
           1     82.6862
           2      81.607
           3     83.3407
           4     83.4875
           5      83.265
           6     81.3587
           7     80.0047
           8      80.159
           9     79.1503
          10     80.3493
          11     81.8254
          12     80.7843
          13     80.7895
          14      80.634
          15     80.5026
          16     81.0896
          17     80.0231
          18     79.9686
          19     80.2085
          20     80.0428
          21        80.2
          22     80.0828
          23     79.1561
          24     79.6706
          25     79.0626
          26     80.2823
          27     80.2435
          28     81.3419
          29     80.0153
          30     79.1022
          31     78.6268
          32     78.4658
          33     77.4653
          34      79.586
          35     79.9756
          36     80.2453
          37     79.1085
          38     78.3758
          39     80.0123
          40     80.0671
          41     80.7111
          42     81.5923
          43     81.4507
          44     79.2422
          45     79.8124
          46     79.1354
          47     80.0282
          48     78.9848
          49      78.116
          50     79.0384
          51     78.3104
          52     78.9495
          53     79.1868
          54     79.5604
          55     79.9107
          56     80.1443
          57     78.7455
          58     78.4517
          59     77.5566
          60     77.4173
          61     77.9553
          62     79.6752
          63     77.9112
          64     79.5947
          65     78.4521
          66     77.9754
          67     76.5158
          68     77.1635
          69      77.965
          70     78.9411
          71     77.6445
          72     78.2922
          73     78.7113
          74     79.5787
          75     80.9654
          76     80.5779
          77     80.0419
          78     79.0088
          79     79.1521
          80     78.0848
          81     79.8642
          82     79.9111
          83     80.2111
          84     80.1191
          85     80.3007
          86     78.7613
          87     78.6979
          88     79.0606
          89     77.9998
          90     77.9503
          91     76.9039
          92     77.2752
          93     78.7838
          94     80.1661
          95     78.1936
          96     77.2264
          97     77.1998
          98     76.9061
          99     76.7955
           0     76.0146
           1     77.1415
           2     77.0943
           3     76.4805
           4     76.4626
           5     78.6686
           6     77.5495
           7      78.103
           8      77.208
           9     77.4149
          10      77.344
          11     77.9544
          12     77.3486
          13       78.97
          14     77.2375
          15     77.3319
          16     75.9144
          17     76.7827
          18     77.4792
          19      78.033
          20     79.4792
          21     79.9531
          22      79.064
          23     79.0779
          24     77.7522
          25     77.2173
          26     76.6882
          27     75.6812
          28      75.994
          29     75.4566
          30     74.5132
          31     74.8924
          32     74.7888
          33     75.2532
          34      76.447
          35     75.4926
          36     75.5893
          37     76.2556
          38      76.964
          39     76.1315
          40     76.0167
          41     76.5051
          42     75.7763
          43      75.736
          44     75.3994
          45     75.6867
          46     77.0793
          47     78.1371
          48     78.1823
          49     77.2626
          50     76.7831
          51     75.5453
          52     75.5384
          53     75.4387
          54     76.5136
          55     74.7425
          56     76.1242
          57     76.5165
          58     76.7524
          59     75.5455
          60     75.1153
          61     76.3634
          62     74.9748
          63     75.2006
          64      74.981
          65     74.3469
          66      75.305
          67     75.8685
          68     77.0021
          69     77.4507
          70     77.1211
          71     75.9275
          72     76.7763
          73     76.1058
          74     76.5105
          75     75.9849
          76     75.3453
          77     75.2746
          78      75.124
          79     75.6782
          80     76.1798
          81     77.0765
          82      75.859
          83     77.7023
          84     77.2462
          85     77.1243
          86      77.183
          87     77.6854
          88     76.3184
          89     76.7658
          90     77.3895
          91     77.5413
          92     76.7589
          93     75.5111
          94     76.4756
          95     76.9779
          96     75.8005
          97     77.3635
          98      77.233
          99     76.9452
           0     78.0779
           1     78.4525
           2     79.0182
           3     78.5399
           4     78.3173
           5      79.738
           6     78.9739
           7     78.5165
           8     78.5417
           9     78.5979
          10     78.4799
          11     77.3023
          12      76.712
          13     77.1008
          14     77.6017
          15     78.8746
          16     78.4115
          17     76.9609
          18     76.4537
          19     76.6605
          20     76.6981
          21     76.0528
          22     76.1142
          23      76.344
          24      75.743
          25     76.0507
          26     75.7708
          27     76.3588
          28     76.0286
          29     75.7173
          30     75.4672
          31      76.486
          32     77.2897
          33     78.3952
          34     78.1605
          35     79.4643
          36     79.3874
          37     76.2795
          38     76.0719
          39     75.8669
          40      76.764
          41     76.5578
          42     78.0461
          43     79.3001
          44     77.8305
          45     77.2336
          46     75.8279
          47     75.0321
          48     74.9425
          49     73.8744
          50     75.4667
          51     75.0154
          52     74.4067
          53     74.6948
          54     75.7953
          55     76.4616
          56     76.9584
          57     77.0798
          58     77.0677
          59     75.9273
          60     75.9781
          61     77.0047
          62     76.6686
          63     75.9993
          64     76.4748
          65     75.5792
          66     76.4572
          67     76.1926
          68     77.8016
          69     76.8322
          70     77.2326
          71     75.4655
          72     74.9898
          73      75.263
          74     74.8962
          75     75.0105
          76     74.7416
          77     76.1284
          78     75.7245
          79     74.8567
          80     75.5175
          81     77.1932
          82     76.7834
          83     76.5532
          84     76.9686
          85      76.633
          86      76.787
          87     75.7403
          88     74.9376
          89     74.9725
          90     76.1762
          91     75.2161
          92     75.1909
          93     75.8527
          94     76.4012
          95     76.3646
          96     76.9704
          97     78.9266
          98     78.4222
          99     77.9813
           0     75.6211
           1      75.587
           2     75.7554
           3     75.6213
           4     77.2713
           5     75.6931
           6     74.4985
           7     75.0854
           8     76.6986
           9     76.5438
          10     77.4124
          11     77.4482
          12     76.8839
          13     74.8971
          14      74.856
          15     75.3553
          16     75.5124
          17     74.4722
          18     76.1706
          19     74.9677
          20     75.2504
          21     75.5811
          22     76.5295
          23     75.5529
          24     74.6195
          25     75.1028
          26     75.3943
          27     75.0248
          28     75.7341
          29     74.0624
          30     73.5934
          31     73.0169
          32     73.4839
          33     74.2846
          34     74.5936
          35     75.6339
          36     76.3884
          37     75.6024
          38     75.6893
          39     75.8454
          40     76.2662
          41     76.5842
          42     75.8476
          43     76.2287
          44     76.3609
          45     76.2618
          46     77.3869
          47     76.9556
          48     76.4796
          49     74.6562
          50     77.0879
          51     76.9888
          52     77.8398
          53     76.6749
          54     77.5424
          55     79.0443
          56     78.8026
          57     76.4653
          58     75.3396
          59     74.4508
          60     73.5503
          61     75.7401
          62     76.8836
          63     75.1415
          64     74.8558
          65     74.2364
          66     75.7747
          67     75.5605
          68     76.5399
          69     75.3504
          70     74.2729
          71      74.081
          72     75.7609
          73     76.5938
          74     75.5887
          75     74.7072
          76     74.2809
          77     74.2841
          78     74.2746
          79     75.2209
          80     75.0462
          81     76.8461
          82     76.1924
          83     76.0148
          84     76.5525
          85     77.1294
          86     77.2162
          87     77.2381
          88     75.5059
          89     76.1613
          90     73.7821
          91     74.5169
          92     74.3722
          93     73.8374
          94     73.1644
          95     73.1364
          96      73.209
          97     74.6021
          98     73.6294
          99     73.4933
           0      74.138
           1     72.4665
           2     72.6401
           3     73.8353
           4     73.6912
           5     73.2808
           6     72.4471
           7     72.8673
           8     73.5684
           9      74.112
          10     74.0137
          11     73.1987
          12     75.0803
          13     75.9419
          14     74.3679
          15     73.5534
          16     72.9073
          17     72.8638
          18     73.4722
          19     73.3416
          20     74.0009
          21     73.9764
          22      74.966
          23     75.3486
          24     74.7405
          25     74.1692
          26     74.7842
          27      73.585
          28     73.2023
          29     72.2512
          30     72.5302
          31     71.7918
          32     73.5332
          33     73.2487
          34     73.2465
          35      73.445
          36     73.8425
          37     74.2873
          38     74.1658
          39     72.8314
          40     72.1058
          41     71.4481
          42     72.6602
          43     73.0301
          44     73.3195
          45      72.182
          46     72.5403
          47      72.073
          48     71.9758
          49     71.5243
          50     72.3312
          51     72.6238
          52     73.4095
          53     73.4275
          54     72.7318
          55     72.8282
          56      73.166
          57      73.964
          58     72.7397
          59     72.6893
          60     73.9647
          61     72.6087
          62     72.1504
          63     71.9794
          64     72.8964
          65     72.1892
          66     73.1466
          67     71.8433
          68     72.0059
          69        73.4
          70     75.4941
          71     74.8644
          72     74.7117
          73     74.7558
          74     73.7415
          75     74.3508
          76     74.9886
          77     73.4917
          78     72.1778
          79     71.7945
          80     72.7136
          81     72.4974
          82     71.1697
          83      71.271
          84     70.4599
          85     71.7186
          86     72.3862
          87     72.9134
          88     74.3512
          89     74.0449
          90     73.2956
          91     72.1513
          92     72.3839
          93     71.8678
          94     72.6265
          95      72.214
          96     72.0266
          97     72.5527
          98     72.3793
          99     72.8654
           0     72.0886
           1     72.0389
           2     71.4488
           3     71.3682
           4     71.1916
           5     72.0563
           6     71.4396
           7     71.3885
           8     71.0923
           9     71.7581
          10     69.8693
          11     70.4073
          12      70.364
          13     71.0859
          14     71.2336
          15     70.8463
          16     72.2213
          17     71.9088
          18     71.3922
          19     71.4687
          20     71.0457
          21     70.9083
          22     70.5226
          23     70.3023
          24     70.4206
          25     72.1347
          26     72.1211
          27     71.1587
          28     71.2158
          29     71.3249
          30     72.0228
          31     71.6926
          32     71.3257
          33      71.648
          34     70.7635
          35     71.3552
          36     71.8473
          37     72.4592
          38     72.7123
          39     73.4441
          40      72.995
          41     72.5947
          42     71.0798
          43     71.0416
          44     70.9461
          45     70.5897
          46      70.927
          47     71.1489
          48     70.9379
          49      71.261
          50     71.1226
          51     70.9247
          52     70.6068
          53     71.5291
          54     71.8368
          55     71.0701
          56     71.9723
          57     73.1231
          58     73.2517
          59     72.3218
          60     72.8312
          61      72.481
          62      72.101
          63     72.9663
          64     72.0723
          65     71.5323
          66     71.4674
          67     72.1675
          68     72.1397
          69     71.5874
          70     70.5807
          71     70.1727
          72     70.8505
          73     71.0993
          74     70.8172
          75     70.8756
          76      71.198
          77     71.4432
          78     71.2772
          79     71.9813
          80     71.5964
          81     71.5113
          82     71.9946
          83     71.9674
          84     71.6389
          85     71.6237
          86     71.2366
          87     71.0727
          88     70.6291
          89       72.16
          90     72.5665
          91     72.2256
          92     71.6415
          93     71.7108
          94     70.9183
          95     70.5813
          96     71.0646
          97     70.9629
          98     71.3163
          99     70.6681
           0     70.7231
           1      70.968
           2     69.7889
           3     70.3523
           4     70.4578
           5     70.1946
           6     70.6649
           7     70.8285
           8     70.9271
           9     70.3465
          10     70.8002
          11     70.1095
          12     70.3111
          13     70.6463
          14     70.7504
          15     70.8794
          16     70.8598
          17     71.1417
          18     71.3185
          19      70.985
          20     70.4844
          21      69.862
          22     70.4167
          23     69.9782
          24     69.7392
          25     70.8098
          26       71.46
          27     70.9274
          28     70.7949
          29     70.2587
          30     71.4942
          31     71.1364
          32     71.7958
          33     70.9429
          34     72.2326
          35     71.5638
          36     70.8627
          37     70.8215
          38     71.1845
          39     70.8587
          40     70.6884
          41     70.4404
          42     70.7843
          43     69.9051
          44     70.8201
          45     70.0548
          46     69.8345
          47     70.5023
          48     69.8812
          49     69.7272
          50     69.7958
          51      70.272
          52     69.7384
          53     71.1482
          54     71.1354
          55     71.0556
          56     72.1716
          57     71.4922
          58     73.3377
          59      72.857
          60     72.7302
          61     72.7939
          62     73.2175
          63     72.7004
          64      73.121
          65     74.3639
          66     73.7616
          67     72.4033
          68     71.7133
          69     70.9883
          70     71.2061
          71     71.7483
          72     71.5566
          73     71.1532
          74     71.4323
          75     71.5079
          76     70.7574
          77      70.413
          78     70.6475
          79     70.3146
          80     70.7882
          81      71.413
          82     71.2483
          83     71.9439
          84     71.4476
          85     70.3256
          86     70.7202
          87     71.0231
          88     71.3827
          89     71.6362
          90     71.5421
          91     71.0243
          92      70.908
          93     70.9269
          94     71.2765
          95     71.6774
          96     71.3196
          97     70.7112
          98     70.8397
          99     71.3107
           0      70.782
           1     71.4458
           2     71.6472
           3     70.7301
           4     70.3452
           5     71.0883
           6     70.4869
           7     70.2415
           8     69.8718
           9     69.0709
          10     69.1363
          11     68.9563
          12     69.6812
          13     69.7378
          14     70.9395
          15     70.8992
          16     70.3748
          17     69.9465
          18     69.8141
          19     69.9243
          20     70.4527
          21     71.8302
          22     71.2867
          23     71.7536
          24     70.5742
          25     70.0754
          26     70.0379
          27     69.6076
          28     70.1951
          29     70.1609
          30     70.5202
          31      70.263
          32     70.2013
          33     70.3568
          34     70.4317
          35     70.7639
          36     70.1629
          37     70.3564
          38      70.617
          39     70.6843
          40     70.7885
          41     71.1078
          42     71.0515
          43     69.9881
          44     69.8133
          45     69.4602
          46     70.0868
          47     69.9515
          48     69.5685
          49     70.1564
          50     70.2935
          51     70.5684
          52      69.644
          53     70.8968
          54     69.8178
          55     70.1463
          56      70.099
          57     70.0682
          58     69.9769
          59     70.0172
          60     71.0314
          61     70.9613
          62     70.9505
          63     71.0611
          64     70.6418
          65     70.9258
          66     71.0967
          67     69.8018
          68     70.1341
          69     69.4439
          70     69.0169
          71     69.6019
          72     69.7415
          73     69.5646
          74        69.9
          75      70.594
          76      69.963
          77      70.458
          78     70.6244
          79     71.7601
          80     70.7057
          81     70.4429
          82     71.5239
          83     70.3025
          84     70.2161
          85     69.4947
          86     69.0419
          87     68.5388
          88     69.8548
          89     70.1767
          90     70.3639
          91     69.7002
          92     70.2516
          93     70.3409
          94     70.0652
          95     70.0726
          96     70.0077
          97     69.3568
          98     69.3239
          99     70.2194
           0     69.7995
           1     69.6359
           2     69.8353
           3     70.1557
           4     71.3685
           5      71.081
           6     70.7183
           7      71.099
           8     70.3914
           9     70.0067
          10     71.5482
          11     71.0829
          12     69.7718
          13     69.5415
          14      69.685
          15     69.7795
          16     69.9376
          17     69.4541
          18     69.6929
          19     70.5395
          20     71.6706
          21     72.0136
          22     71.4193
          23     70.7735
          24     69.6532
          25     70.0934
          26     70.1088
          27     69.7331
          28     69.9428
          29     70.1046
          30      69.951
          31      70.248
          32     70.8427
          33     70.6432
          34     69.6809
          35     70.1586
          36     69.4974
          37      69.216
          38     69.4783
          39     70.2084
          40     70.3801
          41     70.9888
          42      71.041
          43     70.3277
          44     70.5594
          45     71.3945
          46     70.8137
          47     69.9714
          48     70.2566
          49     68.4552
          50     69.3356
          51     70.5529
          52      70.488
          53     70.2103
          54     70.4134
          55     70.1467
          56     69.8279
          57     69.1292
          58     69.7967
          59     70.1403
          60     70.2403
          61     71.6172
          62     71.4509
          63     72.3671
          64     70.3172
          65     69.8632
          66     68.8952
          67     69.2499
          68     68.6779
          69      68.505
          70     68.7733
          71     69.2523
          72     68.8795
          73     69.2597
          74     69.2673
          75     69.3571
          76     69.4698
          77     69.8749
          78     69.9296
          79     70.8605
          80     70.5557
          81     70.4967
          82     70.8696
          83     71.8801
          84     71.3189
          85     70.1654
          86      69.906
          87     70.8905
          88     70.8077
          89     71.0107
          90     70.8005
          91     70.4723
          92     69.9936
          93     70.7738
          94     71.4788
          95      71.112
          96      71.393
          97     71.0433
          98     70.3048
          99     71.0414
           0     70.4515
           1     70.7197
           2     69.5599
           3     70.5708
           4     70.6296
           5     69.8503
           6     69.1662
           7     68.5659
           8     68.5877
           9      68.389
          10     68.0433
          11     68.2537
          12     68.9299
          13     69.1426
          14       68.84
          15     67.6801
          16     68.5049
          17     68.6441
          18     69.7622
          19     70.9241
          20     71.2922
          21     70.4024
          22     70.9576
          23     70.0111
          24     69.8654
          25     70.1412
          26     71.3688
          27     70.5533
          28     69.5298
          29     68.5428
          30     69.1911
          31     68.5763
          32     69.0651
          33     70.4627
          34     68.7908
          35     68.2532
          36     68.4727
          37     70.4147
          38     68.7456
          39      67.943
          40     67.6712
          41     68.6675
          42     70.5334
          43     71.0139
          44     71.7983
          45     69.8026
          46     69.3017
          47     69.3238
          48     69.2116
          49      68.755
          50     68.5391
          51     67.6668
          52     68.2306
          53     69.6584
          54     70.0845
          55     69.9841
          56     71.6813
          57     70.2909
          58     71.4221
          59     71.2796
          60     71.1691
          61      70.377
          62     70.5943
          63     70.4554
          64     69.0115
          65     68.4635
          66     68.9753
          67     69.3526
          68     69.3505
          69     69.7399
          70     70.0808
          71      69.269
          72     70.1426
          73     70.3086
          74     70.0639
          75     70.3867
          76     70.5393
          77     70.1899
          78       70.14
          79     70.1272
          80     69.8992
          81     69.1453
          82     69.8849
          83     68.7715
          84     68.6886
          85     68.7392
          86     68.3643
          87      69.176
          88      70.385
          89     70.8553
          90      70.202
          91     71.7033
          92     70.5341
          93     70.6372
          94     70.3326
          95     70.7926
          96     71.3188
          97     70.2227
          98     71.4595
          99     70.4312
           0     69.1335
           1     69.8581
           2     69.3787
           3      69.306
           4     69.0407
           5     69.3612
           6     69.2556
           7     70.6469
           8     70.2488
           9     69.7286
          10     68.3206
          11     67.5527
          12     67.9861
          13     68.1633
          14     68.3063
          15     68.3198
          16     69.8082
          17      70.044
          18     70.4692
          19     70.4323
          20     69.4656
          21     68.3835
          22     70.7577
          23     70.1515
          24     70.4049
          25     68.7643
          26     68.8721
          27     69.4384
          28     70.3142
          29     70.3294
          30     70.6266
          31     69.1174
          32     68.2274
          33     68.9597
          34     70.0948
          35     69.2479
          36     68.4919
          37     68.9062
          38     69.2047
          39     68.8561
          40     69.1666
          41     68.7031
          42      69.498
          43     69.1896
          44     69.0934
          45     69.0679
          46     68.1788
          47     68.1145
          48     68.1411
          49     69.7219
          50     70.8748
          51     69.1868
          52     70.6281
          53     68.8171
          54     68.5266
          55     70.0992
          56     70.1802
          57     69.5956
          58      70.117
          59     69.3516
          60     69.6956
          61     70.2672
          62     70.1265
          63     69.6593
          64     69.5914
          65     69.1188
          66      68.543
          67     68.0018
          68      68.945
          69     68.0447
          70     68.1714
          71     68.5114
          72     69.4114
          73     68.7311
          74     72.0993
          75     72.2648
          76     70.9004
          77     69.8718
          78     69.6588
          79     69.8788
          80     70.4949
          81     71.3472
          82     71.0901
          83     69.7114
          84     71.4399
          85     70.0585
          86        70.4
          87     69.2016
          88     70.7654
          89     69.0228
          90     69.9281
          91     70.3445
          92     69.5279
          93     68.2106
          94     66.9611
          95     67.6988
          96      67.093
          97      67.395
          98     67.3328
          99     67.5418
           0     68.8483
           1     68.4974
           2     69.3105
           3     67.4764
           4     67.7347
           5     67.5018
           6      67.703
           7     67.6675
           8      68.064
           9     68.5846
          10      68.846
          11     67.9169
          12     69.4983
          13     68.9433
