#gen      BHL
          50     97.1225
          51     96.7575
          52     98.6942
          53     98.8513
          54     98.6031
          55      97.542
          56     98.4416
          57     96.8741
          58     96.4609
          59     95.7379
          60     96.0849
          61     96.4424
          62     96.5767
          63     96.7197
          64     96.6814
          65      96.308
          66     95.5363
          67     95.7351
          68     95.8272
          69     96.0595
          70     95.4745
          71     95.7267
          72     95.3317
          73     95.3385
          74     95.4488
          75     95.6634
          76      95.725
          77     96.9101
          78     95.6195
          79     95.7153
          80     95.0648
          81     94.6659
          82     94.0509
          83     93.1429
          84     93.7117
          85     93.0226
          86      93.346
          87     94.1374
          88     93.5802
          89     94.7996
          90     93.7683
          91     93.9137
          92     92.7868
          93     92.4609
          94     92.9269
          95      93.159
          96     94.0167
          97     93.5987
          98     94.0447
          99     92.6717
           0     94.1672
           1     96.2182
           2     97.1028
           3     96.5597
           4     96.7099
           5     94.5091
           6      95.019
           7     93.3713
           8     93.3443
           9     92.3211
          10     92.7378
          11     92.7281
          12     92.7809
          13     91.9978
          14     92.0092
          15     91.5675
          16     89.8307
          17     88.7422
          18     87.8275
          19     87.8281
          20     87.7314
          21     88.2461
          22     87.8175
          23     87.5651
          24     87.6322
          25     86.5556
          26     87.2555
          27     87.6988
          28     86.4493
          29     88.2834
          30     88.7512
          31     87.6547
          32     87.8875
          33     86.3603
          34     86.3686
          35     87.3665
          36     86.6741
          37     87.2455
          38     87.1463
          39     87.4047
          40     86.8858
          41     86.2735
          42     86.8946
          43     88.1326
          44     87.9604
          45     88.3477
          46     87.2799
          47     86.8543
          48     86.8237
          49     87.4792
          50     87.1845
          51     86.0146
          52     85.4327
          53     84.9066
          54     84.8375
          55     85.4689
          56     86.3016
          57     86.1324
          58     86.4277
          59     86.7715
          60     86.2694
          61     85.4024
          62     84.9981
          63     83.6181
          64     83.6666
          65     83.9902
          66      84.501
          67     84.8098
          68     85.4038
          69     85.6668
          70     85.8701
          71      86.555
          72     86.5028
          73     86.0133
          74     86.0421
          75     85.6945
          76     86.2158
          77     87.5057
          78     86.8889
          79     86.1337
          80     84.8026
          81     84.8746
          82     85.0165
          83     84.9218
          84      84.013
          85     84.0805
          86     84.5068
          87     85.1279
          88     84.2157
          89     83.8195
          90     84.4749
          91     84.4646
          92     83.9595
          93     83.5907
          94     83.1632
          95     83.3128
          96     82.4275
          97     82.8364
          98     83.5093
          99     82.4347
           0     82.1879
           1     81.9235
           2     80.9493
           3     81.2388
           4     81.2491
           5     80.8708
           6     81.4235
           7     81.0906
           8     82.1583
           9     83.9675
          10     84.6552
          11     83.7636
          12     83.1602
          13     82.5348
          14     82.3594
          15     81.6542
          16     82.6969
          17     81.0625
          18     80.4858
          19     80.5516
          20     82.3233
          21     82.1342
          22     81.9911
          23     82.1107
          24     81.8919
          25     80.4171
          26     80.4397
          27     80.9381
          28     80.9051
          29     81.4063
          30     80.6638
          31       80.17
          32     80.4103
          33     80.7644
          34     80.4987
          35     80.0873
          36     80.9072
          37     82.3781
          38     80.7317
          39     81.2433
          40     80.5949
          41     80.7043
          42     79.6333
          43     80.8828
          44     81.4719
          45     81.0592
          46       81.53
          47     80.9983
          48     80.5132
          49     80.3608
          50     80.0284
          51     80.5907
          52     81.3194
          53     81.8106
          54     80.4768
          55     82.2526
          56     81.7884
          57     81.2392
          58     81.4872
          59     81.9205
          60     79.7357
          61     79.7312
          62     80.2768
          63     81.2339
          64     80.1833
          65     80.6676
          66     79.6768
          67     79.4546
          68     79.7315
          69     80.1213
          70     80.9217
          71     80.8034
          72     81.0215
          73     80.7402
          74     81.3469
          75     81.4139
          76     81.5465
          77     80.9808
          78     80.2755
          79     82.3637
          80     81.1299
          81     81.8124
          82     82.2119
          83      80.919
          84     80.6962
          85     80.8042
          86     82.1025
          87     82.3148
          88      82.144
          89     81.1141
          90     82.2725
          91     81.1082
          92     81.9301
          93     81.7563
          94     81.5073
          95     82.0647
          96     81.0313
          97     80.3105
          98      80.163
          99     80.5566
           0     79.4383
           1     79.9838
           2     80.4709
           3     80.2868
           4     81.6046
           5     80.2068
           6     80.1023
           7     79.8493
           8     79.0772
           9     80.3821
          10     78.3219
          11     77.3395
          12      76.998
          13     76.9818
          14     77.7868
          15     77.3099
          16     77.6224
          17     76.8446
          18     77.2417
          19      76.805
          20     77.0194
          21     77.6331
          22     77.3153
          23     76.2042
          24     76.3502
          25     75.8964
          26     75.9859
          27     76.0216
          28      75.732
          29     75.7773
          30     75.7187
          31     75.7812
          32     75.5407
          33     76.0192
          34     76.1306
          35     76.7359
          36      76.335
          37     76.6592
          38     76.6569
          39     77.3597
          40     76.8675
          41     76.4749
          42     77.1059
          43     77.5941
          44     77.7021
          45     77.8341
          46     77.8756
          47     77.7404
          48     77.4454
          49     77.9849
          50     78.1154
          51     77.1604
          52     76.7389
          53     76.8338
          54     76.8002
          55     76.8363
          56     76.7976
          57     77.7139
          58     77.5213
          59     77.7468
          60     76.7327
          61     77.2588
          62     76.5831
          63     76.1812
          64     76.1491
          65     76.9157
          66     76.6351
          67     77.4628
          68     77.0974
          69     77.2234
          70     76.6996
          71     77.1748
          72     76.5534
          73     76.2069
          74      76.564
          75     76.3867
          76     77.4842
          77     76.0252
          78     75.7967
          79     75.8208
          80     76.5832
          81     75.3727
          82     75.9359
          83     75.8473
          84     75.8368
          85     75.8535
          86     75.7921
          87     76.2765
          88     76.3857
          89     76.9466
          90     76.3318
          91     77.0617
          92     76.4142
          93     76.9951
          94     75.9292
          95     77.1754
          96     77.5679
          97     77.1253
          98     77.0599
          99     77.0765
           0     77.4401
           1     76.8149
           2     76.9976
           3     76.0795
           4     76.9896
           5     75.5768
           6     75.8732
           7     75.8539
           8     76.5205
           9     76.6501
          10     77.9053
          11     77.9903
          12     75.8343
          13     76.0416
          14     75.8378
          15     76.0455
          16     75.1586
          17     76.3374
          18     76.9773
          19     76.9021
          20     76.8356
          21     76.3297
          22     76.7644
          23     75.7061
          24     76.2115
          25     75.5478
          26     75.8674
          27     75.2573
          28     76.1999
          29     74.8517
          30     75.5449
          31     75.7911
          32     76.2292
          33     77.6348
          34      77.462
          35     76.4285
          36     77.0137
          37     76.6356
          38     76.3569
          39     78.0669
          40     77.1992
          41     77.1878
          42     78.2414
          43     78.0015
          44     77.7898
          45     76.2315
          46     76.9573
          47     75.6775
          48     76.0886
          49      76.431
          50     75.1106
          51     75.3308
          52      75.474
          53     76.2708
          54     75.7351
          55     76.1376
          56     77.1539
          57     76.4975
          58     77.1774
          59     77.9759
          60     77.8815
          61      78.177
          62     76.4349
          63     76.3371
          64     77.6334
          65     75.9998
          66     76.8068
          67     76.6407
          68     76.0114
          69     76.1818
          70     76.5891
          71     76.5724
          72     75.6802
          73     75.3076
          74     75.1608
          75     76.3031
          76     76.2011
          77     75.9656
          78     74.4077
          79     75.1614
          80      76.145
          81     76.5558
          82      76.285
          83     75.6035
          84     75.7266
          85     75.2966
          86     75.6975
          87     75.6123
          88     76.3747
          89     76.7648
          90     76.1364
          91     75.3474
          92     74.9542
          93     75.5674
          94     74.7596
          95     75.1398
          96     74.5573
          97      74.352
          98     75.2017
          99     74.4929
           0      75.992
           1     76.6816
           2     77.1254
           3     77.9518
           4      78.551
           5     77.5709
           6      77.651
           7      76.753
           8     76.2577
           9     75.0108
          10     78.3491
          11     76.6998
          12     77.5502
          13     75.9891
          14      77.476
          15     76.7914
          16     75.8723
          17     74.1689
          18     74.5551
          19     74.7208
          20     75.8981
          21      76.022
          22     76.2708
          23     75.5209
          24     75.4515
          25     77.0074
          26     75.7279
          27      74.264
          28     73.5503
          29     73.7086
          30     73.6916
          31     74.4521
          32     73.4864
          33     73.1215
          34     74.2134
          35     74.0736
          36     74.4988
          37     74.7642
          38     75.0643
          39     75.3904
          40     76.7741
          41     76.5583
          42     76.8648
          43     77.4507
          44     75.4836
          45     73.6729
          46     76.0737
          47     75.6211
          48     76.7385
          49     76.3615
          50     75.8019
          51     75.0597
          52     75.3754
          53     74.8692
          54     75.7029
          55     76.1063
          56     76.3236
          57     74.6722
          58     74.1498
          59     74.6027
          60     74.5395
          61     76.0855
          62     75.0603
          63     74.1042
          64     74.3052
          65     74.7161
          66     74.6222
          67     74.1146
          68     73.9823
          69     74.1537
          70     73.7954
          71     74.7992
          72     75.9925
          73     75.4912
          74     73.8136
          75     74.3223
          76     74.3223
          77     75.7016
          78     77.3589
          79     76.8446
          80     75.8656
          81     75.2851
          82     73.9314
          83     73.8359
          84      74.218
          85     74.7308
          86     75.6743
          87     76.0618
          88     76.4587
          89     76.2458
          90     76.0502
          91     76.3735
          92     76.9462
          93     75.8754
          94     77.6815
          95     76.3828
          96     75.1012
          97      74.474
          98     76.0114
          99     75.4402
           0     76.3078
           1     74.7225
           2     75.3785
           3     74.6622
           4     74.4224
           5     73.7866
           6     74.0179
           7     75.5149
           8     73.6085
           9     74.6317
          10     74.9906
          11     76.1439
          12     74.9799
          13     74.4908
          14     74.3093
          15     74.9092
          16     75.9608
          17     75.9737
          18     75.5748
          19     74.7731
          20      75.184
          21     74.8123
          22     74.4451
          23     76.5012
          24     76.4724
          25      75.239
          26     75.5966
          27     77.2911
          28     76.4293
          29     76.1804
          30     74.9374
          31     75.7298
          32     75.5534
          33     74.8982
          34     74.9073
          35     74.5016
          36     75.0563
          37     75.2417
          38     75.3288
          39     75.5127
          40     74.5544
          41     74.2384
          42     75.8561
          43     75.4565
          44     75.5311
          45     75.7368
          46     75.5773
          47     75.8721
          48     76.1896
          49     75.0714
          50     75.0052
          51     75.5014
          52     75.4142
          53     74.7063
          54      75.044
          55     73.6892
          56      74.872
          57     74.2403
          58     75.2093
          59     76.5188
          60     77.9914
          61     77.3013
          62     75.3213
          63     76.5541
          64     76.3822
          65     75.7326
          66     76.2372
          67       74.26
          68     75.7308
          69     74.8354
          70     74.6187
          71     75.0859
          72     75.7283
          73     74.4464
          74     75.4384
          75     77.1049
          76     78.0277
          77     77.4839
          78       77.47
          79     76.5214
          80     74.9719
          81     73.7309
          82     74.3664
          83     74.5247
          84     74.1209
          85     73.4274
          86     73.1244
          87     73.7018
          88     75.1212
          89     75.1177
          90     75.0517
          91     75.3049
          92      76.256
          93      76.024
          94     76.3042
          95     77.5511
          96     74.8606
          97     75.5308
          98     76.0602
          99     76.5923
           0     76.6839
           1     75.6571
           2     76.4332
           3     74.4974
           4     74.9088
           5     74.0194
           6     74.4091
           7     74.5225
           8      75.137
           9     73.3184
          10     73.4549
          11     74.1613
          12      73.096
          13     72.8279
          14     72.0526
          15     71.5624
          16     72.4818
          17      73.145
          18     72.2032
          19     72.4693
          20     72.8002
          21     72.7267
          22     73.4212
          23     73.5103
          24     73.0593
          25     73.4728
          26     74.0661
          27     73.6032
          28     74.2146
          29     72.8531
          30     72.6222
          31       73.07
          32     72.8318
          33     72.5393
          34     72.6647
          35     73.1196
          36     72.2835
          37     72.2579
          38     73.2505
          39     72.1002
          40     73.1569
          41     74.6163
          42     73.7407
          43     73.4463
          44     72.2793
          45     72.9777
          46     74.0807
          47     73.6919
          48     72.3452
          49     73.0654
          50     73.3099
          51     72.5975
          52     73.3461
          53     71.4957
          54     71.6756
          55     71.6266
          56     71.4891
          57     72.5626
          58     72.4143
          59     73.1707
          60     74.2872
          61     73.1783
          62     73.4366
          63     73.0435
          64      72.473
          65     72.4053
          66      72.219
          67      72.882
          68     72.8544
          69     72.9246
          70     72.8798
          71     72.4269
          72     73.2379
          73     72.2253
          74     72.4534
          75     73.7271
          76     73.4206
          77     72.5162
          78     72.5864
          79     73.5464
          80     73.1979
          81     73.3619
          82     72.9762
          83     73.5751
          84     74.3232
          85     73.3803
          86     73.0695
          87     73.9189
          88     72.9757
          89      72.841
          90     72.6116
          91     73.1389
          92      74.159
          93     74.1329
          94     74.3984
          95      73.249
          96     73.2456
          97     72.1035
          98     72.1656
          99     73.1221
           0     72.4291
           1     72.7488
           2     74.4188
           3     72.7851
           4     71.6941
           5     71.9284
           6     71.3181
           7     71.2695
           8     71.5165
           9      71.669
          10     71.5286
          11     71.6785
          12     72.1242
          13     72.1277
          14     72.3307
          15     71.8411
          16     71.0507
          17     70.8204
          18     71.3212
          19     70.8017
          20     71.4301
          21     72.3642
          22     72.9051
          23      71.671
          24     72.9554
          25     74.2611
          26     72.3186
          27     71.2907
          28     71.5884
          29     71.4772
          30     71.5331
          31     73.1293
          32     73.9563
          33     73.1159
          34     72.3074
          35      72.189
          36     72.6795
          37      73.652
          38     73.0754
          39     72.8909
          40     72.0982
          41     71.7669
          42      70.753
          43      72.317
          44     71.0802
          45     71.9164
          46     71.7989
          47     72.2878
          48     71.2595
          49     70.9823
          50     71.7972
          51     71.7152
          52     70.0929
          53     70.5711
          54     70.5307
          55     71.4549
          56     72.0895
          57     71.2386
          58     71.7366
          59     71.2265
          60     71.2049
          61      71.213
          62     71.4753
          63     72.6366
          64     71.2517
          65     71.1136
          66     72.6948
          67     73.0945
          68     71.8988
          69     72.1212
          70     71.4979
          71     71.6636
          72      71.268
          73      71.692
          74     70.7259
          75     71.6308
          76     71.9999
          77     72.4557
          78     72.1103
          79     71.6141
          80     71.5702
          81     71.4607
          82     71.5327
          83      72.135
          84     72.2184
          85     71.7287
          86     70.7242
          87     71.7156
          88     72.5548
          89     72.3028
          90     71.3066
          91      69.814
          92      69.865
          93     69.6302
          94     69.8514
          95     70.9706
          96     70.6284
          97     70.9011
          98     71.1263
          99     70.6446
           0     70.8836
           1     71.8147
           2     73.4671
           3     72.5738
           4     72.1349
           5     71.6442
           6     71.1073
           7     70.8225
           8     70.2032
           9     70.1316
          10      70.748
          11     71.2858
          12      70.501
          13     70.7886
          14     71.2571
          15     70.5596
          16     72.1664
          17     73.5465
          18     74.7179
          19     74.7119
          20     75.1739
          21     73.9402
          22     74.3887
          23     74.6228
          24     72.4583
          25     73.0565
          26     73.1291
          27     73.3676
          28     72.4939
          29     72.5947
          30     72.9882
          31     71.6732
          32     72.0578
          33     71.7011
          34     72.8049
          35     72.2521
          36     72.9272
          37     71.9786
          38     72.8909
          39     71.9015
          40     71.0942
          41     70.6917
          42     70.9032
          43     71.9177
          44     73.0773
          45     72.5796
          46     72.3505
          47      72.658
          48      71.751
          49     70.8611
          50     71.6216
          51     71.1151
          52     71.4901
          53     70.9486
          54     71.1112
          55     71.5307
          56     71.0786
          57     70.7857
          58     71.5319
          59     71.2416
          60      71.527
          61     72.2414
          62     74.0422
          63     73.7282
          64     72.5038
          65     72.5614
          66     73.7398
          67     73.9228
          68     73.4662
          69     72.3596
          70     72.9087
          71     71.9544
          72     71.7611
          73     72.5948
          74     70.9172
          75     70.8723
          76     70.5448
          77     71.0301
          78     70.7652
          79     71.3548
          80     71.9469
          81     72.9154
          82     72.7281
          83     72.1355
          84     71.8416
          85     72.7811
          86     72.3466
          87     71.4739
          88     70.8777
          89     70.7499
          90     70.9624
          91     70.5025
          92     70.9405
          93     71.1248
          94     71.0606
          95     72.6731
          96     73.4606
          97     74.2266
          98      72.804
          99     72.6083
           0     72.4853
           1     72.7419
           2     71.8466
           3     73.2449
           4     74.3523
           5     73.4279
           6     71.0652
           7     70.7003
           8     71.6169
           9     71.8744
          10     70.4147
          11     70.9815
          12      70.762
          13     71.2044
          14      71.712
          15     71.4253
          16     72.1902
          17     72.9855
          18     72.1091
          19     72.6317
          20     71.8344
          21     71.5759
          22     71.0494
          23     72.2045
          24     71.3279
          25     70.8324
          26     69.6581
          27     71.4257
          28     71.4012
          29     71.9746
          30     72.9883
          31     71.6635
          32     70.9437
          33     71.1752
          34     70.4215
          35     69.9824
          36     71.5352
          37     71.9722
          38     70.3261
          39     71.9679
          40     72.3345
          41     72.4783
          42      71.827
          43     70.2844
          44     72.1951
          45     72.2995
          46     72.0155
          47     72.3249
          48     74.1578
          49     73.9169
          50     73.0694
          51     72.2914
          52     70.3892
          53     71.9318
          54     71.0637
          55     71.5859
          56     71.6087
          57     72.3742
          58     71.7038
          59     70.7145
          60     70.2004
          61     70.4695
          62     70.0239
          63     71.1164
          64      70.425
          65      69.973
          66     69.8546
          67     70.6706
          68     71.0967
          69     72.1183
          70     72.0668
          71     70.6584
          72     70.8875
          73     70.2686
          74      71.132
          75     70.3402
          76     71.6129
          77     70.3449
          78      70.122
          79     70.0377
          80     71.2505
          81     71.4643
          82     70.5343
          83     70.7325
          84     70.3228
          85     70.8727
          86     71.7574
          87     70.6885
          88     71.5579
          89     70.7314
          90     71.5219
          91      73.642
          92     72.5764
          93     72.8973
          94     72.5053
          95     72.2873
          96     72.2151
          97     71.6282
          98     69.7752
          99     69.7285
           0     71.9371
           1     71.1039
           2     70.7462
           3     70.3764
           4     69.3394
           5     69.8874
           6     69.1077
           7     71.1221
           8      69.774
           9     68.9151
          10     70.0135
          11     70.8254
          12     73.0236
          13     71.1157
          14     69.8767
          15     68.8166
          16     68.9463
          17     68.5613
          18     69.7265
          19     68.6022
          20     68.9849
          21     69.3237
          22     69.1269
          23     69.6711
          24     69.9916
          25     70.7671
          26     70.1644
          27     69.4343
          28     69.3703
          29      69.672
          30     70.4354
          31     69.9463
          32     70.1834
          33     70.3597
          34     72.1313
          35     70.9422
          36     71.3178
          37     73.1263
          38     71.3683
          39     70.2669
          40     69.9273
          41     70.6834
          42     72.2251
          43     69.9327
          44     70.3939
          45       70.96
          46     70.7675
          47     71.2483
          48     71.6531
          49      71.451
          50     73.4208
          51      73.146
          52     72.5301
          53      71.389
          54     70.0774
          55     70.5261
          56     69.8949
          57     70.7199
          58     70.3766
          59     70.2903
          60     70.1337
          61     70.7248
          62     71.2602
          63     71.0094
          64     71.6328
          65     71.6906
          66     70.4833
          67     70.1915
          68      70.534
          69     70.7835
          70     70.5487
          71     71.0818
          72      69.803
          73     69.0351
          74     69.1337
          75     70.4507
          76     70.6532
          77     69.6279
          78     69.9143
          79     69.4712
          80     69.3417
          81     69.4711
          82     70.7195
          83     71.2007
          84     72.1462
          85     70.9681
          86      69.062
          87     69.9459
          88     69.8643
          89     70.0117
          90     71.2465
          91     68.6447
          92     68.0736
          93     68.2913
          94     69.1204
          95      69.537
          96     68.7141
          97     68.5967
          98     70.2892
          99     70.1431
           0     69.3926
           1     69.9252
           2     69.5086
           3     69.8649
           4     70.6642
           5     71.1081
           6     71.4957
           7     70.3623
           8     69.5848
           9     70.9313
          10     70.3987
          11     70.7071
          12     70.8231
          13     70.4118
          14     69.7408
          15     70.7069
          16     69.7873
          17     69.8969
          18     71.3935
          19     71.9441
          20     70.1014
          21     69.3247
          22     69.0573
          23     67.9815
          24     68.9695
          25      70.459
          26     70.0223
          27     69.9695
          28     69.6119
          29      69.607
          30     69.5291
          31     69.9605
          32     70.6443
          33     70.7486
          34      72.205
          35     70.6833
          36     69.3819
          37     70.0918
          38     69.7885
          39     71.4346
          40     70.7618
          41     71.4353
          42      71.709
          43      70.751
          44     69.5875
          45     70.5363
          46     69.6554
          47     70.2462
          48      69.952
          49     70.6351
          50     70.7909
          51     72.5266
          52     70.6893
          53      69.862
          54     69.9335
          55     70.3781
          56     72.1401
          57     72.4725
          58     72.3839
          59     72.3026
          60     72.0107
          61     72.0564
          62      70.378
          63     69.7266
          64     69.9116
          65     70.5069
          66     70.6771
          67     70.6799
          68     69.0941
          69     68.8153
          70     69.6769
          71     69.8826
          72     71.0389
          73     70.5547
          74     70.8345
          75     70.3243
          76     70.2203
          77     70.2724
          78     68.8068
          79      68.961
          80     69.0373
          81     69.0711
          82     67.9676
          83     68.8801
          84     68.1791
          85     68.9793
          86     69.9792
          87     69.8498
          88     71.0084
          89     71.6427
          90     70.9067
          91     69.6212
          92      69.132
          93     69.7852
          94     70.0005
          95     70.7738
          96     70.1583
          97     69.9669
          98     69.8414
          99      70.674
           0     70.0675
           1     70.8664
           2     71.5055
           3     71.1147
           4     71.3231
           5     69.9511
           6     69.2412
           7     69.1698
           8     69.5503
           9     70.7775
          10     71.7423
          11     71.1463
          12     71.1069
          13     70.3773
          14     69.5178
          15     70.2866
          16     70.1796
          17      70.318
          18     70.3914
          19     72.1993
          20     70.2947
          21     71.0145
          22     71.5957
          23      70.671
          24     71.6754
          25      71.903
          26     70.8981
          27     71.9173
          28     74.2759
          29     72.8443
          30     71.7481
          31     70.2149
          32     70.4952
          33     69.8478
          34     69.3671
          35     68.6229
          36     70.6324
          37      69.869
          38     71.1958
          39     71.7654
          40     70.4131
          41     70.3852
          42     69.8003
          43      67.868
          44     69.1452
          45     68.5815
          46     69.2545
          47     69.1862
          48     68.0403
          49     69.1072
          50     69.3398
          51     69.1357
          52     69.5469
          53     69.6368
          54       69.05
          55     69.3288
          56     69.7865
          57     71.4216
          58     70.2533
          59     70.2564
          60     70.6703
          61     68.5667
          62     69.3582
          63     70.6878
          64     70.7666
          65     69.3918
          66     69.8936
          67     70.4563
          68     69.8626
          69     70.2945
          70     69.7574
          71     70.0373
          72       71.09
          73     72.1451
          74     70.6671
          75     70.4095
          76     70.9756
          77     70.8245
          78     70.6404
          79     72.1238
          80     72.2261
          81     70.8142
          82     71.5896
          83      70.842
          84     69.8308
          85     68.7784
          86     67.9826
          87     68.4337
          88     69.3072
          89     71.3746
          90     72.1713
          91     71.5461
          92     71.1179
          93      71.353
          94     70.4276
          95     70.3707
          96     70.5191
          97     70.4883
          98     69.2312
          99     69.4448
           0     68.8191
           1     70.3441
           2     69.7502
           3     70.6059
           4     69.5379
           5     68.4192
           6     69.8381
           7     70.5627
           8      69.764
           9     70.3616
          10      69.495
          11     69.4755
          12      68.469
