#gen      BHL
          72     11.4969
          73     11.6833
          74     11.4245
          75     11.8693
          76     11.5126
          77     11.2697
          78     11.2996
          79     11.4734
          80     10.9148
          81     11.3548
          82     11.6107
          83     11.9763
          84     12.2078
          85     12.4166
          86     12.2061
          87     12.2666
          88     11.8189
          89     11.7719
          90     11.6469
          91     11.3719
          92     11.5645
          93     11.5597
          94     12.2801
          95     12.3582
          96     12.3747
          97     11.7652
          98     11.9943
          99     11.8304
           0     10.9911
           1     11.1917
           2     10.9317
           3     10.5846
           4     11.2711
           5     11.5293
           6     12.0424
           7     11.7329
           8     11.9276
           9     11.3921
          10     11.7085
          11     11.3007
          12     10.6659
          13     10.4806
          14     11.2471
          15     11.1183
          16     10.9079
          17     10.7339
          18     10.6061
          19     10.6957
          20     10.9515
          21     11.2541
          22     11.2703
          23     11.0151
          24     11.1084
          25     11.2135
          26     10.9568
          27     10.3502
          28     10.5159
          29      10.831
          30     10.4209
          31     11.0779
          32     10.9896
          33     11.2715
          34     10.7562
          35     10.7632
          36     10.7004
          37     10.7779
          38     10.8045
          39     10.6375
          40     10.8682
          41     10.8115
          42     10.6491
          43     11.0785
          44     10.8617
          45     10.6884
          46     10.4521
          47     10.7021
          48     11.1514
          49      11.657
          50     11.2518
          51     10.8005
          52     10.4484
          53     10.4521
          54     10.7203
          55     10.7587
          56     10.4131
          57     10.4087
          58     10.5756
          59     10.4502
          60     10.3651
          61     10.4164
          62     10.3095
          63     10.7106
          64     10.3849
          65     10.3464
          66     10.9294
          67     10.2045
          68     9.94814
          69     10.0084
          70     10.5017
          71     10.5287
          72     10.1593
          73     10.1729
          74      10.395
          75     10.3461
          76     10.2273
          77     9.92245
          78     9.90246
          79     10.1063
          80     9.73428
          81     10.1392
          82     10.1481
          83     10.5422
          84     10.7327
          85     11.0328
          86     10.0227
          87     10.4983
          88     10.4576
          89      10.711
          90     10.8783
          91     11.0267
          92     11.0316
          93     10.4078
          94     9.87753
          95     9.92955
          96     9.85293
          97     9.84849
          98     9.69601
          99     9.64893
           0      10.272
           1     10.7553
           2     10.8153
           3     10.7737
           4     9.74972
           5     9.94111
           6     10.4254
           7     10.0693
           8     9.89873
           9     9.79359
          10     9.66946
          11      9.8019
          12     9.49967
          13       9.713
          14     10.5025
          15     10.3489
          16     9.93503
          17     9.81967
          18     9.79942
          19     9.80817
          20     9.82989
          21     9.78466
          22      9.8981
          23     10.1695
          24     10.1304
          25     10.5248
          26     10.4212
          27     10.6801
          28     10.5814
          29      10.236
          30     10.6023
          31     10.8018
          32     11.4718
          33      10.705
          34     10.3716
          35     10.2373
          36     9.93484
          37     10.1487
          38     9.79284
          39     9.52721
          40     9.76263
          41     9.53368
          42     9.97146
          43      10.209
          44     10.4647
          45     10.6417
          46      10.518
