#gen      BHL
          82     103.447
          83     102.123
          84     102.858
          85      102.47
          86     103.313
          87      101.56
          88     101.405
          89     101.678
          90     101.941
          91     102.307
          92     102.571
          93     102.377
          94      102.57
          95     102.764
          96     102.607
          97     103.946
          98      102.63
          99     102.884
           0     103.769
           1     103.175
           2     103.095
           3     103.575
           4     101.693
           5     101.213
           6     101.152
           7     100.815
           8      100.84
           9     100.462
          10     98.7653
          11     98.6823
          12     98.7193
          13     99.0511
          14      98.526
          15     99.5592
          16     98.6973
          17     96.8059
          18     96.2934
          19     96.4243
          20     95.9864
          21     96.7624
          22     96.6149
          23     97.4162
          24     96.8824
          25     96.6314
          26     96.3278
          27     96.6408
          28     95.8146
          29     95.3727
          30     94.6591
          31     95.1771
          32     94.2931
          33     95.3259
          34        96.2
          35     94.8802
          36     95.2658
          37     95.6838
          38      96.263
          39     95.3087
          40     95.6376
          41     96.6063
          42     96.8578
          43     97.8634
          44     97.1745
          45     97.6938
          46     96.7714
          47     95.4981
          48     94.6007
          49     95.3869
          50     95.0522
          51     95.7111
          52     94.3939
          53     95.5281
          54     94.8235
          55     94.5983
          56     95.2417
          57     93.9521
          58     92.6848
          59     91.9313
          60     92.1845
          61     91.9168
          62     91.8092
          63     93.9255
          64     93.8913
          65     93.1137
          66     92.1065
          67     93.0774
          68     93.2746
          69     92.7138
          70      94.769
          71     94.3411
          72     92.6589
          73     92.7268
          74     92.6082
          75     91.9125
          76     91.3972
          77     90.6085
          78     90.3099
          79     90.2557
          80     91.3849
          81     92.3372
          82     92.7343
          83     91.8091
          84     93.0635
          85     92.9572
          86     93.5396
          87     94.1522
          88     95.3222
          89     94.6222
          90      94.279
          91     93.2136
          92     93.8271
          93     93.0666
          94     91.2608
          95     93.3905
          96     92.2432
          97     92.6729
          98     91.8274
          99     92.9855
           0     90.4949
           1     90.6837
           2      91.916
           3     93.4084
           4     93.2162
           5          91
           6     90.8499
           7     89.9895
           8     88.8271
           9     89.3819
          10     91.0616
          11     90.8896
          12     89.6413
          13      88.675
          14      87.827
          15     88.7465
          16     88.4924
          17     88.6704
          18     88.3735
          19     88.0504
          20     90.6406
          21     92.3436
          22     91.5137
          23     89.1187
          24     88.9951
          25     88.2322
          26       89.17
          27     89.8217
          28     91.7379
          29     91.2562
          30     90.3312
          31     90.0162
          32     91.1737
          33      89.079
          34     88.6516
          35     87.6616
          36      88.863
          37     88.5603
          38      89.212
          39     88.7334
          40     88.9896
          41     90.6876
          42     90.5762
          43     90.2187
          44      89.865
          45     91.2579
          46     91.2256
          47     91.1212
          48     91.4641
          49     90.9928
          50      89.274
          51      88.125
          52     88.4611
          53     87.5356
          54     88.0339
          55     88.0235
          56      89.023
          57     89.3757
          58     89.5135
          59     88.5987
          60     89.2029
          61     88.7325
          62     88.8473
          63     88.6196
          64     88.0349
          65     88.0643
          66     89.8131
          67     88.7008
          68     88.8594
          69     88.5751
          70     87.4359
          71     88.0721
          72     87.6861
          73     87.2125
          74       87.36
          75      86.121
          76     85.2461
          77     84.3502
          78     86.1431
          79     85.1102
          80     85.9485
          81     86.3347
          82      86.214
          83     85.1414
          84     85.7604
          85     85.7336
          86     86.6247
          87     88.0607
          88     87.8248
          89     87.8705
          90      88.713
          91     89.2464
          92     89.3402
          93      86.785
          94     86.7957
          95     87.0691
          96     86.9584
          97     86.0018
          98     86.9532
          99     87.3482
           0     86.4003
           1     87.6813
           2     87.7356
           3     86.3886
           4     82.8509
           5     82.8487
           6     80.6168
           7     80.0108
           8     78.9871
           9     79.8434
          10     79.4302
          11     79.2762
          12     81.4624
          13     82.4458
          14     82.2932
          15     80.7002
          16     82.4344
          17     81.2939
          18     79.8732
          19     80.2272
          20     81.8977
          21     81.2142
          22     83.6086
          23     82.9852
          24     82.9512
          25      83.122
          26     82.2174
          27     81.2425
          28     81.5648
          29      82.666
          30     82.4514
          31     82.2733
          32     82.0214
          33     82.5227
          34     80.2601
          35      80.014
          36     79.3296
          37     79.0648
          38     78.6404
          39     79.6303
          40     79.4164
          41     79.9407
          42     81.6552
          43     80.7175
          44     82.9947
          45     82.0612
          46     82.7286
          47     82.2608
          48     82.3857
          49     82.3235
          50     83.4282
          51     84.0673
          52     83.2187
          53     82.9202
          54     82.1644
          55     82.2114
          56     80.7947
          57     80.7808
          58     80.5532
          59      79.711
          60     80.9281
          61     80.4735
          62     81.0338
          63     80.1592
          64     80.0008
          65     79.3898
          66     78.7067
          67     79.1978
          68     79.9548
          69     81.1545
          70     79.6343
          71     79.9157
          72     80.3954
          73     81.0441
          74      82.028
          75     83.0615
          76     81.9207
          77     81.4794
          78     80.4665
          79       80.51
          80     79.5509
          81     80.0702
          82     78.4617
          83     79.3258
          84     78.6251
          85       80.26
          86      78.644
          87     79.2878
          88     79.5708
          89      78.716
          90     80.6479
          91     80.0529
          92     80.1215
          93     79.6245
          94     81.0099
          95     81.6159
          96     80.1624
          97      80.314
          98     79.9781
          99     80.0957
           0     81.4319
           1     81.2848
           2     80.5379
           3     81.1354
           4     82.2946
           5      82.372
           6     81.3872
           7     81.8062
           8     81.4729
           9     82.2087
          10     81.5398
          11     81.1512
          12     81.3205
          13     82.0309
          14     82.9801
          15     83.4374
          16     81.4729
          17     80.1364
          18     80.7341
          19     80.0124
          20      79.865
          21     80.6486
          22     80.0235
          23     78.6161
          24     79.2654
          25     80.1521
          26     80.7147
          27     79.6289
          28     80.0885
          29     80.9451
          30     78.9639
          31     79.5531
          32     81.1638
          33     82.5357
          34     80.8765
          35     81.1215
          36     80.0424
          37     79.5591
          38     78.7656
          39     77.8376
          40     77.5103
          41     78.5291
          42     78.9697
          43     80.8152
          44     78.6888
          45     79.7938
          46     80.7805
          47     80.2484
          48     79.9675
          49     79.5995
          50     79.7057
          51     78.9645
          52     79.3274
          53     79.9688
          54     79.2841
          55       79.68
          56     78.6113
          57     78.4698
          58     78.3791
          59     78.6515
          60     79.6298
          61     78.1751
          62     79.6279
          63     79.0114
          64     78.0397
          65      78.156
          66     78.0968
          67     78.3338
          68     78.7675
          69     79.0932
          70     80.8752
          71     80.6535
          72     81.7216
          73     81.6619
          74     79.8525
          75     78.6114
          76     79.0227
          77     78.6334
          78     78.1812
          79     78.2312
          80     77.2367
          81     76.3897
          82     77.7267
          83      76.679
          84     76.2071
          85      77.297
          86     77.0378
          87     78.7815
          88     79.7371
          89     78.1828
          90     78.2021
          91     76.0363
          92     76.7819
          93     76.4914
          94     78.6527
          95     79.6262
          96     80.2506
          97      79.982
          98     80.1771
          99     81.4427
           0     81.3764
           1     78.5861
           2     78.4028
           3     79.5839
           4     81.1974
           5     81.7106
           6     81.8403
           7     80.7215
           8     81.2176
           9     81.2078
          10     81.9588
          11     81.8848
          12     81.5658
          13     79.8067
          14     79.1789
          15     78.6101
          16     78.1436
          17      77.884
          18     77.4933
          19     77.3028
          20     77.3349
          21     76.6618
          22     77.0174
          23     76.8895
          24     76.2508
          25     75.2463
          26     76.4646
          27     76.4964
          28     76.7294
          29     76.3435
          30     76.3657
          31     75.2641
          32     76.7738
          33     78.0924
          34     76.6788
          35     75.3261
          36     75.9781
          37     75.9167
          38     76.2527
          39      75.838
          40     76.6338
          41     75.8624
          42     75.2727
          43     76.6755
          44     77.8527
          45     76.4246
          46     75.4737
          47     75.3868
          48     75.2714
          49     76.3791
          50      76.642
          51     76.5297
          52      78.556
          53     76.9584
          54     77.6992
          55     77.9223
          56     77.2308
          57     76.5529
          58     76.8714
          59     77.1319
          60     75.5045
          61     76.2117
          62     75.8529
          63      74.601
          64     75.7812
          65     78.2172
          66     79.6492
          67     80.0499
          68     80.5448
          69     80.9141
          70      79.435
          71     78.1795
          72      78.033
          73     77.8398
          74     80.1524
          75     79.6014
          76     79.1716
          77     80.8607
          78      79.008
          79     80.6219
          80     79.4104
          81     78.2941
          82     76.9959
          83      77.634
          84     80.1275
          85     78.0953
          86     76.8397
          87     77.4486
          88     77.0432
          89     76.4678
          90     75.3313
          91     75.3283
          92     74.1115
          93     75.3013
          94     74.4549
          95     75.1088
          96     75.0495
          97     75.6273
          98     76.2943
          99     75.5806
           0     76.5388
           1     76.1834
           2     75.6665
           3     75.2996
           4     75.4519
           5     75.5791
           6     76.1752
           7     77.0517
           8     76.5451
           9     76.2572
          10     77.3583
          11     75.7874
          12     74.7693
          13     74.4258
          14     75.0231
          15     75.2857
          16     75.9972
          17      77.544
          18     76.3098
          19      75.425
          20     76.9917
          21     77.2812
          22     76.6603
          23     76.1303
          24     74.9339
          25     75.8832
          26     75.9785
          27     77.7685
          28     77.6735
          29     77.6748
          30      78.879
          31      77.871
          32     74.9532
          33     75.0742
          34     75.3591
          35     75.4347
          36     76.8427
          37     75.5616
          38     76.2775
          39     77.5669
          40     77.5947
          41     78.1603
          42     78.1677
          43     76.0456
          44     76.3021
          45     75.6269
          46     74.3608
          47     75.7964
          48     75.1263
          49     76.0507
          50      74.532
          51     75.1869
          52     77.3754
          53      77.362
          54     76.7945
          55     77.7467
          56     78.3213
          57     78.0037
          58     77.5224
          59     78.6651
          60     77.5316
          61      77.105
          62     77.0791
          63     78.3913
          64      77.247
          65      75.766
          66     75.2778
          67       76.22
          68     75.7783
          69     77.1142
          70     75.1847
          71     75.6335
          72     75.3173
          73     77.0681
          74     76.7079
          75     76.3084
          76     77.7061
          77     75.4581
          78     75.0466
          79      76.619
          80     77.2806
          81     77.7045
          82       78.97
          83     78.1237
          84     78.1099
          85     77.2866
          86     75.6538
          87     76.6427
          88     76.7815
          89     76.8203
          90     77.3121
          91     78.8196
          92     77.4064
          93     77.2606
          94     79.5037
          95     79.1672
          96     78.4423
          97     79.3038
          98      79.565
          99     77.4916
           0     75.7182
           1      76.322
           2     75.4316
           3     75.4576
           4     74.9608
           5     74.6438
           6     74.2884
           7      73.363
           8     72.0683
           9     71.8885
          10     72.4843
          11     73.5375
          12     73.8791
          13      73.677
          14     73.1716
          15      72.147
          16     72.5357
          17      71.657
          18     72.9714
          19     72.4494
          20      73.046
          21     73.3693
          22     73.5566
          23     73.7982
          24     73.6344
          25     72.3594
          26     72.7281
          27     72.5562
          28     72.5392
          29     72.1819
          30     72.6983
          31     72.4576
          32     71.7551
          33     72.7872
          34     73.1177
          35     72.1049
          36     72.6313
          37     71.8414
          38     71.7994
          39     72.0415
          40     71.6804
          41     71.2928
          42     71.1374
          43     71.4113
          44     71.9151
          45     72.7069
          46     73.5132
          47     73.8352
          48     74.1412
          49       73.51
          50     72.7898
          51     72.4933
          52     71.8235
          53      71.539
          54     71.8183
          55     71.8796
          56     71.6088
          57     72.0372
          58     73.0939
          59     72.6625
          60     72.5097
          61     72.7736
          62     72.5879
          63     72.8666
          64     72.8345
          65     72.9196
          66     73.3583
          67      75.067
          68     74.0194
          69      73.131
          70      74.435
          71     72.9179
          72     72.2386
          73     72.2417
          74     71.8782
          75     72.6611
          76     74.0775
          77     75.9814
          78     74.9071
          79     73.8761
          80     73.0212
          81     72.6649
          82     73.0466
          83     72.6236
          84       72.91
          85     73.0601
          86     72.4872
          87     72.4999
          88     73.1618
          89      73.296
          90     72.2763
          91     72.8071
          92     72.3926
          93     72.3219
          94     71.8702
          95     71.3736
          96     72.3596
          97     72.5485
          98     72.9054
          99     72.1116
           0     72.7785
           1     73.5477
           2     73.9681
           3     73.5239
           4     73.1798
           5     73.6466
           6      74.118
           7     73.1792
           8     72.7052
           9     73.0677
          10     73.7727
          11     74.1632
          12     72.9009
          13      72.055
          14     73.2761
          15     72.4626
          16     72.3424
          17     72.2053
          18     71.7371
          19     72.0574
          20     72.8952
          21     73.9568
          22     73.5621
          23     71.9769
          24     73.6146
          25      74.897
          26     73.8152
          27      72.767
          28     74.5778
          29     74.6843
          30      74.098
          31     73.3364
          32     73.4021
          33     72.8052
          34     74.3866
          35     73.3493
          36     72.2732
          37     72.2024
          38     72.8743
          39     72.3936
          40     72.0268
          41     73.4534
          42      74.681
          43     75.1838
          44     76.3348
          45     74.1996
          46     75.3426
          47     75.3418
          48     74.7432
          49     73.9047
          50     72.7184
          51      73.213
          52     74.5663
          53     75.9551
          54     74.7072
          55     74.7526
          56     74.5746
          57     74.7043
          58      73.623
          59     73.9004
          60     74.4461
          61     76.3053
          62     74.4808
          63     73.1307
          64     73.8896
          65     73.5825
          66      73.317
          67     74.2055
          68     73.7865
          69     73.2469
          70     72.7397
          71     72.8185
          72     73.0425
          73     73.4406
          74     72.6402
          75     72.5986
          76     72.4105
          77     72.2936
          78     72.3756
          79     71.7149
          80     72.2308
          81     71.8846
          82     72.5469
          83     74.5427
          84     74.1478
          85     73.3105
          86     72.5701
          87     72.1413
          88     71.7042
          89     73.2511
          90     72.0022
          91     72.9695
          92     73.2246
          93     72.2969
          94     72.0334
          95     73.7204
          96     73.3239
          97     72.7822
          98     72.7678
          99     72.0285
           0      72.003
           1     72.5631
           2     71.4443
           3     71.2778
           4     71.4359
           5      72.704
           6     72.2414
           7     72.0274
           8     71.0749
           9     70.9516
          10     71.3848
          11     70.4874
          12      71.244
          13     71.1273
          14     71.7524
          15     71.4754
          16     73.2956
          17     72.9088
          18     73.5394
          19     72.5043
          20     72.2308
          21     72.3838
          22     72.9058
          23     72.0801
          24     71.6036
          25     70.8462
          26     72.3351
          27      71.858
          28     73.4468
          29     72.9451
          30      72.953
          31     73.2701
          32     73.8921
          33     74.4975
          34      74.265
          35     74.3877
          36      72.818
          37     72.3287
          38     73.6529
          39     74.2661
          40     73.1841
          41     72.7536
          42     72.6429
          43     73.1836
          44     72.9553
          45     73.4397
          46     73.9657
          47     72.2901
          48     72.2483
          49     71.4743
          50      71.417
          51     70.6395
          52     72.1814
          53     72.8348
          54     71.7875
          55     72.3696
          56     73.2939
          57     72.7398
          58     72.4312
          59     72.4059
          60     72.6791
          61     70.7227
          62     70.7335
          63     70.9994
          64     70.8916
          65      70.807
          66     72.5325
          67     71.6093
          68     73.0598
          69     71.3985
          70     72.4218
          71     72.0259
          72     72.3566
          73     73.5883
          74     74.7684
          75     74.8885
          76     73.8255
          77     74.2241
          78     73.9461
          79     74.1306
          80     71.9649
          81     71.9727
          82     73.7784
          83     74.2226
          84     73.6244
          85     74.0554
          86     73.4286
          87     73.4866
          88     73.9925
          89     73.8794
          90      72.971
          91     72.6777
          92     73.1813
          93     72.0621
          94     72.7127
          95     72.4891
          96     71.0312
          97     71.1543
          98     71.0819
          99     70.7481
           0     71.5394
           1     71.9145
           2     71.4489
           3      72.412
           4     72.6909
           5     71.1625
           6     70.3682
           7      71.121
           8     70.2817
           9     69.9623
          10     70.5109
          11     71.0732
          12     70.0555
          13     70.7362
          14     72.3736
          15      72.927
          16     73.2152
          17     71.1375
          18     71.5945
          19     71.0884
          20     71.3317
          21     72.9277
          22     71.4725
          23     72.2036
          24     73.6327
          25     72.3791
          26     73.6064
          27     74.7629
          28     74.5368
          29     73.9103
          30     73.2984
          31     71.7198
          32     70.6653
          33     71.8074
          34     72.0164
          35     71.4077
          36     69.4708
          37     70.1277
          38     70.2362
          39     69.9943
          40     69.8218
          41     71.4627
          42     70.5681
          43     70.3453
          44      70.192
          45     70.3101
          46     69.8072
          47      70.661
          48     71.8421
          49     72.6958
          50     72.7002
          51     73.0719
          52     72.6433
          53     73.4483
          54      71.072
          55     72.6427
          56     72.7191
          57       72.46
          58     73.6907
          59     73.4219
          60     71.8571
          61     73.4624
          62     72.5417
          63     72.1436
          64     72.2423
          65     71.5167
          66      71.638
          67     71.5043
          68     71.0101
          69     72.3595
          70     73.1023
          71     71.9711
          72     71.9242
          73     71.9001
          74     71.9791
          75      73.641
          76     76.6752
          77      76.002
          78     74.8582
          79     73.4809
          80     71.8377
          81     72.0966
          82     74.3919
          83     72.2504
          84     72.4148
          85     71.5741
          86     72.0307
          87     71.5789
          88     72.8751
          89     75.1165
          90     73.4683
          91     75.0416
          92     73.4851
          93     72.4258
          94     73.1371
          95     72.3415
          96      72.973
          97      71.237
          98     71.3274
          99     71.8961
           0     71.1982
           1     71.4212
           2     70.6772
           3     70.8741
           4     71.2337
           5     71.5113
           6     70.7135
           7     70.9802
           8      70.588
           9     70.9921
          10     71.3706
          11     72.0509
          12     71.4984
          13     70.4845
          14     71.0123
          15     72.3203
          16     73.4811
          17     72.0143
          18     71.1131
          19     70.5619
          20     71.4026
          21     71.6039
          22      70.851
          23     73.0453
          24     73.8785
          25      74.837
          26     72.7976
          27     72.7909
          28     72.9046
          29     72.5196
          30     72.5178
          31     72.6047
          32     72.0493
          33     70.2262
          34     70.5287
          35     70.2378
          36     71.5096
          37     73.9826
          38     72.9023
          39     71.7688
          40      71.484
          41     71.2532
          42     72.2371
          43     72.0346
          44     74.1788
          45     72.8894
          46     72.4467
          47     71.8597
          48     72.7902
          49     72.3131
          50      71.074
          51      71.396
          52     72.0573
          53     73.6188
          54     74.6059
          55     76.2088
          56     74.0125
          57     72.6199
          58     73.7869
          59     71.6303
          60      72.339
          61     71.6065
          62     72.1968
          63     73.1893
          64     71.0413
          65     71.0932
          66     72.0696
          67     70.7756
          68      70.548
          69     70.7362
          70     71.6548
          71     72.2787
          72      72.054
          73     72.1782
          74     72.2426
          75      71.727
          76      70.565
          77      70.798
          78     70.8644
          79     71.3736
          80      70.402
          81     69.6032
          82     69.6707
          83     70.9045
          84     70.6489
          85     72.5451
          86     72.9113
          87     73.6742
          88     70.9835
          89     71.1388
          90     71.9977
          91     72.2298
          92     72.7084
          93     72.4761
          94     72.2239
          95     72.4903
          96     74.2469
          97      72.129
          98     70.9405
          99     73.8808
           0     72.9783
           1     72.6862
           2     73.4228
           3     73.0881
           4     72.8628
           5     71.9405
           6     71.1128
           7      71.825
           8     70.5261
           9     70.8335
          10     69.4769
          11     70.1384
          12     72.4257
          13     71.6636
          14     70.5572
          15     72.4288
          16     70.6257
          17     70.8584
          18     70.2059
          19      69.852
          20     69.8763
          21     69.9207
          22     70.3434
          23     70.5801
          24     70.2599
          25     71.0762
          26     72.7705
          27     72.7095
          28     72.1019
          29      70.454
          30     70.0331
          31     71.0895
          32     72.0619
          33     71.5033
          34       69.58
          35     70.6369
          36     71.1988
          37     72.0643
          38      72.229
          39     71.9722
          40     72.3157
          41     71.8673
          42      71.201
          43     71.2422
          44     71.0677
          45     69.9464
          46     70.7646
          47     71.8571
          48     70.5111
          49     71.5587
          50     69.4274
          51     69.8621
          52     70.8014
          53     70.9907
          54     70.8391
          55     70.6036
          56     71.2308
          57     70.9474
          58     71.6752
          59     72.1736
          60     71.4007
          61     73.3474
          62      71.866
          63     70.6646
          64     71.2562
          65     71.1408
          66     70.3697
          67     69.6727
          68      70.124
          69     70.5473
          70     69.9011
          71     69.2268
          72     70.2124
          73     69.6685
          74     69.1966
          75     69.7853
          76     69.5936
          77      70.147
          78     69.8081
          79     69.3828
          80     70.2768
          81     71.1489
          82     71.4218
          83     71.8657
          84     71.5775
          85     70.8991
          86      71.586
          87     69.8638
          88      70.413
          89      71.376
          90     72.6058
          91     72.0434
          92     71.1535
          93     72.0095
          94     70.3213
          95     70.8422
          96      72.606
          97     73.2015
          98     72.8479
          99     72.4505
           0     72.3196
           1      71.925
           2     71.1763
           3     72.4803
           4     71.4241
           5     70.9457
           6     70.9492
           7     70.8143
           8     70.2933
           9     71.0599
          10     71.1051
          11     70.8593
          12      71.872
          13     71.6597
          14     72.1351
          15     72.0111
          16     71.9972
          17     70.5321
          18     69.8222
          19     69.8716
          20     71.5851
          21     72.4066
          22     71.2731
          23     72.8922
          24     72.4377
          25      73.921
          26     74.0368
          27     73.6229
          28     72.8356
          29     75.0246
          30     71.4521
          31     71.0024
          32      71.037
          33      70.617
          34     72.4322
          35     72.1388
          36     73.3071
          37     71.8381
          38     71.1379
          39     72.4907
          40     71.9332
          41     70.8574
          42     71.6626
          43     70.1642
          44     71.7137
          45     70.3192
          46     72.0989
          47     72.2245
          48     71.5042
          49     71.2664
          50     71.8251
          51     71.0632
          52     73.0185
          53     72.4755
          54     71.1539
          55     71.1023
          56     69.5526
          57     69.1247
          58     69.6858
          59     68.5729
          60     69.2949
          61     69.8217
          62     71.7763
          63      71.081
          64     71.2489
          65     71.0444
          66     70.4175
          67     69.9728
          68     70.2577
          69     70.2078
          70     70.7217
          71     70.8156
          72     71.6517
          73     71.7183
          74     71.2696
          75     71.6279
          76     72.1154
          77     71.8992
          78      71.171
          79     72.1526
          80     71.7425
          81     69.7365
          82     70.5453
          83     73.5187
          84     72.9703
          85      71.441
          86     72.9764
          87     72.6893
          88     72.7834
          89      73.274
          90      71.823
          91     73.0822
          92     71.7778
          93     70.9883
          94     69.6574
          95     70.3048
          96     70.2205
          97     71.3262
          98     71.3879
          99     72.4233
           0      72.279
           1     70.7757
           2     69.5545
           3     69.1271
           4     67.8735
           5      68.352
           6     69.0193
           7     70.9108
           8     70.6649
           9     71.2785
          10     71.4768
          11     70.4622
          12     69.6822
          13     68.9076
          14     69.6397
          15     70.2316
          16     69.0653
          17     68.8174
          18     69.5445
          19     69.8607
          20     69.3086
          21     69.5342
          22     69.6525
          23     68.3356
          24     69.3656
          25     69.1551
          26     68.5098
          27     70.2542
          28     69.9089
          29     69.6546
          30     70.2608
          31     70.8622
          32     71.1197
          33     70.8657
          34     71.3123
          35     70.3883
          36     71.1365
          37     70.7206
          38     70.3208
          39     69.2508
          40     69.5034
          41     69.7749
          42     70.6542
          43     70.7353
          44     70.0502
          45     70.3156
          46     69.6384
          47     70.8176
          48     69.7417
          49     70.5007
          50      69.351
          51     69.1385
          52     70.0062
          53     69.3684
          54      69.657
          55     70.1791
          56     68.6521
          57     71.0998
          58     70.8085
          59     69.4154
          60     69.8332
          61     70.4867
          62     70.8437
          63     69.1422
          64     68.7905
          65     69.8932
          66     70.9972
          67     71.2329
          68     70.1701
          69     69.3109
          70     69.2232
          71     71.8574
          72     69.9724
          73     69.8585
          74     70.0121
          75     69.7086
          76     69.5385
          77     70.7059
          78     71.2205
          79     70.3128
          80     68.1861
          81     71.0124
          82     70.4928
          83     71.1999
          84     70.1592
          85     68.3306
          86     68.1512
          87     69.2064
          88     69.7097
          89      70.318
          90     70.7386
          91     71.8431
          92     69.3925
          93     70.5929
          94     70.1334
          95     70.9829
          96     70.7937
          97     69.3999
          98     68.7715
          99     68.4648
           0     69.5882
           1      69.155
           2     69.4447
           3     70.3133
           4     70.2885
           5     69.2372
           6     68.8986
           7     68.8288
           8     69.4118
           9     70.8444
          10     71.3265
          11     69.7232
          12     69.8882
          13     70.5373
          14     69.4034
          15     69.6598
          16     69.7784
          17     70.2657
