#gen      BHL
          44     122.839
          45     123.246
          46     123.888
          47     122.124
          48     120.953
          49       120.2
          50     119.601
          51     118.095
          52     119.005
          53     118.918
          54     119.071
          55     120.587
          56      120.76
          57     119.091
          58      118.17
          59     117.845
          60     119.358
          61     121.064
          62     122.395
          63     119.965
          64     119.828
          65      119.05
          66     117.946
          67     116.706
          68     117.227
          69     116.804
          70     117.197
          71     116.641
          72     116.581
          73     116.942
          74     116.877
          75     118.332
          76     117.655
          77     118.211
          78      119.09
          79     117.902
          80     116.806
          81     116.034
          82     117.634
          83     117.139
          84     116.195
          85     115.784
          86     116.002
          87     116.491
          88     113.998
          89     114.689
          90     114.903
          91       114.4
          92     115.244
          93     114.706
          94     114.649
          95     112.688
          96     111.953
          97     111.527
          98     111.293
          99     110.852
           0     110.905
           1     111.953
           2     111.735
           3     110.401
           4     111.429
           5      111.68
           6     111.202
           7     110.285
           8      109.95
           9     109.767
          10     107.463
          11     107.065
          12     106.671
          13     106.676
          14     107.204
          15      107.24
          16     108.667
          17     106.926
          18     107.559
          19     107.769
          20     105.948
          21     105.572
          22     105.568
          23      106.71
          24     105.571
          25     105.807
          26     105.744
          27     105.335
          28     105.942
          29     106.248
          30      106.16
          31     107.259
          32     108.798
          33     108.752
          34     106.392
          35     107.142
          36     106.925
          37     106.116
          38      105.95
          39     106.366
          40     105.146
          41     105.463
          42     107.914
          43     106.697
          44     107.949
          45       108.6
          46     107.215
          47      106.65
          48     106.454
          49     106.721
          50     107.624
          51     106.137
          52     106.764
          53     106.758
          54     106.474
          55     107.036
          56     107.098
          57     106.024
          58     107.929
          59     105.561
          60     104.337
          61     104.029
          62       104.3
          63     104.952
          64     101.997
          65     102.569
          66     103.681
          67     105.023
          68     103.523
          69     101.588
          70      101.85
          71      101.72
          72     100.739
          73     102.615
          74     102.807
          75     103.477
          76     102.756
          77     102.723
          78       102.4
          79     102.797
          80     102.588
          81      102.07
          82      103.85
          83     104.471
          84      103.05
          85     101.855
          86     101.544
          87     102.439
          88     102.086
          89     101.912
          90     104.367
          91     102.459
          92     103.322
          93     104.161
          94     103.576
          95     101.887
          96     103.646
          97     102.311
          98     103.254
          99     102.805
           0     103.541
           1     104.341
           2     102.725
           3     101.122
           4     100.185
           5      99.376
           6     98.8653
           7     98.3918
           8     99.3808
           9     97.4686
          10     97.0219
          11     96.3813
          12      97.947
          13     96.8236
          14     96.6327
          15     98.4028
          16     98.2608
          17     98.7848
          18     99.0014
          19     98.8829
          20     99.0765
          21     98.3214
          22     97.1043
          23     97.9322
          24     97.2661
          25     95.4056
          26     95.1015
          27     96.2036
          28     97.1083
          29     97.5215
          30     97.5782
          31     96.2028
          32     95.3726
          33     94.7625
          34     94.2792
          35     94.7383
          36       94.64
          37     93.8994
          38     94.9896
          39       95.26
          40     95.7619
          41     96.0776
          42     95.5102
          43     97.1036
          44     96.8946
          45     95.9066
          46      96.147
          47     96.2047
          48     97.0565
          49     96.8758
          50     96.0459
          51     97.4013
          52     96.2108
          53     95.3516
          54     96.5498
          55     97.2289
          56     97.2958
          57     97.9102
          58     97.2981
          59     97.5587
          60     95.5111
          61     96.3693
          62     94.5923
          63     94.2776
          64     94.2542
          65     92.9228
          66     94.2209
          67     94.9703
          68     94.8024
          69     94.6564
          70     94.2385
          71       95.05
          72     95.9977
          73     94.0385
          74       92.99
          75     93.9846
          76     93.1866
          77     93.3471
          78     92.9107
          79     94.2083
          80     95.4567
          81     94.2976
          82     94.1285
          83     94.4696
          84      95.644
          85     95.2022
          86     94.5508
          87     94.3648
          88     93.1875
          89     92.9617
          90     93.3733
          91     93.5372
          92     93.9906
          93      94.552
          94     95.7164
          95     94.6171
          96     93.9627
          97     94.6523
          98      95.933
          99     94.8724
           0     93.6781
           1     95.5514
           2     97.5885
           3     97.0136
           4     96.3909
           5     96.6992
           6     94.8783
           7     95.6645
           8     94.4276
           9      93.341
          10     91.0698
          11     91.5385
          12     90.6967
          13     91.6563
          14     91.0907
          15     89.8787
          16     90.7101
          17     90.0937
          18     91.4523
          19      92.181
          20     91.1601
          21     90.6281
          22     90.0092
          23      89.725
          24     88.8204
          25     88.7527
          26     92.1825
          27     91.4596
          28     90.5941
          29     90.7195
          30     88.9188
          31     87.4302
          32     87.2373
          33     87.7505
          34     89.2711
          35     87.1346
          36     87.4507
          37     87.1964
          38     87.2993
          39     88.1038
          40     87.5367
          41     87.1094
          42     86.5395
          43     87.4299
          44     86.4007
          45     87.7933
          46     85.8703
          47     86.0438
          48     86.4497
          49     87.3297
          50     88.5307
          51     88.2014
          52     90.0564
          53     87.6771
          54     89.0895
          55     89.4624
          56     87.3803
          57     87.6342
          58      87.924
          59     89.3173
          60     88.1658
          61     88.5683
          62     87.9168
          63      86.294
          64     85.9933
          65      87.268
          66     85.3935
          67     86.2733
          68     85.3358
          69     85.4047
          70      84.439
          71     84.0806
          72     84.9986
          73     86.8026
          74     87.2173
          75     86.6051
          76     87.0399
          77     86.2479
          78     85.7282
          79     87.4937
          80     87.9613
          81     87.8704
          82     87.3055
          83     87.6596
          84     85.6151
          85     87.1158
          86     88.4147
          87     87.4016
          88     86.8077
          89      85.642
          90     86.8988
          91     86.2703
          92     84.3669
          93     84.4989
          94     83.0674
          95     82.8887
          96     82.7599
          97     83.3925
          98      85.056
          99     85.0259
           0     85.2821
           1     84.3985
           2     84.3511
           3     84.9704
           4     83.6523
           5     83.0502
           6      84.127
           7     83.8092
           8     84.4188
           9     84.7285
          10      84.025
          11     82.3118
          12     81.8254
          13     82.6627
          14     83.3883
          15      82.825
          16     81.6112
          17     81.7979
          18     81.6489
          19     83.6784
          20     82.1989
          21     81.3661
          22     80.9175
          23     82.0063
          24     82.2965
          25      84.109
          26     83.3356
          27     83.1777
          28     83.4387
          29     82.6713
          30     83.0106
          31     82.7888
          32     84.2476
          33     84.2211
          34     83.3576
          35     83.5622
          36     83.5664
          37     83.9272
          38     82.5666
          39     83.3133
          40     83.8037
          41     83.0097
          42     82.8653
          43     83.9587
          44     82.8397
          45      84.923
          46     82.9759
          47     83.0229
          48     83.0604
          49     82.5421
          50     81.0865
          51     81.2347
          52      79.831
          53      81.112
          54      80.933
          55     80.9817
          56     81.1842
          57     81.3732
          58     82.1644
          59     82.6144
          60     83.6443
          61     82.6834
          62     83.1015
          63     82.0141
          64     80.7863
          65     80.5381
          66     80.6475
          67     80.1017
          68     79.7927
          69     80.6197
          70     78.8661
          71     79.5051
          72     79.2048
          73       80.14
          74     79.8018
          75     79.0089
          76     80.4454
          77     79.9385
          78     79.1157
          79     79.7652
          80     80.5831
          81     79.7623
          82     80.3859
          83     79.1728
          84     79.5026
          85     79.4277
          86     79.3538
          87     79.0327
          88     79.2223
          89     77.8289
          90     77.6867
          91     78.4833
          92     78.9498
          93     78.4514
          94     78.7113
          95     79.1334
          96     78.6475
          97      80.334
          98     80.7514
          99     80.3516
           0     78.3463
           1     77.4886
           2     77.5642
           3      78.284
           4     79.4047
           5     79.3172
           6      78.294
           7     77.5165
           8     78.6778
           9     77.5137
          10     78.1164
          11     78.4096
          12     79.0596
          13     78.7734
          14     78.2357
          15     77.0121
          16      76.296
          17      76.729
          18     77.2266
          19     77.0883
          20       76.76
          21     77.3551
          22     76.2632
          23     76.7847
          24     77.0329
          25     77.2187
          26      78.888
          27     78.0046
          28     79.1625
          29     77.9358
          30     79.1421
          31     77.6944
          32     76.9408
          33     77.0139
          34     76.5936
          35     76.3797
          36     75.8561
          37     76.9488
          38     77.6121
          39     77.3584
          40     77.2185
          41     76.8262
          42     77.8843
          43     77.5321
          44     77.9813
          45     76.8583
          46      76.625
          47     76.7329
          48     77.1767
          49     76.9959
          50     74.9568
          51     76.4065
          52      76.828
          53     76.8002
          54      76.707
          55     76.4897
          56     77.7918
          57     77.2544
          58     75.9847
          59     75.3584
          60     75.6336
          61     75.4744
          62     75.3364
          63     74.3496
          64     74.8524
          65     74.1491
          66     74.5351
          67     75.6715
          68     76.6284
          69     75.4176
          70     76.0743
          71     75.9934
          72     76.8155
          73     76.1153
          74     76.9703
          75     75.4924
          76     76.0542
          77     76.3895
          78     76.8866
          79     76.6756
          80     76.5827
          81     76.0864
          82      75.808
          83     75.1644
          84     74.4805
          85     75.1875
          86     75.9907
          87     76.3929
          88     77.0824
          89     77.3779
          90      77.108
          91     76.3888
          92     75.3283
          93     76.1192
          94     75.3231
          95      76.053
          96     75.3912
          97     74.8656
          98     74.2652
          99     74.3495
           0      75.353
           1     74.8332
           2     75.1348
           3     76.2038
           4     74.8777
           5     75.1491
           6       76.18
           7     75.1478
           8     75.8961
           9     77.3899
          10     76.7975
          11      75.525
          12     76.2035
          13     75.4461
          14      76.862
          15     77.7423
          16     78.7728
          17     78.4012
          18     78.3373
          19     77.5212
          20     78.8195
          21     78.8011
          22     77.9959
          23     76.8609
          24     75.6682
          25     75.8309
          26     76.1555
          27     76.9712
          28     76.1588
          29     77.1857
          30     77.9808
          31     77.5871
          32     76.6737
          33     77.1543
          34     77.4941
          35     76.5643
          36     75.9502
          37      79.694
          38     78.6104
          39      77.083
          40     79.7034
          41     78.1897
          42     77.5022
          43     77.5183
          44     77.1884
          45     77.5751
          46     77.7655
          47     79.8022
          48     77.5487
          49      77.455
          50     76.5047
          51      76.011
          52     76.1059
          53     77.6047
          54     77.7931
          55     77.0109
          56     76.9113
          57     78.7824
          58     76.5441
          59     76.3671
          60     75.1891
          61     75.5299
          62     76.4348
          63     76.2907
          64     76.9554
          65     76.0882
          66     75.8373
          67     75.9108
          68     74.9884
          69     75.9852
          70     75.1418
          71     75.9073
          72     77.0795
          73     76.0454
          74     75.8133
          75     75.5458
          76     76.1944
          77     74.6743
          78     75.4524
          79     76.3091
          80     78.9417
          81     78.4738
          82     76.5672
          83     75.5964
          84     75.0534
          85      74.471
          86     74.7433
          87      75.756
          88     75.7788
          89     76.2854
          90     74.9112
          91     75.1987
          92      75.464
          93     75.7474
          94     75.7529
          95     77.3326
          96     76.6255
          97     76.0398
          98     76.2906
          99     75.6696
           0     75.2521
           1     77.0013
           2     76.6259
           3     76.0768
           4     76.2529
           5     74.9554
           6     75.0732
           7      74.231
           8     76.6896
           9     76.0127
          10     75.8197
          11      75.388
          12      76.396
          13      76.509
          14      76.456
          15     77.0349
          16     76.8495
          17     77.6728
          18     77.9816
          19     77.1049
          20     75.6221
          21     75.9054
          22     75.1782
          23     75.4401
          24     74.7825
          25     74.8606
          26     75.4493
          27     74.8609
          28     75.7972
          29      74.956
          30     75.9734
          31     76.2888
          32     75.4778
          33     74.9318
          34     75.5252
          35     76.7655
          36     75.4324
          37     76.6106
          38     76.9761
          39     75.6971
          40     74.6721
          41     74.9452
          42     74.8221
          43       74.28
          44     75.7398
          45     76.2009
          46     76.2675
          47     75.1883
          48     75.1841
          49     75.1564
          50      75.555
          51     75.3666
          52     75.8309
          53     75.3408
          54     75.7108
          55     76.1664
          56     76.2071
          57     78.3042
          58      76.593
          59     74.6892
          60     75.1182
          61     75.1787
          62     75.8393
          63     74.8875
          64     76.7732
          65     77.1482
          66     76.7625
          67     76.2381
          68     75.6506
          69     76.1298
          70     74.9636
          71     74.2235
          72     75.2389
          73     75.5298
          74     76.3308
          75     75.9639
          76      76.612
          77     75.6719
          78     75.7068
          79     75.2578
          80     74.3786
          81      74.771
          82     76.5156
          83     75.3507
          84      74.216
          85     74.9284
          86     75.2205
          87      74.988
          88     76.3131
          89     76.2899
          90     76.3463
          91     74.9873
          92     75.1466
          93       74.68
          94     76.6284
          95      76.465
          96     76.3556
          97     77.5571
          98     76.6818
          99     77.2638
           0     78.5256
           1     79.6883
           2     78.7757
           3     76.0136
           4     76.9356
           5      76.317
           6     75.9585
           7      75.166
           8     73.7862
           9     73.4537
          10     75.3427
          11     74.5205
          12      74.159
          13     72.8845
          14     73.3742
          15     73.3493
          16     75.2138
          17     74.4247
          18      76.098
          19     74.0984
          20     73.8544
          21     73.9825
          22     73.8399
          23     72.4932
          24     72.3708
          25     72.7596
          26     72.1941
          27     71.8981
          28     71.9175
          29     71.7232
          30     72.1256
          31     73.0838
          32     72.7407
          33     73.6708
          34     73.3672
          35     72.9813
          36     73.0471
          37     74.4967
          38     74.3801
          39     74.4317
          40     73.4108
          41      73.741
          42      73.803
          43     73.8197
          44     74.9755
          45     75.9117
          46     73.8744
          47      73.864
          48     73.7671
          49     73.9762
          50     73.9589
          51     74.1768
          52     74.7543
          53     75.2346
          54      75.065
          55     74.0191
          56     74.5609
          57     76.0626
          58     75.2754
          59     75.1661
          60     74.6224
          61     75.8961
          62     76.6124
          63     75.6821
          64      74.085
          65     73.4357
          66     73.0069
          67     72.9533
          68     73.7917
          69     74.3407
          70     73.3151
          71     73.1167
          72     73.9913
          73     75.1526
          74     75.3356
          75     74.3519
          76     75.0457
          77     75.0577
          78     75.9933
          79     74.9101
          80     75.2055
          81     75.4838
          82     75.4636
          83     75.0032
          84      74.637
          85     74.0627
          86     74.8894
          87     73.8823
          88     74.2352
          89     73.8412
          90     75.0941
          91     73.3443
          92      74.708
          93     75.9044
          94     76.9013
          95      76.618
          96     74.0482
          97     73.8801
          98     73.7552
          99     73.1675
           0     73.7041
           1     73.7816
           2     73.6307
           3     72.7674
           4     72.0178
           5     72.4197
           6     71.4596
           7     72.4097
           8     73.0968
           9     71.4603
          10     72.1319
          11      72.688
          12     72.8153
          13     72.5026
          14     72.0794
          15     74.6756
          16     73.7364
          17     72.4632
          18     73.3024
          19     72.6474
          20     72.7642
          21     73.2324
          22     73.0559
          23      74.076
          24     75.0801
          25     75.1503
          26     76.1214
          27     73.3946
          28     72.3973
          29     72.3648
          30     71.6881
          31     71.8694
          32     72.6762
          33     72.1731
          34     73.4538
          35     72.5118
          36     73.0484
          37      72.432
          38     72.6406
          39     72.2626
          40     71.8202
          41     72.5904
          42     71.9378
          43     71.7329
          44      72.717
          45     72.1543
          46     72.1259
          47      71.596
          48     71.3714
          49     71.9437
          50     71.5138
          51     72.6761
          52      73.454
          53     74.0216
          54     72.1981
          55     72.9091
          56     72.5809
          57     73.4491
          58     72.9911
          59     73.6228
          60     74.0809
          61     74.4768
          62      73.247
          63     74.5768
          64     74.5724
          65     73.3638
          66     72.9488
          67     73.5283
          68     74.5981
          69     73.7675
          70     72.6011
          71     73.1315
          72     73.4027
          73     72.9852
          74     72.8013
          75     72.3622
          76      73.914
          77     72.5439
          78     74.3326
          79     75.1115
          80     73.3437
          81     73.1108
          82     72.9219
          83     71.9957
          84     71.9474
          85     71.4371
          86     72.6655
          87     72.3115
          88     72.6275
          89      73.403
          90     73.2098
          91     72.0541
          92     72.2534
          93     71.9321
          94      73.496
          95      73.828
          96     72.7861
          97     74.6723
          98     74.8709
          99     74.2797
           0     73.7391
           1     74.1112
           2     73.6874
           3     75.3192
           4     73.5088
           5     73.5426
           6     73.4731
           7     74.1712
           8     73.6424
           9     74.0447
          10     74.7697
          11      74.554
          12     73.4741
          13     73.3279
          14      73.434
          15     73.8605
          16     74.1925
          17     73.3506
          18     72.3052
          19     71.9066
          20     72.8976
          21     72.2652
          22     73.0942
          23     72.5857
          24     73.0086
          25     72.4947
          26     71.0101
          27     70.7315
          28     72.3145
          29     73.5199
          30     72.9503
          31     72.0542
          32        72.5
          33     73.6463
          34     72.6902
          35     73.0603
          36     72.2365
          37     73.0919
          38     73.6251
          39     71.6862
          40     73.1511
          41     72.1201
          42     71.7576
          43     73.0764
          44     73.7011
          45     70.6851
          46     70.6632
          47     71.6429
          48     71.3088
          49     72.5593
          50     73.7402
          51      73.468
          52     74.5826
          53     74.4859
          54     74.6893
          55     74.4603
          56     73.5801
          57     73.2745
          58     73.9785
          59     74.5882
          60     72.6381
          61     73.1111
          62      72.354
          63     74.9303
          64     74.5202
          65     73.6821
          66     72.9318
          67     73.6241
          68     72.4613
          69      71.562
          70      70.849
          71     72.2284
          72     73.7797
          73     73.2233
          74     72.5909
          75     74.3272
          76     73.2925
          77     72.6503
          78       72.92
          79     72.5623
          80     71.4131
          81     71.8125
          82     71.8352
          83     71.6546
          84     71.9982
          85     72.7212
          86     71.8529
          87     72.1049
          88     70.5667
          89     71.4195
          90      72.895
          91     73.1529
          92     72.2081
          93     72.4234
          94     72.3365
          95     73.6616
          96     73.0878
          97     72.0183
          98      72.332
          99      71.436
           0     71.4601
           1     73.0582
           2     72.8399
           3      73.144
           4     74.3986
           5     73.2674
           6     72.4154
           7     73.2857
           8     71.1562
           9     70.8829
          10     72.2167
          11     71.5791
          12     70.0122
          13      69.964
          14     71.1932
          15     71.5073
          16     70.2116
          17     71.1062
          18     71.8447
          19     71.4447
          20     70.7663
          21     70.9327
          22     72.3798
          23     71.8793
          24      72.447
          25     74.1413
          26     72.2852
          27     72.5874
          28     71.5931
          29     73.2337
          30     71.8085
          31     71.1251
          32     71.3908
          33     70.8859
          34     70.9023
          35     72.3917
          36     72.2323
          37      72.796
          38     71.7695
          39     70.7624
          40     70.8592
          41     72.1062
          42     72.3592
          43      70.862
          44     70.2854
          45     70.6021
          46     70.4918
          47     70.8584
          48     71.5436
          49     71.1603
          50     71.3503
          51     72.6126
          52     73.3565
          53     72.8702
          54     73.1355
          55     72.4138
          56     72.1267
          57     72.0824
          58     73.3793
          59     72.8552
          60     71.7376
          61     71.6058
          62     73.0647
          63     73.0853
          64     73.3861
          65     72.4497
          66     72.0199
          67     72.7878
          68      71.319
          69      71.972
          70     72.5788
          71     72.3983
          72     73.6996
          73     73.3162
          74     72.6987
          75     71.8717
          76     72.8327
          77     72.8959
          78     73.8736
          79     74.5819
          80     73.1145
          81     72.5111
          82     74.4281
          83     73.4571
          84     73.0624
          85     73.0927
          86     73.1557
          87     71.0961
          88     71.9993
          89     72.4969
          90     72.4598
          91     72.2859
          92     72.4788
          93     71.4857
          94     71.8319
          95      71.259
          96     71.2835
          97     71.8069
          98     72.8646
          99     73.0749
           0     73.7487
           1     73.0816
           2     73.4436
           3     71.6166
           4     72.8883
           5     72.2984
           6     71.8029
           7      71.711
           8     71.1958
           9     71.6641
          10     70.3874
          11     70.9054
          12     72.9518
          13     72.2166
          14     70.5527
          15     70.5197
          16     69.6219
          17     69.6423
          18     70.7549
          19     72.2019
          20       71.28
          21     71.7974
          22     71.4203
          23      72.414
          24     74.0301
          25      73.765
          26     71.5423
          27     70.3805
          28     70.0086
          29      71.758
          30      71.603
          31     70.6949
          32      69.819
          33     70.4661
          34     71.9173
          35      73.089
          36     71.3293
          37      72.814
          38     72.9482
          39     71.4979
          40     69.9882
          41     69.4178
          42     70.2925
          43     70.7578
          44     70.7326
          45     70.2278
          46     70.0559
          47     71.0016
          48     70.9823
          49     71.5898
          50     72.7421
          51      72.793
          52     73.4902
          53     71.8232
          54     71.0141
          55     70.8849
          56     70.7841
          57     70.4138
          58      71.124
          59     71.3899
          60     72.3135
          61     72.6132
          62     72.4994
          63     71.3882
          64     71.5575
          65     70.8978
          66     70.7825
          67     70.5222
          68     70.7904
          69     71.6311
          70     69.8659
          71     70.2479
          72     71.1543
          73     72.0022
          74     70.8293
          75     70.7909
          76     70.5149
          77     69.3348
          78     70.9553
          79     69.5028
          80     72.2448
          81     71.4989
          82     70.3239
          83      69.826
          84     71.6076
          85      70.602
          86     70.8124
          87     70.3505
          88     71.2797
          89     71.2279
          90     71.0201
          91     70.2925
          92     71.6778
          93     71.5454
          94     70.8389
          95     70.1031
          96     70.0541
          97     70.7488
          98     69.6258
          99     70.6763
           0     70.1032
           1     70.6767
           2     70.5347
           3      70.441
           4     70.7359
           5     70.6651
           6     70.5957
           7     73.2836
           8     71.8058
           9     72.3886
          10     72.6068
          11     75.3515
          12     71.7104
          13     71.4111
          14     70.5256
          15     70.1066
          16     70.0137
          17     70.8293
          18     70.0468
          19     71.1228
          20     72.5994
          21     72.2635
          22     74.2255
          23     72.4216
          24     72.7978
          25     72.4501
          26      72.684
          27      71.928
          28     71.0138
          29     69.9287
          30     71.6787
          31     71.6217
          32     71.5045
          33     70.0778
          34     70.0121
          35     70.1063
          36     70.1725
          37     70.0516
          38     69.9099
          39     70.4716
          40     70.1782
          41     69.9462
          42     69.7516
          43     70.8945
          44     71.8897
          45     71.2893
          46     70.6901
          47     70.9671
          48     69.5327
          49     70.4728
          50     71.0632
          51     70.9127
          52     70.8213
          53     69.9163
          54     69.6968
          55     69.6033
          56     68.8793
          57     69.5019
          58     69.6636
          59     69.9632
          60      69.967
          61     70.7954
          62     71.0598
          63      70.962
          64     71.1518
          65     69.8784
          66     71.5423
          67     70.9336
          68      70.502
          69     69.9427
          70     69.2788
          71     70.0911
          72     69.9576
          73     70.3853
          74     70.6464
          75     70.8383
          76      70.047
          77     69.7032
          78     71.9452
          79      70.813
          80     70.6635
          81     70.2003
          82     69.9419
          83     69.2397
          84     69.4704
          85     69.4187
          86     70.8937
          87     71.9969
          88       73.15
          89     73.0182
          90     72.0997
          91     72.6645
          92     72.5384
          93     73.0889
          94     71.3746
          95     70.9877
          96     71.8306
          97     73.0857
          98     71.1395
          99     70.7845
           0     69.3109
           1     69.3736
           2     70.1004
           3     71.3719
           4     71.1579
           5      71.086
           6     70.5484
           7     69.8977
           8     69.3625
           9     69.0906
          10     70.4921
          11     72.1594
          12      72.213
          13     71.4774
          14     71.1801
          15      70.708
          16     71.6767
          17     70.9473
          18     70.6352
          19     71.2171
          20     70.6214
          21     71.0348
          22     69.6015
          23      69.588
          24     70.3405
          25     71.0207
          26     71.3658
          27     69.7129
          28     69.3908
          29     70.7661
          30      70.092
          31     69.6197
          32     68.9534
          33     69.2229
          34      69.472
          35     70.0776
          36     69.8222
          37     69.9365
          38     70.2659
          39     69.2196
          40      70.774
          41     69.1818
          42     68.7316
          43     70.1098
          44     68.7825
          45     68.5596
          46     67.9936
          47     68.9786
          48     69.7873
          49     70.7411
          50     70.9897
          51     69.8176
          52     68.4761
          53      69.021
          54      68.415
          55     69.9865
          56     70.2868
          57     70.2909
          58     69.1777
          59     67.4411
          60     67.7601
          61     68.1888
          62     68.2096
          63       67.83
          64     68.3364
          65     69.4826
          66      69.177
          67     69.3657
          68     69.6453
          69     69.4168
          70     68.8099
          71     69.5922
          72     71.0739
          73     70.0963
          74     71.1343
          75      71.048
          76      70.283
          77     69.7242
          78     70.1542
          79     70.5915
          80     69.9072
          81     69.1715
          82     69.7623
          83     69.6247
          84     70.5416
          85     70.7275
          86     70.6137
          87     69.6558
          88     71.8583
          89     70.2302
          90     69.5151
          91     69.0954
          92     70.0932
          93     69.5606
          94     68.7415
          95     70.3527
          96     69.0449
          97     68.7039
          98     68.7561
          99     68.3984
           0     69.7244
           1     69.9317
           2     68.7196
           3     69.3658
           4      68.703
           5     68.1988
           6     68.3233
           7     69.3852
           8     69.2541
           9     70.6194
          10     70.0839
          11     69.1397
          12     69.5887
          13     69.8809
          14     69.5329
          15     69.6098
          16     69.2723
          17     70.6931
          18     70.6561
          19     69.6077
          20     69.7751
          21     70.3179
          22     71.0123
          23      70.064
          24     71.7286
          25     71.6042
          26      71.623
          27     69.8389
          28        70.4
          29     70.3007
          30      69.633
          31     69.9697
          32     70.4505
          33     69.8261
          34     69.7481
          35     70.5446
          36      69.257
          37     69.1115
          38     69.8461
          39     69.5495
          40     69.7813
          41     69.1339
          42     69.6635
          43     68.2063
          44     68.2039
          45     69.1737
          46     70.0118
          47     69.9982
          48     69.7294
          49     69.6761
          50     67.7584
          51     68.1704
          52     68.8048
          53     70.8586
          54     70.0578
          55     70.0829
          56     69.7206
          57      68.047
          58     67.1633
          59     68.2412
          60      67.839
          61     68.3843
          62     69.6769
          63      68.859
          64     69.5151
          65     69.4362
          66     70.8253
          67     69.3831
          68      70.008
          69     68.9261
          70     69.8843
          71      69.527
          72     68.8455
          73     69.2869
          74     70.4911
          75     70.7615
          76     70.8665
          77     69.5343
          78     69.3747
          79     69.8066
          80     68.8544
          81     70.9593
          82     68.5677
          83     68.7369
          84     68.7034
          85      68.358
          86     68.5764
          87      68.584
          88     68.5618
          89     69.0273
          90     70.2028
          91     69.9181
          92      69.717
          93     70.7562
          94     71.2705
          95      70.666
          96     70.5991
          97     70.1445
          98     70.1711
          99     69.2949
           0     68.4389
           1     68.3547
           2     69.1335
           3     69.5816
           4     69.5838
           5     69.5444
           6      69.078
           7     70.9528
           8     69.8973
           9     70.3823
          10     70.4739
          11     71.2653
          12     70.1864
          13     69.1265
          14     70.4439
          15     68.8601
          16     68.5779
          17     69.3152
