#gen      BHL
          15     69.4929
          16     70.5787
          17     70.6716
          18      69.881
          19     69.6047
          20     70.3409
          21     71.5875
          22     70.2662
          23     69.4397
          24       68.84
          25     69.3443
          26     68.7982
          27     69.3514
          28     69.8415
          29     69.0207
          30     69.1624
          31     69.4003
          32     69.6078
          33     69.6963
          34     68.1518
          35     69.5904
          36      69.352
          37     69.9398
          38     70.1015
          39     68.3949
          40     69.0965
          41     69.3956
          42     70.4667
          43     70.7563
          44      71.287
          45     70.9458
          46     70.7458
          47     69.7393
          48     71.8917
          49     70.4041
          50     69.7169
          51     70.2039
          52     70.0906
          53     69.5165
          54     69.1836
          55     69.7779
          56     72.5217
          57     70.9765
          58     69.3604
          59      69.743
          60      70.865
          61     70.7699
          62     71.4384
          63     72.9992
          64     72.3978
          65     73.4866
          66     71.8538
          67     73.1433
          68     72.0903
          69     71.9074
          70     71.8662
          71     71.3767
          72     69.8742
          73      69.324
          74     68.6665
          75     69.3243
          76     69.6665
          77     69.2741
          78     69.0473
          79     69.7687
          80     67.8066
          81     68.3484
          82     68.8659
          83      69.068
          84     69.2206
          85     71.8189
          86     70.6133
          87     70.3317
          88     69.9326
          89      70.122
          90     70.0784
          91     70.0397
          92     69.0128
          93     69.3346
          94     69.1189
          95     68.7835
          96     68.1373
          97     68.7196
          98      68.925
          99     70.0295
           0     68.4974
           1     69.6139
           2     68.0292
           3     68.6642
           4     67.9806
           5     68.5919
           6     69.3498
           7     71.6267
           8     70.3167
           9     71.7301
          10     70.5783
          11     70.7445
          12      70.069
          13     71.4758
          14     70.1349
          15     68.4804
          16     69.0366
          17     68.9388
          18     68.6988
          19     70.4932
          20     70.3948
          21     69.3959
          22      67.886
          23     68.4517
          24     67.9976
          25     68.2107
          26     67.9004
          27     68.7229
          28     70.0385
          29     70.6739
          30     70.8867
          31     69.7916
          32     68.4853
          33     68.8642
          34       69.07
          35     69.8423
          36     69.3944
          37     70.3279
          38     69.7272
          39     69.1843
          40     68.5134
          41     69.0696
          42     68.9674
          43     69.3164
          44     71.1804
          45     71.4175
          46     71.1402
          47     71.7183
          48     72.6161
          49     72.3082
          50     70.5755
          51     70.3684
          52     69.7607
          53      70.235
          54     69.7301
          55     71.0351
          56     70.1831
          57     71.7822
          58     69.6952
          59     70.5483
          60     70.6299
          61     69.4199
          62     69.4406
          63     68.8312
          64     68.2843
          65     67.7968
          66     67.9943
          67     70.0332
          68     67.9975
          69      70.012
          70     69.6635
          71     70.0781
          72     69.5259
          73     69.1758
          74     71.3919
          75     71.8496
          76     70.6923
          77     70.1839
          78     71.0411
          79     70.6625
          80     69.6638
          81     70.6515
          82     71.1476
          83      69.464
          84     68.2975
          85     67.8964
          86     67.7292
          87     68.7358
          88     68.9158
          89     68.6337
          90     68.9794
          91     68.0359
          92      68.323
          93      69.524
          94     68.9633
          95      69.184
          96     69.8238
          97     69.6937
          98     69.6347
          99     69.1249
