#gen      BHL
          17      89.149
          18     90.2224
          19     90.1053
          20      91.426
          21     91.0385
          22     91.2073
          23     90.1213
          24     90.2383
          25     89.0026
          26     89.9276
          27     89.8397
          28     88.7424
          29     89.9909
          30     90.6194
          31      90.072
          32     90.9783
          33      91.043
          34     88.8183
          35     89.9487
          36     89.5289
          37     88.4406
          38     89.1371
          39     89.8511
          40     90.0539
          41     89.2375
          42      90.201
          43     89.8476
          44     89.4883
          45     88.2337
          46     87.6579
          47     86.8952
          48     86.6983
          49     86.7143
          50     88.4134
          51     87.8363
          52     87.2366
          53     86.8007
          54     86.7018
          55     87.6423
          56     85.7384
          57     86.2847
          58     86.3942
          59      86.854
          60     87.1736
          61      86.143
          62     85.9982
          63     85.9262
          64     84.9667
          65     84.7861
          66     85.2844
          67     86.7504
          68     88.5508
          69     86.8667
          70     87.4932
          71      87.016
          72     88.2638
          73     87.4328
          74     87.6151
          75     86.9322
          76     87.8795
          77     87.6896
          78     89.1712
          79     88.7952
          80     87.9908
          81     88.1186
          82     88.5998
          83     85.8523
          84     85.2054
          85     84.8218
          86     84.7373
          87     85.1649
          88     85.2182
          89     86.6206
          90     86.8906
          91     86.3414
          92     86.8612
          93     86.8501
          94     86.1637
          95     86.5529
          96     87.6896
          97     88.1689
          98     89.4382
          99     87.8135
           0     87.4167
           1      88.293
           2     88.2173
           3     89.2234
           4     88.4998
           5     87.6221
           6     86.2994
           7     87.6039
           8     86.0098
           9     83.1614
          10     84.9344
          11     85.4893
          12     85.6192
          13     86.1835
          14     86.3906
          15       86.15
          16     85.6185
          17     85.1771
          18     86.6816
          19     87.9013
          20     87.9821
          21     86.2949
          22     86.6256
          23     87.0802
          24     87.7837
          25     88.1407
          26      87.581
          27      86.836
          28     86.1322
          29     86.4726
          30     87.9309
          31      87.212
          32     86.1784
          33     85.8525
          34     85.9593
          35     85.9269
          36     84.8173
          37     84.8518
          38     87.7261
          39     87.3554
          40     88.7957
          41     88.0761
          42      88.089
          43     89.8223
          44     90.3035
          45     88.6219
          46     85.9018
          47     84.2934
          48       86.04
          49     87.0528
          50      86.529
          51     86.2146
          52     85.1488
          53      82.881
          54     83.6205
          55     83.7758
          56     83.8199
          57      84.584
          58     83.9049
          59     83.2242
          60      82.564
          61     84.6026
          62     85.1413
          63     83.5274
          64     83.3419
          65     83.6706
          66     83.4649
          67     84.9866
          68     82.7729
          69     82.3997
          70     82.2166
          71     84.0485
          72     85.0862
          73     85.1157
          74     84.9835
          75     85.8388
          76     84.5489
          77     84.2673
          78     84.3328
          79     84.5238
          80     83.7931
          81     86.1246
          82      86.315
          83     86.9381
          84     84.1527
          85     84.3286
          86     84.8813
          87     84.3637
          88     84.7772
          89     84.5934
          90     85.0576
          91      84.098
          92     83.5745
          93      83.717
          94     85.7654
          95     82.6925
          96     82.9133
          97     83.8931
          98     85.1639
          99     84.1717
           0     84.6331
           1     87.5116
           2      86.978
           3     85.8063
           4     85.9014
           5     86.9357
           6     86.2718
           7     85.7649
           8     83.0764
           9     81.8974
          10     81.2037
          11     82.1119
          12     81.1797
          13     80.4435
          14     80.1846
          15     79.8334
          16     80.1781
          17     81.6415
          18     82.6366
          19     82.4699
          20     81.1752
          21     79.3078
          22     80.3512
          23     80.1025
          24     80.6968
          25     79.0658
          26     78.9343
          27     78.9028
          28     79.2571
          29     79.6024
          30     79.6265
          31     79.2088
          32     79.7346
          33     81.2639
          34     82.3061
          35     80.9418
          36      79.891
          37      80.299
          38     79.1786
          39     79.9344
          40     79.5241
          41     79.8461
          42     79.4794
          43     79.0242
          44     78.5254
          45     78.5371
          46     80.1657
          47     79.4672
          48     79.3566
          49      79.868
          50     79.8284
          51     79.3815
          52     79.8082
          53     79.8284
          54     80.4272
          55     80.3927
          56     79.3441
          57     79.1094
          58     79.5069
          59     81.3845
          60     80.5366
          61     79.5343
          62     78.9107
          63     80.0651
          64     79.7344
          65     80.3302
          66     80.3948
          67     78.9629
          68     79.1172
          69      78.715
          70     79.5125
          71     79.6234
          72     79.1081
          73     79.5748
          74     78.4857
          75     77.8174
          76     78.4638
          77     78.3998
          78     78.6426
          79     79.4826
          80     79.0417
          81     80.2391
          82     81.2272
          83     81.1871
          84     81.6747
          85     81.3535
          86     81.8136
          87     80.3734
          88     81.3526
          89     80.8385
          90     80.0347
          91     79.9209
          92     78.9638
          93      78.695
          94     79.3158
          95     78.6803
          96     78.6745
          97     77.3302
          98     78.3763
          99     78.3727
           0     78.9484
           1     79.3888
           2     78.5157
           3     78.7686
           4     78.6074
           5     78.5672
           6     78.9393
           7     79.1616
           8     79.1952
           9     77.9597
          10     77.5212
          11     76.6937
          12     76.7624
          13      75.934
          14     75.8613
          15     75.6529
          16     76.4077
          17     76.0935
          18     76.2274
          19     75.3223
          20     75.0269
          21     75.2355
          22     76.7076
          23     76.3395
          24     76.3111
          25     77.0709
          26     76.7957
          27     77.5821
          28     76.0975
          29     75.8987
          30     75.7043
          31     76.6305
          32     77.0573
          33      78.225
          34     78.1474
          35     76.7061
          36     76.4341
          37     75.9717
          38     75.8425
          39     75.6379
          40     75.1213
          41     76.3483
          42     76.7311
          43     76.6291
          44     78.0442
          45     78.6024
          46     77.3845
          47     77.1848
          48     77.8303
          49     77.0173
          50     77.0682
          51     76.7098
          52     75.9218
          53     76.9293
          54     76.6547
          55     76.6482
          56     77.7772
          57     77.6966
          58     77.5356
          59     77.2054
          60     77.7912
          61     75.5453
          62     75.8825
          63     75.7882
          64     74.2991
          65     74.6041
          66     74.5799
          67     74.9478
          68      76.023
          69     75.8715
          70      74.739
          71     75.6899
          72     76.2267
          73     75.9999
          74     75.9628
          75     76.2845
          76     76.1027
          77     76.2154
          78     77.2523
          79     76.9664
          80     77.9482
          81     77.5525
          82     76.1765
          83     77.6405
          84     76.4136
          85     78.7268
          86     78.6622
          87     77.0502
          88     76.2848
          89     77.1847
          90      76.675
          91      77.502
          92     78.5157
          93     78.5233
          94     77.1572
          95      78.075
          96      76.958
          97     75.7353
          98     75.1545
          99     76.1235
           0      75.894
           1     76.7633
           2     77.0677
           3     76.5917
           4      76.632
           5     76.4047
           6     76.6397
           7     77.7789
           8     75.9001
           9     76.7651
          10     76.5418
          11     76.4338
          12     76.4349
          13     77.4339
          14      78.253
          15     78.0085
          16     76.8543
          17     77.9761
          18     78.4633
          19     79.8727
          20     77.2086
          21     77.3107
          22     76.4947
          23     76.1299
          24     74.6629
          25     75.9027
          26     75.3929
          27     76.2617
          28     75.5739
          29     76.3205
          30     76.9766
          31     75.8569
          32     76.7524
          33     76.9163
          34     75.7925
          35     74.5979
          36     75.5841
          37     75.1207
          38     74.2945
          39     74.2684
          40     75.1165
          41     75.7104
          42     76.6867
          43     76.3753
          44     75.6313
          45     75.2423
          46     76.0297
          47     75.2383
          48     74.7229
          49      76.096
          50     75.8119
          51     75.0963
          52     75.3794
          53     76.1033
          54     77.5475
          55     77.1789
          56     77.3618
          57     76.8758
          58     76.6755
          59     77.7816
          60     78.6378
          61     79.9625
          62     79.1559
          63     79.0489
          64     78.7094
          65     78.7651
          66     78.1031
          67     75.5317
          68     75.5349
          69     76.9718
          70     77.6711
          71     79.1526
          72     78.9861
          73     78.6155
          74     77.2165
          75      77.397
          76      76.279
          77     76.6826
          78     77.3269
          79     77.7841
          80     77.2284
          81     76.5868
          82      76.351
          83     76.0339
          84     75.2513
          85     75.8432
          86     76.3963
          87     77.7892
          88     76.3386
          89     75.0335
          90      75.208
          91     75.5621
          92       76.33
          93     75.7108
          94     76.8457
          95     77.2977
          96     77.2511
          97     76.8969
          98     76.2482
          99     74.8437
           0      75.302
           1     75.9245
           2     77.6825
           3     79.4182
           4     78.0745
           5     77.1768
           6     77.5634
           7     76.7878
           8     76.0157
           9     74.5274
          10     76.3044
          11     76.3054
          12     75.1907
          13     75.7767
          14     74.3131
          15     75.1187
          16     76.6901
          17     75.5697
          18     73.8073
          19     75.0657
          20     74.9196
          21     74.0803
          22     76.2329
          23      76.536
          24     75.8064
          25     77.1426
          26     76.7517
          27     76.7161
          28      76.386
          29     77.6981
          30     76.4255
          31     75.5945
          32     76.5618
          33     76.4233
          34     76.4949
          35     76.6066
          36     76.1998
          37     75.2381
          38     73.5235
          39     72.9202
          40      73.885
          41     75.6719
          42     74.8584
          43     74.0481
          44     73.7936
          45     73.7629
          46     74.9073
          47     74.9952
          48     74.9114
          49     74.7181
          50     76.0447
          51     76.7884
          52     76.4981
          53     76.4734
          54     76.0333
          55     77.0923
          56     77.6184
          57     76.0214
          58     74.6281
          59     74.9446
          60     74.6283
          61      74.531
          62     74.6095
          63     74.9992
          64     76.2431
          65     77.5617
          66     75.1163
          67     76.2335
          68     76.8807
          69     77.6295
          70     77.1343
          71     76.8289
          72     75.5235
          73     75.5369
          74     76.2999
          75     76.0717
          76      75.731
          77     75.0078
          78     75.3037
          79     75.7581
          80     75.7872
          81     75.6478
          82     74.4362
          83     74.4569
          84     75.2646
          85     75.5259
          86      75.007
          87     74.7864
          88     75.0208
          89     75.2292
          90     74.4225
          91     75.9677
          92     75.4928
          93     78.5801
          94     78.1453
          95     76.2711
          96     77.9874
          97     77.5616
          98     76.6454
          99     74.9634
           0     75.3279
           1     76.2776
           2     77.0818
           3      76.362
           4      75.947
           5     76.7655
           6      76.805
           7      74.688
           8     73.3876
           9     73.2068
          10     73.0085
          11      73.844
          12      73.311
          13     72.4271
          14     73.4554
          15     73.9965
          16     74.5651
          17     74.3414
          18     74.7685
          19     75.7517
          20     75.3217
          21     74.9546
          22      74.274
          23     73.5342
          24     73.7094
          25     73.3269
          26     74.4599
          27     74.7084
          28     74.7469
          29     74.2849
          30     73.1735
          31     72.0635
          32     73.1358
          33     72.8824
          34     72.7558
          35     71.0903
          36      72.397
          37     71.9237
          38     72.5109
          39     72.2309
          40      72.632
          41     73.6219
          42     73.3024
          43     72.6377
          44     71.3008
          45     71.8782
          46     72.8631
          47     74.1031
          48     74.1706
          49     72.6956
          50     71.7298
          51     73.2127
          52     72.9418
          53     71.9098
          54     75.0373
          55     74.5653
          56     73.4388
          57     72.9175
          58     73.4449
          59     72.9429
          60     72.0068
          61      73.361
          62     74.1702
          63     73.6831
          64     72.6588
          65     72.7961
          66     73.1888
          67     73.6812
          68     72.2242
          69     71.9711
          70     72.1074
          71     72.5734
          72     73.5282
          73     73.7428
          74     76.0108
          75     72.7762
          76     71.3559
          77     72.3394
          78     72.1808
          79     73.0485
          80     72.5689
          81     75.1614
          82     75.8525
          83      73.486
          84     71.8724
          85     70.8556
          86     71.2792
          87      72.213
          88     72.4641
          89     73.4263
          90     74.1358
          91     74.9622
          92     73.6842
          93     72.7489
          94     73.1509
          95     72.1157
          96     73.1512
          97     74.1094
          98     73.2406
          99     74.3292
           0      74.903
           1     73.8328
           2     72.6825
           3     73.3378
           4     73.0711
           5      73.062
           6     72.5364
           7     71.5709
           8      71.087
           9     70.9534
          10     71.0197
          11     71.8516
          12     71.1091
          13     71.0912
          14     71.6609
          15     71.6927
          16     72.4918
          17     72.1356
          18     71.6976
          19     73.0901
          20     72.9127
          21     72.6342
          22     73.0618
          23     72.7901
          24     72.9713
          25     72.2868
          26     71.9514
          27     71.8766
          28     71.1544
          29     72.2974
          30      71.325
          31      71.838
          32     71.3297
          33     73.6713
          34     73.8922
          35     73.4157
          36     73.8459
          37     73.3311
          38     71.7685
          39     71.6819
          40     71.9416
          41     71.8036
          42     71.5218
          43     75.1552
          44     74.0703
          45     72.6842
          46     73.0421
          47     72.1539
          48     72.6203
          49     72.9178
          50     72.2412
          51     72.8909
          52     72.6797
          53     72.1999
          54      72.782
          55     71.4341
          56     71.2825
          57     71.2203
          58     71.3362
          59     71.4896
          60     71.4164
          61     71.6766
          62     71.7692
          63      70.952
          64     70.1216
          65     70.8521
          66     73.0152
          67     71.0751
          68     71.8065
          69     72.6102
          70     73.1112
          71     73.2161
          72     73.9173
          73     73.9527
          74     71.6174
          75     71.4317
          76     71.6942
          77      71.428
          78     71.7889
          79     73.8402
          80     72.3936
          81     71.6089
          82     72.3428
          83     72.3106
          84     73.5242
          85     73.2767
          86     72.9688
          87     73.2636
          88     72.4068
          89      73.064
          90     73.6976
          91     72.4144
          92      72.508
          93     72.8929
          94     72.2698
          95     72.1419
          96     71.8264
          97     73.1568
          98     72.4926
          99     72.3559
           0     73.3061
           1     73.4405
           2     72.5373
           3     72.4387
           4     71.8009
           5     71.3094
           6     71.5345
           7     70.6379
           8     72.2056
           9     73.3308
          10     72.6834
          11     73.3116
          12      72.618
          13     71.2676
          14     72.4107
          15     72.4402
          16     71.8624
          17     73.7379
          18      71.521
          19     73.1345
          20     71.8413
          21     73.1823
          22     73.8961
          23     73.1541
          24     73.8664
          25     72.7822
          26     71.8538
          27     71.9986
          28     72.2769
          29     72.6674
          30     71.7605
          31     71.2128
          32     71.3717
          33     71.8345
          34     71.2204
          35     71.6719
          36      70.554
          37     70.1793
          38     70.6982
          39     70.7642
          40       70.83
          41     70.7277
          42     73.0882
          43     72.3885
          44     72.0872
          45      72.563
          46     73.2973
          47     72.4523
          48     71.3096
          49     71.0315
          50     71.6887
          51     72.0668
          52     72.4365
          53     73.5458
          54     72.8984
          55     71.2298
          56     72.0733
          57     71.6677
          58     72.3682
          59     72.7628
          60     71.6529
          61        72.6
          62     71.2409
          63     72.5627
          64     71.3556
          65     71.5019
          66     70.7765
          67     71.2593
          68     71.7241
          69     72.2162
          70     72.0213
          71     72.3077
          72     71.1969
          73     71.7527
          74     70.7785
          75     70.6159
          76     71.0315
          77     72.6529
          78      73.902
          79      73.045
          80     73.2239
          81     74.6448
          82     73.4353
          83     75.5194
          84      73.743
          85     73.9564
          86     74.6876
          87     73.1973
          88     75.0238
          89     73.4463
          90     71.8897
          91     71.3638
          92     73.7947
          93     73.2358
          94     72.0272
          95      73.456
          96     71.9651
          97      71.779
          98     71.6528
          99     71.9112
           0     71.5272
           1     72.0084
           2     72.0029
           3     71.5958
           4     71.7793
           5     70.6871
           6     71.4937
           7     71.3946
           8     70.9792
           9      70.985
          10     70.8908
          11     70.6528
          12     70.6996
          13     70.6384
          14     72.2522
          15     72.1526
          16      72.259
          17     71.2382
          18     74.4336
          19     73.0811
          20     72.8789
          21     74.4713
          22     73.3826
          23     73.1874
          24     73.1293
          25     71.9533
          26     71.1287
          27     71.5561
          28     71.5293
          29     70.2495
          30     69.7952
          31      71.213
          32     69.7009
          33     70.3837
          34     72.1811
          35     72.7658
          36     70.6231
          37     71.8546
          38     70.6972
          39     70.9746
          40     72.2508
          41     73.0077
          42     72.3755
          43     71.4748
          44     70.4615
          45     72.1211
          46     71.6803
          47     70.8648
          48     70.6431
          49     70.2972
          50     71.1708
          51     70.4617
          52     70.9499
          53     71.4378
          54     70.9412
          55     71.9042
          56     71.2557
          57     72.1129
          58     71.8069
          59     72.3249
          60     71.3186
          61     71.8144
          62     72.1991
          63     69.7982
          64     70.3321
          65      70.774
          66     70.2505
          67     70.5785
          68     71.0445
          69     71.0781
          70     71.3785
          71     71.8123
          72     71.3996
          73     69.1511
          74     71.5239
          75     73.2912
          76     74.4172
          77       74.49
          78     72.4219
          79     71.9343
          80     73.3665
          81     72.0949
          82     72.5152
          83     72.9998
          84     71.2994
          85     71.8641
          86     73.5288
          87     73.2267
          88     71.4761
          89     72.5584
          90     73.2589
          91     74.2356
          92     74.1297
          93     72.7918
          94     72.0397
          95     72.3871
          96     71.9664
          97     71.7922
          98      72.574
          99     72.3736
           0     72.6024
           1     71.2592
           2     73.0558
           3     70.9691
           4     71.3194
           5     70.8571
           6     70.9454
           7      70.298
           8     70.3379
           9     70.6886
          10     69.4746
          11     70.4122
          12     71.2643
          13     71.6803
          14     70.0722
          15     70.4357
          16     70.7859
          17     72.3425
          18     71.9108
          19     71.3946
          20     71.0857
          21     71.1631
          22     69.8592
          23     70.6663
          24     70.4868
          25     69.1644
          26     69.9012
          27     69.3601
          28     70.3379
          29     70.2247
          30     69.7443
          31     69.4835
          32     70.0287
          33     70.3181
          34     71.6097
          35     72.1468
          36     72.7461
          37     71.7974
          38     71.2001
          39     70.9782
          40     69.6512
          41     71.4958
          42     70.3669
          43     70.9146
          44     70.7338
          45     70.0004
          46     70.0351
          47     69.7234
          48     69.4074
          49      69.629
          50     70.8302
          51     71.3716
          52     71.2987
          53     72.2153
          54     73.0943
          55      72.677
          56     72.7889
          57     74.2318
          58     74.3502
          59     74.1762
          60     73.6949
          61     73.1484
          62     73.2453
          63     72.0753
          64     72.2753
          65     70.4699
          66     69.9956
          67     70.2181
          68     70.2682
          69     70.0582
          70     70.5816
          71     71.0048
          72     70.2833
          73     71.4494
          74     72.1704
          75     72.4138
          76     71.1215
          77     72.5519
          78     71.7914
          79     72.6015
          80     71.8644
          81     70.4537
          82     69.1902
          83     69.9916
          84     70.0816
          85     71.6772
          86      70.874
          87     71.6014
          88     70.5399
          89     70.4378
          90     71.7443
          91     71.0891
          92     70.5912
          93     70.4197
          94     70.4491
          95     70.8935
          96     70.0929
          97     70.0902
          98     69.7387
          99     70.0156
           0     69.7661
           1     70.8367
           2     69.8475
           3      69.728
           4     70.1373
           5     68.4862
           6      68.404
           7     69.2427
           8      68.257
           9      68.678
          10     68.5758
          11     69.4652
          12     70.5185
          13     71.7693
          14     69.6555
          15     70.8307
          16     72.7156
          17     71.8449
          18     70.8877
          19     70.8223
          20     71.4274
          21     71.4297
          22     72.0818
          23     72.1413
          24     71.3077
          25     71.6223
          26     71.0208
          27     70.2068
          28     69.1189
          29     69.8061
          30     69.3381
          31     70.3215
          32     70.9522
          33      71.441
          34     71.6759
          35     70.0353
          36     72.0959
          37     72.0003
          38      72.845
          39     71.4063
          40     71.4746
          41     71.2581
          42     72.4099
          43     70.9022
          44     69.5247
          45     70.3774
          46     69.7899
          47      70.396
          48     69.8446
          49     70.0742
          50     69.6178
          51     69.3406
          52     69.4115
          53     69.1158
          54     69.0373
          55     68.9984
          56     69.0018
          57     69.7154
          58     69.4133
          59     69.2857
          60     69.5424
          61      70.594
          62     70.7807
          63     70.9973
          64     71.4574
          65     69.3509
          66      69.796
          67     69.9497
          68     70.1276
          69      70.475
          70     70.2005
          71     69.6245
          72     68.9177
          73     69.9734
          74     70.2682
          75     69.4951
          76     69.5943
          77     69.7914
          78     69.8287
          79     69.1589
          80      69.415
          81     68.1926
          82     69.4044
          83     70.3892
          84      71.434
          85      72.223
          86      70.396
          87      71.277
          88     70.4047
          89      71.155
          90     71.0051
          91     71.0866
          92     70.5109
          93     69.9176
          94     69.7092
          95     68.6114
          96     68.5731
          97     69.1815
          98     68.5611
          99     69.3881
           0     70.3581
           1     70.3817
           2       69.67
           3     69.2187
           4     68.4336
           5     68.7573
           6     68.4214
           7     69.2061
           8     70.4608
           9     70.3303
          10      70.413
          11     69.7602
          12     69.8986
          13     69.5841
          14     69.4131
          15     69.5077
          16     70.8283
          17     70.8351
          18      73.001
          19     72.5377
          20     71.2114
          21     69.5454
          22       70.42
          23     69.0474
          24     69.2588
          25     69.9884
          26     71.1627
          27     70.7971
          28     70.2873
          29     70.4228
          30     70.9284
          31     69.7397
          32     70.5052
          33     70.3581
          34     70.5367
          35     69.7441
          36     69.7743
          37     69.5398
          38     69.8418
          39     69.7024
          40     69.1178
          41     69.2467
          42     69.1676
          43      68.784
          44     68.4899
          45     68.6267
          46     70.3431
          47     70.5742
          48     70.1321
          49     69.5784
          50     69.2563
          51      68.765
          52     69.1381
          53     69.2151
          54     68.9537
          55     70.2834
          56     69.6639
          57     68.2533
          58     68.5218
          59     70.0391
          60      68.764
          61     69.6988
          62     70.4265
          63     70.7263
          64     71.1146
          65     69.8721
          66     70.3256
          67     69.1466
          68     68.2095
          69     69.1806
          70     70.5699
          71       72.02
          72      72.208
          73      71.388
          74     70.5539
          75     70.9754
          76     69.2808
          77     69.0445
          78     68.1447
          79     67.7845
          80     68.4977
          81     67.9984
          82     69.0685
          83     68.4538
          84     68.5438
          85     68.1779
          86     70.6891
          87     69.5375
          88     69.3013
          89     69.0375
          90     69.8406
          91     69.6229
          92     69.7281
          93     70.2444
          94     69.1727
          95     68.6466
          96     68.0128
          97     68.5247
          98     68.5742
          99     69.4055
           0     68.8773
           1     68.7407
           2     68.9581
           3     69.2592
           4      69.546
           5     70.1839
           6     70.2224
           7     70.2292
           8      69.245
           9     68.9132
          10     69.0008
          11     69.2071
          12     69.5486
          13     69.3779
          14     69.7791
