#gen      BHL
          82      119.18
          83     119.112
          84     119.216
          85     119.197
          86     120.751
          87     120.484
          88     120.055
          89     120.111
          90      121.99
          91     121.883
          92     120.703
          93     121.855
          94     120.698
          95      120.86
          96     120.961
          97     121.363
          98     121.203
          99     120.033
           0     119.944
           1     120.937
           2     122.601
           3     120.346
           4     120.416
           5      117.99
           6     115.352
           7     112.992
           8     110.721
           9     112.484
          10     113.237
          11     114.618
          12     113.848
          13      112.75
          14     112.549
          15     110.461
          16      109.98
          17     110.826
          18       110.8
          19     110.661
          20     111.223
          21     109.848
          22     108.263
          23     109.668
          24     109.666
          25     110.264
          26      108.67
          27     109.131
          28     109.751
          29     109.385
          30      109.27
          31     110.161
          32     110.046
          33     109.446
          34      109.69
          35     108.026
          36     108.371
          37     107.017
          38     107.053
          39      107.13
          40     105.781
          41     105.377
          42     106.192
          43      106.79
          44     107.377
          45     106.729
          46     106.111
          47     107.517
          48     107.961
          49     106.623
          50     107.034
          51     106.921
          52     106.008
          53     105.674
          54     106.092
          55     106.915
          56      106.79
          57     107.293
          58      108.69
          59     107.797
          60     106.105
          61     104.724
          62     103.899
          63     103.687
          64     104.234
          65     103.914
          66     105.644
          67     105.604
          68     105.602
          69     106.632
          70     106.523
          71     105.368
          72     104.149
          73     104.333
          74     105.069
          75     104.412
          76      103.55
          77     103.918
          78     102.671
          79     101.497
          80     100.816
          81     100.921
          82     102.465
          83     102.364
          84     102.142
          85     102.088
          86     101.471
          87     102.119
          88     101.318
          89     100.614
          90     100.926
          91      100.67
          92     99.6714
          93     99.2814
          94     100.086
          95     100.086
          96     100.685
          97     99.5429
          98     99.9205
          99     100.938
           0     102.403
           1     102.934
           2     102.306
           3     102.877
           4     100.536
           5     99.1588
           6      99.392
           7     99.9698
           8     99.9965
           9     99.1064
          10     100.067
          11     99.1352
          12     99.3904
          13     98.1282
          14     98.0791
          15     98.6495
          16     99.6177
          17     98.7369
          18     99.3627
          19     98.7084
          20      98.448
          21     98.3989
          22     97.4135
          23     97.5621
          24     96.4504
          25      98.128
          26     98.7062
          27     98.4872
          28     98.2942
          29     98.9875
          30     97.2841
          31     96.9101
          32     98.0487
          33     97.9895
          34     97.4864
          35     97.6621
          36     97.8051
          37     97.3896
          38     97.9168
          39      98.161
          40     97.0344
          41     96.1273
          42     95.8638
          43     97.3832
          44     97.3496
          45     97.1154
          46     96.5299
          47     96.9796
          48     97.8246
          49     96.9058
          50     95.9879
          51      95.187
          52     96.0786
          53     95.7323
          54     95.4923
          55     96.0751
          56     95.9344
          57      94.209
          58     93.1595
          59     93.3908
          60     93.1969
          61     93.4335
          62     93.7391
          63     93.8422
          64     92.2793
          65     93.1413
          66     92.6797
          67     92.2004
          68     92.0871
          69     91.5611
          70     92.6326
          71     92.5178
          72     93.2565
          73     94.4298
          74     94.1521
          75     94.1394
          76     93.9906
          77     94.7764
          78     94.7197
          79     94.9162
          80     94.2672
          81     93.8808
          82     93.6345
          83      93.688
          84     93.4102
          85      92.843
          86     92.4549
          87     92.9616
          88     93.4388
          89     94.0112
          90     93.4899
          91     92.3217
          92     91.0665
          93     91.8369
          94     91.0189
          95     90.5292
          96     91.7792
          97     93.7673
          98     94.5589
          99     94.2743
           0     93.4701
           1     94.0663
           2     94.0287
           3     94.2338
           4     92.3227
           5     93.7815
           6     91.8029
           7     90.7545
           8      90.385
           9     89.3163
          10     88.8828
          11     87.7613
          12     88.9194
          13     88.3766
          14     90.1308
          15     89.5767
          16     89.1933
          17     89.1715
          18     90.3806
          19     88.7206
          20     88.0398
          21     87.8604
          22     88.0267
          23     87.8948
          24     89.7285
          25     90.2966
          26     90.5201
          27     90.5616
          28     88.0896
          29     89.0062
          30     88.9568
          31     90.0515
          32     89.6734
          33     89.7369
          34     89.6744
          35     88.5571
          36     89.0986
          37     90.2283
          38     89.8166
          39     90.4936
          40     90.1372
          41     87.9737
          42     88.1943
          43     88.2583
          44     87.6588
          45     88.9384
          46      88.435
          47     89.2188
          48     89.2364
          49     89.3346
          50     89.3905
          51     90.4637
          52     91.0095
          53     91.1706
          54     89.6459
          55     87.9257
          56     88.5132
          57     87.7868
          58     88.2001
          59     86.8657
          60      86.989
          61     87.0329
          62     87.9666
          63      89.331
          64     88.5416
          65     88.8469
          66     89.1898
          67     88.1712
          68     88.9284
          69     88.3665
          70     87.7547
          71     88.4549
          72      89.004
          73     88.5006
          74     89.7325
          75     88.5281
          76     88.5904
          77     88.4803
          78     90.4263
          79     89.6111
          80      90.327
          81     89.8548
          82     90.6715
          83     91.7162
          84     91.3156
          85     90.3351
          86     89.5354
          87     89.2738
          88     88.3654
          89     88.8396
          90     89.5217
          91     89.1048
          92     88.9071
          93     88.3797
          94     88.0662
          95      89.012
          96     87.6697
          97     88.2664
          98     89.0089
          99     89.7204
           0     90.3597
           1     89.9969
           2     89.2806
           3     88.1827
           4     87.7348
           5     87.8664
           6     88.4097
           7     87.3337
           8     87.5056
           9     86.1295
          10     85.7355
          11     84.7788
          12     86.3888
          13     85.4402
          14     84.0947
          15     83.6286
          16     84.6982
          17     85.1557
          18      85.962
          19     84.7713
          20     85.1884
          21      85.349
          22     85.9641
          23     85.5247
          24     85.9213
          25     85.3932
          26     85.5416
          27     86.4657
          28     85.0232
          29      86.563
          30      85.805
          31     84.9735
          32     84.1482
          33     83.0321
          34      82.488
          35     82.5559
          36     83.4165
          37      83.739
          38     85.1644
          39     84.0245
          40     85.4943
          41     84.7041
          42     84.5039
          43     84.7679
          44     85.9027
          45     85.6564
          46     85.6296
          47     84.3454
          48     84.2087
          49     84.3702
          50     83.5323
          51     82.9315
          52     82.5107
          53     82.8945
          54     84.2308
          55     85.4619
          56     84.1157
          57     83.1983
          58     83.7267
          59     83.5833
          60     84.2387
          61     84.3226
          62     83.8537
          63     85.9311
          64      84.899
          65     83.3053
          66      82.908
          67     83.5211
          68      83.235
          69     82.6805
          70      82.882
          71     83.7112
          72     83.2655
          73       85.05
          74     84.3936
          75     83.1155
          76     82.1883
          77     82.5571
          78     85.0913
          79     84.9666
          80     87.0093
          81     86.9228
          82     84.3712
          83     84.7421
          84     83.7746
          85     83.0946
          86     84.2533
          87     84.2157
          88     83.3206
          89     82.0876
          90     82.2583
          91     82.9342
          92     84.3294
          93     83.3971
          94     82.6046
          95     81.3944
          96      82.038
          97     82.6819
          98     84.6349
          99     85.0613
           0     83.6609
           1     83.9932
           2     84.4342
           3       83.56
           4     82.6693
           5     83.5423
           6     82.0781
           7     81.2228
           8     80.4808
           9     81.2094
          10     81.1045
          11     80.7469
          12       81.52
          13     80.1195
          14     79.4138
          15     79.0799
          16     79.7656
          17     79.3135
          18     77.6984
          19     78.2263
          20     79.0364
          21     78.5618
          22     78.9988
          23     80.5174
          24     80.7279
          25     79.3639
          26     80.6099
          27     80.4163
          28     81.3112
          29     79.5231
          30      79.268
          31     79.9913
          32      79.787
          33     79.4049
          34     79.7451
          35     80.9291
          36     80.9284
          37     80.2355
          38     79.7934
          39     79.1639
          40     78.9131
          41     77.9922
          42     77.3628
          43     77.5467
          44     78.4475
          45     78.9482
          46     79.5509
          47     79.4182
          48     78.4359
          49     78.8798
          50     80.0457
          51     78.8509
          52     78.1152
          53     77.9799
          54     78.8348
          55      79.365
          56     78.5032
          57     78.4774
          58      78.975
          59     78.3194
          60     78.0208
          61     78.5124
          62     77.9119
          63     78.9563
          64      78.551
          65     80.5773
          66     80.1198
          67      79.687
          68     79.0226
          69     78.2994
          70     78.7026
          71     79.0105
          72     79.1399
          73     79.3492
          74     79.7676
          75     79.3369
          76     79.0829
          77     79.0133
          78     79.9297
          79     79.6363
          80     79.3257
          81     77.7825
          82     78.3591
          83      79.144
          84     79.4871
          85     79.6527
          86     79.4362
          87     79.7474
          88     78.5833
          89     78.6665
          90     78.6132
          91     78.2125
          92     79.4838
          93     78.5688
          94     77.9077
          95     77.9102
          96     77.9296
          97     78.2258
          98     77.7999
          99     78.3265
           0     79.2941
           1     79.7497
           2     79.3482
           3     80.1697
           4     79.5451
           5      81.472
           6     79.9769
           7     79.7289
           8     76.4653
           9     76.8833
          10     78.2564
          11     78.4487
          12     76.7917
          13     77.8424
          14     78.5765
          15     79.1683
          16     79.9187
          17     78.4614
          18     78.3131
          19      77.959
          20     78.2193
          21      77.001
          22     77.7918
          23     76.2262
          24     75.3991
          25     75.4532
          26      76.136
          27      76.952
          28     76.0606
          29     75.4861
          30     75.9377
          31     76.9771
          32     77.2089
          33     76.6427
          34     77.8775
          35     78.0227
          36      78.303
          37     79.0114
          38     78.3739
          39     78.3598
          40     78.1186
          41     77.1759
          42     75.9737
          43     77.1555
          44     76.8014
          45     77.5718
          46     76.2691
          47     76.1234
          48     75.3819
          49      76.133
          50     75.9325
          51     74.6275
          52     75.3416
          53      76.326
          54     77.4238
          55     77.5537
          56     77.0635
          57     76.8145
          58     76.7768
          59     76.8876
          60     76.2665
          61     76.6702
          62     76.2139
          63     75.3221
          64      76.775
          65     77.1117
          66     77.4144
          67     78.3233
          68     78.7248
          69     78.0983
          70     77.8731
          71     76.8667
          72     79.0357
          73     78.1543
          74     77.2665
          75     77.2109
          76     77.2526
          77     76.3134
          78      75.614
          79     75.6547
          80     76.8098
          81     75.8432
          82     75.2297
          83     75.7862
          84      76.539
          85     76.7032
          86     76.6073
          87     76.1356
          88     76.6809
          89     76.6874
          90     76.7399
          91     76.4979
          92     78.0127
          93     77.9343
          94     78.2267
          95     77.0239
          96     75.7179
          97     75.9227
          98     75.9583
          99     77.7569
           0     78.0004
           1     79.4606
           2     79.6371
           3     80.4043
           4     82.1817
           5     81.0656
           6      79.839
           7     78.9886
           8     77.9684
           9     78.1467
          10     77.3484
          11     76.6092
          12      76.115
          13     75.7043
          14     76.5419
          15     74.6968
          16     74.5062
          17     75.2527
          18      76.394
          19     77.2626
          20     75.5691
          21     76.3913
          22     75.7383
          23     74.8249
          24     76.0598
          25     74.9514
          26     74.7841
          27     76.1302
          28     76.6377
          29     76.6778
          30     76.9743
          31     76.8988
          32     76.1339
          33     75.4075
          34     75.0192
          35     75.0607
          36     74.9765
          37     75.8045
          38     73.8084
          39     73.1398
          40     72.3309
          41      73.435
          42     72.9934
          43     72.7965
          44     72.9611
          45     72.4824
          46     73.5001
          47     74.0833
          48     75.3084
          49     76.0329
          50     75.6204
          51     74.9578
          52      74.168
          53     75.3615
          54     76.2308
          55     76.5219
          56     75.2791
          57      74.852
          58     73.6185
          59     73.7658
          60     73.6709
          61     72.4548
          62     74.2351
          63     74.3336
          64     75.8055
          65     75.8117
          66     75.8271
          67     75.3753
          68     75.5244
          69     75.7198
          70     75.7687
          71     74.4669
          72     74.0945
          73     74.7724
          74     73.3777
          75     73.7173
          76     74.0113
          77     73.3825
          78     73.8963
          79     74.0757
          80     74.6819
          81     73.2666
          82     74.7756
          83     74.3136
          84     74.5751
          85     75.5416
          86     73.9251
          87     73.8405
          88     74.2222
          89     75.2914
          90     74.9335
          91     74.7891
          92     74.4676
          93     74.8801
          94     75.6243
          95     74.3971
          96     74.8761
          97     75.2467
          98     74.3604
          99     73.8994
           0     73.8575
           1     74.1372
           2     74.6447
           3     74.4817
           4      73.475
           5     72.4658
           6     72.4432
           7      73.531
           8     73.4859
           9     73.1293
          10     74.5922
          11     73.0691
          12      75.126
          13     75.1666
          14     75.2086
          15      74.768
          16     73.7626
          17     74.5474
          18     74.3434
          19     74.2921
          20     76.2072
          21     75.0244
          22      73.906
          23     74.4529
          24     74.6746
          25     75.6693
          26     75.3703
          27     74.7189
          28     74.5527
          29     74.1967
          30     73.1102
          31     73.7891
          32     73.4602
          33     73.5291
          34     74.0793
          35     73.1862
          36     73.0892
          37     72.6987
          38     72.4092
          39     71.9047
          40      73.453
          41     73.8168
          42     75.2656
          43     76.7459
          44     75.7599
          45     75.4977
          46     74.6962
          47     74.6252
          48     74.7032
          49     74.3267
          50     74.6938
          51     75.2748
          52     75.8496
          53     73.9103
          54      74.741
          55     73.3918
          56     73.1345
          57     73.3506
          58     72.8747
          59      73.644
          60     73.6825
          61     73.3839
          62     73.5688
          63     73.1954
          64     73.2683
          65     72.7251
          66      72.331
          67     74.8008
          68     73.1044
          69     74.8123
          70     73.4213
          71     73.6789
          72     73.8793
          73     76.0183
          74      74.657
          75     74.2765
          76     74.8016
          77     77.1731
          78     76.6231
          79     75.4143
          80     75.2954
          81     74.0521
          82     75.0066
          83     74.3125
          84     73.7104
          85     73.5827
          86      74.033
          87       75.51
          88     74.7565
          89     75.2038
          90     74.2423
          91     74.9238
          92     76.1756
          93     74.2743
          94     74.4457
          95     75.3801
          96     74.7624
          97     75.1059
          98     74.6832
          99     74.6354
           0     73.8779
           1     75.7084
           2     73.9067
           3     74.2118
           4     75.1772
           5     74.3188
           6     75.0547
           7     76.6994
           8     75.2965
           9       75.62
          10     75.6839
          11     74.2666
          12     74.3581
          13     75.0009
          14     75.3632
          15     75.4455
          16     74.6822
          17     74.0832
          18     74.1163
          19     74.2173
          20     74.5698
          21     74.9502
          22     74.6622
          23     74.5769
          24     72.9037
          25     73.2545
          26     74.5106
          27      74.955
          28      74.594
          29     74.5788
          30     73.4878
          31     72.9216
          32     72.8918
          33     73.1355
          34     72.8342
          35      74.492
          36     75.0939
          37     74.7751
          38     73.4842
          39     73.4829
          40     73.4346
          41     73.5279
          42     72.7551
          43     73.0615
          44     73.6116
          45     75.7731
          46     75.0026
          47     76.9646
          48     75.0182
          49     75.6553
          50     74.1344
          51      74.634
          52     75.2302
          53     74.3064
          54     74.2733
          55      73.752
          56     73.8946
          57     73.6688
          58     74.4163
          59     73.5243
          60     74.9481
          61     74.1259
          62     75.0332
          63     74.4383
          64     73.6388
          65     75.1738
          66     75.5992
          67     74.8656
          68     76.7066
          69     75.3552
          70     74.2912
          71     72.4868
          72     72.4959
          73     73.0983
          74     75.2306
          75     73.4048
          76     74.7646
          77     75.5398
          78     73.6725
          79     73.7976
          80     73.9519
          81     74.8111
          82     75.3917
          83     74.8103
          84      74.101
          85     73.4237
          86     73.8396
          87     75.2548
          88     75.5287
          89     75.8242
          90     74.8922
          91     75.5884
          92      73.671
          93     72.9757
          94     74.7656
          95     74.1922
          96      74.337
          97     75.2891
          98     73.8914
          99     73.7703
           0     73.6739
           1     74.7464
           2     72.8043
           3     72.8784
           4      74.191
           5     73.1044
           6     72.2517
           7     73.5486
           8     72.8664
           9     72.8408
          10     73.4595
          11     74.1114
          12     71.7619
          13     71.4023
          14     71.3482
          15     72.6286
          16     71.7923
          17      73.514
          18      73.797
          19     73.8941
          20     72.4477
          21     71.9535
          22     72.3963
          23     72.4519
          24     73.0915
          25     72.7137
          26     72.1737
          27     72.1148
          28     71.4874
          29      73.222
          30     75.6357
          31     74.9087
          32     75.4599
          33     73.7917
          34     72.6906
          35     72.1837
          36     72.2295
          37     71.1087
          38     70.8862
          39     71.8114
          40     71.2684
          41     71.3787
          42     71.0664
          43     72.8277
          44     73.0955
          45     72.4893
          46     72.8688
          47     73.6425
          48     73.4237
          49     73.8883
          50     73.3787
          51     72.5865
          52     71.7405
          53     72.4568
          54     72.1261
          55     71.4509
          56     70.6664
          57      70.934
          58     70.7962
          59     71.5345
          60      71.538
          61     72.3144
          62     72.8404
          63      73.798
          64     74.5165
          65      74.238
          66     74.3556
          67     72.8802
          68     71.1709
          69     71.5259
          70     72.0359
          71      73.081
          72     72.7627
          73     73.3048
          74     71.8624
          75     72.3193
          76     71.8992
          77     74.0164
          78     75.3201
          79     75.2223
          80     73.5971
          81     71.7968
          82     71.9091
          83     72.6014
          84     73.5061
          85     73.4365
          86     73.1242
          87     72.9793
          88     73.0168
          89     74.9507
          90     74.1603
          91     73.9889
          92     73.9461
          93     73.4891
          94     74.6561
          95     73.3686
          96      73.356
          97     73.0662
          98        73.3
          99     72.9175
           0     72.3589
           1     73.6727
           2     73.6525
           3     72.7397
           4     72.8678
           5     71.7119
           6     71.1551
           7     71.1184
           8     71.9018
           9     72.2122
          10     72.2896
          11      72.444
          12     72.7242
          13     71.6771
          14     71.6169
          15      73.316
          16     73.2346
          17     72.8423
          18     71.7089
          19     72.4796
          20     71.5116
          21     71.2065
          22     71.6226
          23     71.3812
          24     71.0539
          25      70.506
          26     71.1558
          27     71.5569
          28     71.1792
          29     71.9014
          30      70.629
          31     71.2623
          32      70.239
          33     70.9784
          34     71.7778
          35     72.1342
          36     72.2128
          37     71.4193
          38     71.0335
          39     71.6049
          40     70.3934
          41     70.3338
          42     70.8084
          43     70.8641
          44     71.1121
          45     71.5812
          46      71.647
          47     70.8685
          48     72.1822
          49     72.8708
          50     72.7736
          51     71.5628
          52     71.0624
          53     72.1111
          54     71.8392
          55     72.1076
          56     72.5051
          57     71.6414
          58     72.4582
          59     73.6825
          60      74.908
          61     72.7469
          62     73.3409
          63     72.4173
          64     73.0127
          65      72.392
          66     72.8494
          67     71.5699
          68     71.8058
          69     70.4097
          70     70.3971
          71     70.6371
          72     71.5394
          73     71.8405
          74     70.8852
          75     70.4126
          76     72.1368
          77     71.8648
          78     72.8144
          79     70.9002
          80     71.3689
          81     72.4725
          82     72.9476
          83     71.5132
          84     72.0322
          85     72.5641
          86     71.4149
          87      73.415
          88      72.747
          89     72.5161
          90     70.9156
          91     69.9176
          92      70.775
          93     69.9091
          94     70.8714
          95     70.7467
          96     72.0961
          97     72.5685
          98     71.9248
          99     71.5026
           0     71.4445
           1     71.1023
           2     72.5473
           3      71.942
           4     71.1682
           5     70.9143
           6     70.8065
           7     71.2126
           8     71.0543
           9      72.596
          10      71.443
          11     71.5236
          12      70.579
          13     71.3154
          14     71.7123
          15     71.7671
          16      71.232
          17     72.9072
          18     73.3274
          19     72.0216
          20     71.0482
          21     69.8039
          22     70.8764
          23     71.3293
          24      72.627
          25     73.6552
          26     74.2428
          27     74.2573
          28     72.3681
          29     72.0428
          30     71.2825
          31     70.4319
          32     71.6865
          33     70.0755
          34     69.4235
          35     70.1773
          36     69.4621
          37     70.6068
          38     70.9305
          39     72.7348
          40     71.7494
          41     72.1852
          42     71.6827
          43     71.4055
          44     70.5874
          45      70.599
          46     70.6535
          47     71.6166
          48     71.3206
          49     72.2706
          50      72.265
          51     72.3613
          52     71.9439
          53     72.3646
          54     71.2472
          55     72.3891
          56     71.5512
          57     72.1033
          58     71.1589
          59      72.672
          60     72.0822
          61     72.1521
          62     71.5294
          63     71.5515
          64     71.8315
          65     71.6989
          66     73.0511
          67     72.0781
          68     71.2293
          69     72.3785
          70     71.8522
          71     72.2999
          72     71.5677
          73     70.2205
          74     71.2268
          75     70.8371
          76     71.7091
          77      72.621
          78     72.1206
          79     71.0362
          80     70.0774
          81      71.453
          82     72.0134
          83     72.0984
          84     71.5265
          85     72.0546
          86     70.8086
          87     71.5295
          88     71.6768
          89     70.3046
          90     70.5192
          91     72.2174
          92     72.9474
          93     73.8646
          94     71.8948
          95     72.7578
          96     72.2718
          97     71.3463
          98      69.838
          99     70.4939
           0     72.6362
           1     72.1061
           2     71.3689
           3     70.6869
           4      71.685
           5     71.3136
           6     72.2987
           7     69.8578
           8     69.2226
           9     69.8323
          10     70.1014
          11      70.378
          12     69.9253
          13     70.3849
          14      70.777
          15     70.3359
          16     69.2193
          17     69.8378
          18     69.7803
          19     70.2846
          20     71.6802
          21     73.4732
          22     72.3189
          23      71.537
          24     72.4551
          25     72.0014
          26     71.5954
          27     70.1109
          28     69.7563
          29     70.6094
          30     71.6672
          31     72.0621
          32      72.696
          33     72.5835
          34     72.5069
          35     72.8498
          36     70.9648
          37     70.5304
          38     72.8764
          39     72.9675
          40     70.7883
          41      71.628
          42     70.9142
          43      69.782
          44       69.93
          45     69.9446
          46     69.6055
          47     69.8626
          48     68.8549
          49     69.6246
          50     69.9689
          51      68.826
          52     69.6236
          53     69.4164
          54     69.9951
          55     68.8812
          56     69.6291
          57     69.9329
          58     69.1671
          59     71.4103
          60     69.8174
          61     71.0686
          62     71.0336
          63     71.2924
          64     71.2349
          65     71.3299
          66     72.0559
          67     70.3183
          68     70.1079
          69     69.4512
          70     69.7797
          71     70.7372
          72     70.9645
          73     70.3187
          74     70.0969
          75     70.6907
          76     70.6896
          77     71.8445
          78     71.5069
          79     72.9038
          80     71.5685
          81     71.1319
          82     71.5211
          83      71.966
          84     71.0188
          85     71.5662
          86     70.3956
          87     69.6123
          88      70.085
          89     71.2713
          90     72.8388
          91     70.8268
          92     70.1885
          93     69.6362
          94     70.7633
          95     71.9213
          96     72.5401
          97     71.2018
          98     70.0762
          99     70.1113
           0     71.0459
           1     71.6273
           2     70.5805
           3     70.0469
           4     69.5165
           5     68.5152
           6     68.9848
           7      68.332
           8      68.489
           9     68.6353
          10     68.7982
          11     69.5544
          12       69.58
          13     69.4687
          14     70.2989
          15     71.6502
          16      70.493
          17     70.8846
          18     70.7643
          19     70.6268
          20     69.2039
          21     68.8803
          22      68.322
          23     68.3662
          24     68.3285
          25     68.9944
          26     69.6074
          27     70.3006
          28     70.4308
          29      69.811
          30     71.2536
          31     69.8679
          32     70.1936
          33     70.5206
          34     69.2481
          35     69.7839
          36     70.9601
          37     70.3554
          38     70.2415
          39     71.2111
          40     71.4385
          41     70.2898
          42     70.3392
          43     70.3574
          44     69.5033
          45     71.5615
          46     71.7119
          47     71.0866
          48     71.6235
          49     71.4505
          50     71.0821
          51     72.3423
          52     71.5795
          53     69.5022
          54     70.4093
          55     70.1828
          56     71.7283
          57     71.9696
          58     71.2457
          59     72.8828
          60     71.4635
          61     70.4223
          62     71.5462
          63     71.3356
          64     70.6907
          65     70.5633
          66     70.7339
          67     70.8496
          68     68.6919
          69      71.749
          70     71.8528
          71     70.6147
          72     71.9296
          73     72.4476
          74     71.5215
          75     70.2636
          76     69.3769
          77     69.7004
          78     71.1393
          79     71.1886
          80     68.7633
          81     69.0141
          82     69.0174
          83     71.1679
          84     71.1367
          85     71.1241
          86     69.1433
          87     68.6947
          88     69.4011
          89     70.6404
          90      69.944
          91      70.515
          92       70.93
          93     70.0048
          94     70.4168
          95     69.9384
          96     69.2662
          97     69.3592
          98     69.9482
          99     70.1551
           0     70.4067
           1     69.8795
           2     69.5538
           3     69.6687
           4      69.325
           5     69.8714
           6     69.3781
           7     69.6726
           8     69.2343
           9     69.1575
          10     70.3079
          11     70.0833
          12      71.481
          13     71.5722
          14     70.0072
          15     69.3445
          16     69.5005
          17     69.4935
          18      69.279
          19     68.3724
          20     67.6056
          21     68.2082
          22     68.2161
          23     69.3575
          24     69.6442
          25     70.1176
          26     70.2385
          27     70.4146
          28     69.5429
          29     69.1861
          30     68.2777
          31     68.4377
          32     68.6205
          33     68.5377
          34     68.4516
          35     68.1969
          36     69.7247
          37     69.6241
          38     70.1765
          39     68.9827
          40     69.4192
          41     70.0435
          42     70.3267
          43     71.8607
          44     70.1874
          45     69.5378
          46     69.9585
          47     68.8527
          48     70.4289
          49     70.0771
          50     68.2347
          51     69.7391
          52     70.2349
          53     70.4547
          54     71.3048
          55     70.1905
          56     70.4173
          57     70.1827
          58     70.8288
          59     70.4261
          60     69.9824
          61     69.4991
          62      68.487
          63     69.0942
          64     68.7964
          65     67.8324
          66     66.7617
          67     68.6551
          68     68.9827
          69     70.3165
          70       68.41
          71     69.5354
          72     70.1476
          73     69.2335
          74     68.8795
          75     69.0694
          76     68.3031
          77     69.3159
          78     69.1005
          79     68.7998
          80     69.2257
          81     68.7255
          82     68.5386
          83      69.799
          84     69.5587
          85     69.0984
          86      68.868
          87     69.6548
          88     69.5124
          89     70.0427
          90     69.3771
          91     70.3765
          92     70.2667
          93     70.4553
          94     70.8365
          95     71.0675
          96     69.9873
          97     70.5832
          98     70.3051
          99     70.1522
           0     69.0643
           1     68.6709
           2     70.1824
           3     68.7543
           4     68.8356
           5      70.162
           6     70.0843
           7     70.7148
           8     69.2747
           9     69.3763
          10     70.7413
          11     70.4036
          12     69.7784
          13     70.9571
          14     70.2707
