#BLOCK 	 	 AVERAGE 	 	 ERROR
1 	 	 0.999279 	 	 0
2 	 	 0.999653 	 	 0.00037368
3 	 	 0.99888 	 	 0.000803073
4 	 	 0.998632 	 	 0.00061959
5 	 	 0.998773 	 	 0.000500285
6 	 	 0.99898 	 	 0.000458005
7 	 	 0.999031 	 	 0.000390368
8 	 	 0.998949 	 	 0.00034772
9 	 	 0.99924 	 	 0.000422796
10 	 	 0.999279 	 	 0.000380173
11 	 	 0.999266 	 	 0.000344138
12 	 	 0.999253 	 	 0.000314445
13 	 	 0.999173 	 	 0.00029996
14 	 	 0.999145 	 	 0.000279132
15 	 	 0.999224 	 	 0.000271714
16 	 	 0.999325 	 	 0.000273498
17 	 	 0.999398 	 	 0.000267035
18 	 	 0.99945 	 	 0.000257022
19 	 	 0.999583 	 	 0.000277229
20 	 	 0.999609 	 	 0.000264227
21 	 	 0.999608 	 	 0.000251331
22 	 	 0.999663 	 	 0.000245876
23 	 	 0.999678 	 	 0.000235439
24 	 	 0.999773 	 	 0.000244646
25 	 	 0.999711 	 	 0.000242633
26 	 	 0.99971 	 	 0.000233117
27 	 	 0.999768 	 	 0.000231679
28 	 	 0.999818 	 	 0.000228842
29 	 	 0.99984 	 	 0.000221917
30 	 	 0.999843 	 	 0.000214408
31 	 	 0.999903 	 	 0.00021583
32 	 	 0.999837 	 	 0.000219039
33 	 	 0.999802 	 	 0.000215161
34 	 	 0.999786 	 	 0.000209375
35 	 	 0.999803 	 	 0.000204042
36 	 	 0.999834 	 	 0.000200735
37 	 	 0.999819 	 	 0.000195811
38 	 	 0.999865 	 	 0.000195945
39 	 	 0.999851 	 	 0.00019136
40 	 	 0.99984 	 	 0.000186843
41 	 	 0.999812 	 	 0.000184323
42 	 	 0.999778 	 	 0.000183073
43 	 	 0.999756 	 	 0.000180144
44 	 	 0.999804 	 	 0.000182448
45 	 	 0.999852 	 	 0.000184637
46 	 	 0.999854 	 	 0.000180591
47 	 	 0.999871 	 	 0.000177529
48 	 	 0.999846 	 	 0.000175585
49 	 	 0.999882 	 	 0.000175626
50 	 	 0.999865 	 	 0.000172835
51 	 	 0.99988 	 	 0.00017004
52 	 	 0.999891 	 	 0.000167123
53 	 	 0.99988 	 	 0.000164345
54 	 	 0.999879 	 	 0.000161273
55 	 	 0.999915 	 	 0.000162349
56 	 	 0.999949 	 	 0.000162987
57 	 	 0.99996 	 	 0.000160467
58 	 	 0.999997 	 	 0.000161936
59 	 	 1.00003 	 	 0.0001629
60 	 	 1.00002 	 	 0.000160624
61 	 	 1.00003 	 	 0.000158205
62 	 	 1.00001 	 	 0.000157287
63 	 	 0.999974 	 	 0.000157941
64 	 	 1.00001 	 	 0.000160681
65 	 	 1.00001 	 	 0.000158295
66 	 	 0.999988 	 	 0.0001572
67 	 	 0.999961 	 	 0.000157262
68 	 	 0.999982 	 	 0.000156368
69 	 	 0.999955 	 	 0.000156516
70 	 	 0.999929 	 	 0.000156336
71 	 	 0.999952 	 	 0.000155802
72 	 	 0.999961 	 	 0.000153855
73 	 	 0.999979 	 	 0.000152845
74 	 	 0.999972 	 	 0.000150909
75 	 	 0.99996 	 	 0.000149428
76 	 	 0.999944 	 	 0.000148296
77 	 	 0.999941 	 	 0.000146385
78 	 	 0.99996 	 	 0.000145777
79 	 	 0.999952 	 	 0.000144135
80 	 	 0.999958 	 	 0.000142423
81 	 	 0.999963 	 	 0.000140741
82 	 	 0.999967 	 	 0.000139087
83 	 	 0.999952 	 	 0.000138269
84 	 	 0.999939 	 	 0.0001372
85 	 	 0.999941 	 	 0.000135596
86 	 	 0.999927 	 	 0.000134746
87 	 	 0.999938 	 	 0.000133649
88 	 	 0.99993 	 	 0.000132408
89 	 	 0.999935 	 	 0.000131007
90 	 	 0.999926 	 	 0.000129813
91 	 	 0.999923 	 	 0.000128415
92 	 	 0.999944 	 	 0.000128678
93 	 	 0.999926 	 	 0.000128593
94 	 	 0.999964 	 	 0.000132765
95 	 	 0.999937 	 	 0.00013402
96 	 	 0.999951 	 	 0.000133342
97 	 	 0.999958 	 	 0.000132166
98 	 	 0.999962 	 	 0.000130868
99 	 	 0.999949 	 	 0.000130183
100 	 	 0.999967 	 	 0.000130092
