# T          sigma           mu
     5.20387    0.990789    0.255028
     5.22989    0.932259   0.0883413
     5.25604    0.683294    0.578002
     5.28232    0.674794    0.813412
     5.30873    0.700085    0.830482
     5.33527    0.588116    0.843899
     5.36195    0.694981    0.838453
     5.38876    0.852423    0.467668
      5.4157    0.663366    0.745134
     5.44278     0.65875    0.798935
     5.46999    0.630331    0.715157
     5.49734    0.621103    0.762686
     5.52483    0.937855    0.393913
     5.55245    0.574858    0.827304
     5.58022    0.577155    0.753676
     5.60812    0.671247    0.787037
     5.63616    0.672064    0.872055
     5.66434    0.657623    0.766589
     5.69266    0.642499     0.83643
     5.72112    0.605526     0.80494
     5.74973     0.64865    0.758238
     5.77848    0.581413    0.763002
     5.80737     0.64579    0.818833
     5.83641    0.628611     0.69864
     5.86559    0.629675     0.78665
     5.89492    0.620489    0.856953
     5.92439    0.645334     0.75923
     5.95401    0.613716    0.806261
     5.98378    0.635227    0.896503
      6.0137    0.631082    0.884729
     6.04377     0.55889     0.84749
     6.07399    0.657497    0.835138
     6.10436    0.700942     0.80689
     6.13488     1.08095    0.217629
     6.16556      1.1356    0.265152
     6.19638    0.833882    0.452237
     6.22737    0.951895   0.0193273
      6.2585     1.00725   0.0677606
      6.2898     1.08555    0.489318
     6.32124     1.02591   0.0493846
     6.35285    0.590976     0.77803
     6.38462    0.630885    0.762705
     6.41654    0.667101    0.783886
     6.44862    0.663233    0.826752
     6.48086     0.61224    0.844109
     6.51327    0.620396    0.724606
     6.54583    0.551296    0.771097
     6.57856    0.796788    0.642905
     6.61146      1.0201    0.213019
     6.64451    0.599384     0.80859
     6.67774     0.59944    0.783634
     6.71113    0.618225    0.839856
     6.74468    0.682574    0.870533
      6.7784    0.612183     0.76225
      6.8123    0.680566    0.854513
     6.84636    0.747381    0.672651
     6.88059    0.620917    0.823716
     6.91499       0.673    0.845235
     6.94957     0.58892    0.800313
     6.98432    0.657892    0.800173
     7.01924    0.784123    0.736785
     7.05433    0.640888    0.788245
      7.0896    0.599377    0.847424
     7.12505    0.630172    0.797432
     7.16068    0.849721    0.504067
     7.19648    0.944535    0.246975
     7.23246    0.699327    0.737299
     7.26863    0.614778    0.851512
     7.30497    0.602043    0.840784
     7.34149    0.799632    0.786648
      7.3782    0.657823    0.669612
     7.41509    0.610944    0.805474
     7.45217    0.887018    0.572515
     7.48943    0.852316    0.518924
     7.52688    0.661712     0.87204
     7.56451    0.606073    0.785748
     7.60233    0.598212    0.824864
     7.64034    0.583779    0.846068
     7.67855    0.757414     0.68109
     7.71694    0.862129    0.457574
     7.75552    0.822401    0.523747
      7.7943    0.627282    0.829103
     7.83327    0.621744    0.881151
     7.87244    0.624196    0.806616
      7.9118    0.644868    0.753871
