   #BLOCK      # VELOCITY:     AVE_POFV:        ERROR:
           5         0.2   0.0125694   0.0118819  0.00272485
           5    0.333333   0.0402778   0.0415139  0.00731174
           5    0.466667   0.0522917   0.0751111   0.0125474
           5         0.6     0.11316    0.125847  0.00821165
           5    0.733333     0.20816    0.176146   0.0210668
           5    0.866667    0.162431    0.234708   0.0406557
           5           1    0.186806    0.249979   0.0331066
           5     1.13333    0.409722    0.334111   0.0274266
           5     1.26667    0.513854    0.410437   0.0456843
           5         1.4    0.586458     0.49675   0.0437959
           5     1.53333    0.604514     0.52491   0.0502598
           5     1.66667     0.56684    0.489021   0.0393223
           5         1.8    0.582257    0.455785   0.0347895
           5     1.93333    0.516667    0.432771   0.0256463
           5     2.06667       0.405    0.401708   0.0246884
           5         2.2    0.350278       0.362   0.0159994
           5     2.33333    0.312986    0.343903   0.0106972
           5     2.46667    0.237604    0.362271    0.061731
           5         2.6    0.366562    0.367299   0.0643111
           5     2.73333    0.253472    0.300007   0.0260712
           5     2.86667    0.172014    0.267236   0.0282652
           5           3     0.28625    0.229944   0.0375592
           5     3.13333     0.11125     0.16741   0.0229127
           5     3.26667    0.137257    0.125257   0.0220069
           5         3.4    0.100764    0.159743   0.0188764
           5     3.53333   0.0798958    0.101646   0.0169842
           5     3.66667   0.0611806   0.0739861  0.00904475
           5         3.8   0.0388542   0.0606944  0.00771304
           5     3.93333   0.0145833    0.038125  0.00807143
           6   0.0666667 0.000347222  0.00269676  0.00178169
           6         0.2   0.0331597   0.0154282  0.00395428
           6    0.333333   0.0321875   0.0399595  0.00625616
           6    0.466667   0.0540972   0.0716088   0.0109341
           6         0.6    0.105278    0.122419  0.00752471
           6    0.733333    0.121424    0.167025   0.0194298
           6    0.866667    0.217222    0.231794    0.033984
           6           1    0.294479    0.257396   0.0284075
           6     1.13333    0.489792    0.360058   0.0329151
           6     1.26667    0.516944    0.428189   0.0413755
           6         1.4     0.61375     0.51625   0.0406063
           6     1.53333    0.582465    0.534502   0.0427888
           6     1.66667    0.499549    0.490775   0.0328077
           6         1.8    0.575521    0.475741   0.0342398
           6     1.93333    0.552778    0.452772   0.0281093
           6     2.06667    0.388229    0.399462   0.0206757
           6         2.2    0.302361     0.35206   0.0161275
           6     2.33333    0.335139    0.342442  0.00901352
           6     2.46667    0.205972    0.336221   0.0566729
           6         2.6    0.319306      0.3593   0.0540878
           6     2.73333    0.324132    0.304028   0.0220339
           6     2.86667     0.20684     0.25717   0.0252832
           6           3    0.204062    0.225631   0.0315461
           6     3.13333    0.137604    0.162442    0.019625
           6     3.26667   0.0883681    0.119109   0.0191787
           6         3.4    0.103854    0.150428   0.0178815
           6     3.53333   0.0764236   0.0974421   0.0146645
           6     3.66667   0.0604861   0.0717361  0.00781214
           6         3.8   0.0494444   0.0588194  0.00665153
           6     3.93333  0.00878472    0.033235  0.00807272
           7   0.0666667           0  0.00231151  0.00156826
           7         0.2  0.00614583   0.0141022  0.00360487
           7    0.333333   0.0774306   0.0453125  0.00730183
           7    0.466667   0.0598611   0.0699306  0.00949998
           7         0.6     0.14684    0.125908  0.00721332
           7    0.733333    0.186354    0.169787   0.0168492
           7    0.866667    0.396389    0.255308    0.036365
           7           1    0.368125    0.273214   0.0284141
           7     1.13333    0.502257    0.380372    0.033907
           7     1.26667    0.508472    0.439658   0.0370202
           7         1.4    0.534722    0.518889   0.0348911
           7     1.53333     0.63816    0.549311   0.0391547
           7     1.66667    0.606632    0.507326   0.0320248
           7         1.8    0.461979    0.473775   0.0294048
           7     1.93333    0.335729    0.436052    0.028638
           7     2.06667    0.236806    0.376225   0.0278725
           7         2.2    0.274479    0.340977   0.0172156
           7     2.33333    0.307465    0.337445  0.00900496
           7     2.46667    0.188611    0.315134   0.0523531
           7         2.6    0.304722    0.351503   0.0469195
           7     2.73333    0.324549    0.306959   0.0190802
           7     2.86667    0.235174    0.254028   0.0218658
           7           3    0.222639    0.225203   0.0270424
           7     3.13333    0.154688    0.161334   0.0168527
           7     3.26667    0.103472    0.116875   0.0165684
           7         3.4   0.0604514    0.137574   0.0194045
           7     3.53333   0.0587153   0.0919097   0.0135731
           7     3.66667   0.0600347   0.0700645  0.00687264
           7         3.8   0.0639236   0.0595486  0.00574114
           7     3.93333   0.0313542   0.0329663  0.00692395
           8   0.0666667   0.0171528  0.00416667  0.00221233
           8         0.2        0.04   0.0173394  0.00437254
           8    0.333333   0.0263889    0.042947   0.0067614
           8    0.466667    0.103507   0.0741276  0.00919297
           8         0.6     0.15316    0.129314  0.00707041
           8    0.733333    0.248403    0.179614    0.017374
           8    0.866667    0.275382    0.257817   0.0319058
           8           1    0.335764    0.281033   0.0259158
           8     1.13333    0.362604    0.378151   0.0297413
           8     1.26667    0.421771    0.437422   0.0324601
           8         1.4    0.518611    0.518854   0.0305297
           8     1.53333    0.539861    0.548129   0.0342782
           8     1.66667    0.477674     0.50362   0.0282354
           8         1.8     0.52125    0.479709   0.0263212
           8     1.93333    0.511076     0.44543   0.0265494
           8     2.06667    0.549549    0.397891   0.0317098
           8         2.2    0.376458    0.345412   0.0156245
           8     2.33333     0.22309    0.323151   0.0155201
           8     2.46667    0.265694    0.308954   0.0461723
           8         2.6    0.301319     0.34523   0.0414718
           8     2.73333    0.212083      0.2951   0.0200448
           8     2.86667    0.204479    0.247834   0.0199905
           8           3    0.191146    0.220946   0.0239949
           8     3.13333    0.177014    0.163294   0.0148596
           8     3.26667    0.160069    0.122274   0.0153519
           8         3.4    0.111076    0.134262   0.0172593
           8     3.53333   0.0531944   0.0870703     0.01271
           8     3.66667   0.0306597   0.0651389  0.00757573
           8         3.8   0.0402778   0.0571398   0.0055057
           8     3.93333   0.0216319   0.0315495  0.00620171
           9   0.0666667           0   0.0037037  0.00201438
           9         0.2  0.00909722   0.0164236  0.00398145
           9    0.333333      0.0375   0.0423418  0.00603716
           9    0.466667    0.163958   0.0841088   0.0124631
           9         0.6    0.258333     0.14365   0.0149054
           9    0.733333    0.318125    0.195004   0.0211906
           9    0.866667    0.316875    0.264379   0.0290277
           9           1    0.298785    0.283005   0.0231112
           9     1.13333    0.373333    0.377616   0.0264415
           9     1.26667    0.493958    0.443704    0.029455
           9         1.4    0.375278    0.502901   0.0310268
           9     1.53333    0.415243    0.533364   0.0334989
