#       T       BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
        1.25           7    0.355391    0.357885  0.00152403
        1.25           8    0.363656    0.358606  0.00149454
        1.25           9    0.365035    0.359321  0.00148941
        1.25          10    0.365099    0.359898  0.00144824
        1.25          11    0.365988    0.360452  0.00141845
        1.25          12    0.362832     0.36065  0.00131403
        1.25          13    0.360036    0.360603   0.0012138
        1.25          14    0.362208    0.360718   0.0011325
        1.25          15    0.355755    0.360387  0.00110426
        1.25          16    0.362676     0.36053  0.00104447
        1.25          17    0.365486    0.360821   0.0010229
        1.25          18    0.358055    0.360668 0.000977551
        1.25          19    0.358856    0.360572  0.00093074
        1.25          20    0.359672    0.360527  0.00088529
       1.275           1    0.338486    0.338486           0
       1.275           2    0.351073    0.344779  0.00445038
       1.275           3    0.353745    0.347768  0.00384151
       1.275           4    0.347827    0.347783  0.00288116
       1.275           5    0.351441    0.348514  0.00239601
       1.275           6    0.352762    0.349222  0.00209867
       1.275           7    0.349949    0.349326  0.00180142
       1.275           8    0.354566    0.349981  0.00169114
       1.275           9    0.362827    0.351408  0.00201759
       1.275          10    0.351802    0.351448  0.00181622
       1.275          11    0.355546     0.35182  0.00168888
       1.275          12    0.348678    0.351558  0.00156831
       1.275          13    0.345439    0.351088  0.00151666
       1.275          14    0.338925    0.350219  0.00163835
       1.275          15    0.354805    0.350525   0.0015574
       1.275          16    0.341706    0.349974  0.00155454
       1.275          17    0.352659    0.350132   0.0014711
       1.275          18    0.355257    0.350416  0.00141667
       1.275          19     0.35518    0.350667  0.00136411
       1.275          20    0.349592    0.350613  0.00129696
         1.3           1    0.330846    0.330846           0
         1.3           2     0.34709    0.338968  0.00574309
         1.3           3     0.34792    0.341952  0.00453823
         1.3           4    0.348557    0.343603  0.00369192
         1.3           5    0.345872    0.344057  0.00298128
         1.3           6    0.337638    0.342987  0.00266948
         1.3           7    0.347112    0.343576  0.00235226
         1.3           8    0.340033    0.343133  0.00209951
         1.3           9        0.34    0.342785  0.00189487
         1.3          10    0.350931      0.3436  0.00187229
         1.3          11    0.344097    0.343645  0.00170263
         1.3          12     0.34665    0.343896  0.00157905
         1.3          13    0.340887    0.343664  0.00147445
         1.3          14     0.34442    0.343718  0.00137012
         1.3          15    0.352763    0.344321  0.00140523
         1.3          16    0.344559    0.344336  0.00131748
         1.3          17    0.339734    0.344065  0.00126749
         1.3          18    0.342681    0.343988  0.00119941
         1.3          19    0.349039    0.344254  0.00116537
         1.3          20    0.332521    0.343668  0.00124604
       1.325           1    0.338735    0.338735           0
       1.325           2    0.331133    0.334934  0.00268782
       1.325           3    0.342441    0.337436  0.00271753
       1.325           4    0.336945    0.337313  0.00204092
       1.325           5    0.340788    0.338008  0.00174706
       1.325           6    0.345793    0.339306  0.00187676
       1.325           7    0.337219    0.339008  0.00163215
       1.325           8    0.338947       0.339  0.00142815
       1.325           9    0.336951    0.338772  0.00128748
       1.325          10    0.334412    0.338336  0.00123036
       1.325          11    0.335743    0.338101  0.00114087
       1.325          12     0.34082    0.338327  0.00106807
       1.325          13    0.333583    0.337962  0.00104639
       1.325          14    0.335589    0.337793 0.000985285
       1.325          15    0.340899       0.338 0.000941113
       1.325          16    0.347549    0.338597   0.0010547
       1.325          17    0.336804    0.338491 0.000997918
       1.325          18    0.338062    0.338467 0.000942763
       1.325          19    0.332102    0.338132 0.000950813
       1.325          20    0.342624    0.338357 0.000929416
        1.35           1    0.329709    0.329709           0
        1.35           2    0.330934    0.330321 0.000433186
        1.35           3    0.327698    0.329447 0.000770046
        1.35           4    0.331781     0.33003 0.000767378
        1.35           5     0.33582    0.331188  0.00120396
        1.35           6    0.328343    0.330714  0.00109269
        1.35           7    0.334393     0.33124  0.00105542
        1.35           8    0.334286     0.33162 0.000989808
        1.35           9    0.325993    0.330995  0.00105909
        1.35          10     0.32965    0.330861 0.000961684
        1.35          11    0.325497    0.330373 0.000990184
        1.35          12    0.336469    0.330881  0.00102979
        1.35          13    0.336097    0.331282  0.00102575
        1.35          14    0.334832    0.331536 0.000983326
        1.35          15     0.33069    0.331479 0.000919385
        1.35          16    0.324695    0.331055 0.000954713
        1.35          17    0.326459    0.330785 0.000936054
        1.35          18    0.326825    0.330565 0.000909536
        1.35          19    0.328604    0.330462 0.000867499
        1.35          20    0.339684    0.330923 0.000938716
       1.375           1    0.318298    0.318298           0
       1.375           2    0.319165    0.318731 0.000306711
       1.375           3    0.317609    0.318357 0.000367673
       1.375           4    0.323276    0.319587  0.00110009
       1.375           5    0.323329    0.320335  0.00110568
       1.375           6    0.330327    0.322001  0.00177764
       1.375           7    0.328251    0.322893  0.00173351
       1.375           8    0.319099    0.322419  0.00158038
       1.375           9    0.316672    0.321781  0.00152836
       1.375          10     0.31275    0.320878   0.0016205
       1.375          11    0.318588    0.320669  0.00148649
       1.375          12    0.323804    0.320931  0.00138537
       1.375          13    0.325153    0.321255  0.00131632
       1.375          14    0.332835    0.322083  0.00145922
       1.375          15    0.325968    0.322342  0.00138473
       1.375          16    0.320178    0.322206  0.00130477
       1.375          17    0.324302     0.32233  0.00123383
       1.375          18    0.324009    0.322423  0.00116881
       1.375          19    0.331494      0.3229  0.00120085
       1.375          20    0.331175    0.323314  0.00120997
         1.4           1    0.319071    0.319071           0
         1.4           2    0.317248    0.318159  0.00064449
         1.4           3    0.320191    0.318837 0.000700326
         1.4           4    0.315014    0.317881 0.000980229
         1.4           5     0.31854    0.318013 0.000792998
         1.4           6    0.320401    0.318411 0.000754113
         1.4           7    0.309188    0.317093  0.00138055
         1.4           8    0.319332    0.317373  0.00123602
         1.4           9     0.31446    0.317049  0.00114029
         1.4          10     0.32573    0.317917  0.00131582
         1.4          11    0.316051    0.317748  0.00120709
         1.4          12    0.318605    0.317819  0.00110861
         1.4          13    0.314393    0.317556  0.00105419
         1.4          14    0.317351    0.317541 0.000978994
         1.4          15    0.319079    0.317644 0.000919083
         1.4          16    0.312561    0.317326 0.000914894
         1.4          17    0.320559    0.317516 0.000880616
         1.4          18    0.317818    0.317533 0.000831852
         1.4          19    0.318598    0.317589 0.000789956
         1.4          20    0.324084    0.317914 0.000814477
       1.425           1    0.308267    0.308267           0
       1.425           2    0.316875    0.312571  0.00304335
       1.425           3    0.309457    0.311533   0.0021988
       1.425           4    0.314316    0.312228  0.00175574
       1.425           5    0.308561    0.311495  0.00155024
       1.425           6    0.314304    0.311963  0.00136071
       1.425           7    0.304403    0.310883  0.00153626
       1.425           8    0.312489    0.311084  0.00135727
       1.425           9    0.310703    0.311041  0.00120713
       1.425          10    0.317147    0.311652  0.00123116
       1.425          11    0.308544    0.311369  0.00115119
       1.425          12    0.303178    0.310687  0.00124127
       1.425          13    0.306758    0.310385  0.00118201
       1.425          14    0.311852    0.310489  0.00110222
       1.425          15    0.316403    0.310884  0.00109699
       1.425          16    0.309753    0.310813   0.0010307
       1.425          17    0.315746    0.311103  0.00101009
       1.425          18    0.314218    0.311276 0.000968675
       1.425          19    0.309208    0.311167 0.000923791
       1.425          20    0.319477    0.311583 0.000966523
        1.45           1    0.300289    0.300289           0
        1.45           2    0.312355    0.306322  0.00426607
        1.45           3    0.302991    0.305212  0.00298509
        1.45           4    0.309772    0.306352  0.00244684
        1.45           5    0.304315    0.305944   0.0019911
        1.45           6    0.307084    0.306134  0.00166829
        1.45           7    0.311228    0.306862   0.0015807
        1.45           8     0.30202    0.306257  0.00149451
        1.45           9    0.303789    0.305982  0.00135336
        1.45          10    0.306619    0.306046  0.00121952
        1.45          11    0.304435      0.3059  0.00111742
        1.45          12    0.303447    0.305695  0.00104282
        1.45          13    0.315831    0.306475  0.00121972
        1.45          14    0.298762    0.305924  0.00125086
        1.45          15    0.306932    0.305991  0.00116927
        1.45          16    0.306415    0.306018  0.00109649
        1.45          17    0.308775     0.30618  0.00104392
        1.45          18    0.304474    0.306085 0.000990213
        1.45          19    0.301498    0.305844 0.000967083
        1.45          20    0.303981    0.305751 0.000923204
       1.475           1     0.29928     0.29928           0
       1.475           2     0.29476     0.29702  0.00159805
       1.475           3    0.299472    0.297837  0.00125714
       1.475           4    0.302781    0.299073   0.0014264
       1.475           5    0.304466    0.300152  0.00149422
       1.475           6    0.303403    0.300694  0.00133982
       1.475           7    0.300669     0.30069  0.00114843
       1.475           8     0.29903    0.300483  0.00102344
       1.475           9    0.296814    0.300075 0.000987579
       1.475          10    0.296891    0.299757 0.000938745
       1.475          11    0.307099    0.300424  0.00106458
       1.475          12    0.299507    0.300348   0.0009786
       1.475          13    0.304706    0.300683 0.000959022
       1.475          14    0.299985    0.300633 0.000891817
       1.475          15    0.302148    0.300734  0.00083806
       1.475          16    0.298827    0.300615 0.000794108
       1.475          17    0.294246     0.30024 0.000831089
       1.475          18    0.300931    0.300279 0.000785803
       1.475          19    0.296436    0.300076 0.000770031
       1.475          20    0.302117    0.300178 0.000738261
         1.5           1    0.292505    0.292505           0
         1.5           2    0.298853    0.295679  0.00224418
         1.5           3    0.296659    0.296006  0.00151971
         1.5           4    0.297116    0.296283  0.00116485
         1.5           5    0.297165     0.29646 0.000945113
         1.5           6    0.291036    0.295556  0.00114071
         1.5           7    0.293349    0.295241  0.00102037
         1.5           8    0.292857    0.294943 0.000935305
         1.5           9    0.294167    0.294856 0.000835346
         1.5          10    0.287825    0.294153  0.00100507
         1.5          11    0.292588    0.294011 0.000923718
         1.5          12    0.301166    0.294607  0.00102121
         1.5          13    0.291224    0.294347 0.000975247
         1.5          14    0.291851    0.294169 0.000921733
         1.5          15    0.299558    0.294528 0.000927674
         1.5          16    0.289854    0.294236 0.000914526
         1.5          17    0.292385    0.294127 0.000867189
         1.5          18    0.296661    0.294268 0.000830361
         1.5          19    0.291829    0.294139 0.000796513
         1.5          20    0.288015    0.293833 0.000813428
       1.525           1    0.290625    0.290625           0
       1.525           2    0.289562    0.290093 0.000375627
       1.525           3    0.286197    0.288794  0.00108972
       1.525           4    0.285208    0.287898  0.00112727
       1.525           5     0.29055    0.288428  0.00101897
       1.525           6    0.280865    0.287168  0.00143008
       1.525           7    0.285531    0.286934  0.00124475
       1.525           8    0.291188    0.287466  0.00119734
       1.525           9    0.285558    0.287254   0.0010829
       1.525          10    0.285885    0.287117 0.000983225
       1.525          11    0.287267    0.287131 0.000893936
       1.525          12    0.285565       0.287 0.000828905
       1.525          13    0.287522     0.28704 0.000766113
       1.525          14    0.291381     0.28735 0.000771599
       1.525          15    0.289924    0.287522 0.000738991
       1.525          16     0.28623    0.287441 0.000697204
       1.525          17    0.288566    0.287507 0.000659326
       1.525          18    0.297313    0.288052  0.00081732
       1.525          19    0.284766    0.287879 0.000792395
       1.525          20    0.286186    0.287794 0.000757285
        1.55           1    0.283374    0.283374           0
        1.55           2    0.274946     0.27916  0.00297996
        1.55           3    0.283021    0.280447  0.00224739
        1.55           4      0.2827     0.28101  0.00175472
        1.55           5    0.277829    0.280374  0.00151471
        1.55           6    0.279425    0.280216  0.00127049
        1.55           7     0.28723    0.281218  0.00143055
        1.55           8    0.289042    0.282196  0.00155039
        1.55           9    0.284694    0.282473  0.00140274
        1.55          10     0.27971    0.282197   0.0012894
        1.55          11    0.288838    0.282801  0.00130588
        1.55          12    0.284921    0.282977  0.00120896
        1.55          13    0.274467    0.282323  0.00128102
        1.55          14    0.284426    0.282473   0.0011983
        1.55          15    0.283592    0.282548  0.00112073
        1.55          16    0.285747    0.282748  0.00106838
        1.55          17     0.27939     0.28255  0.00102363
        1.55          18    0.283233    0.282588 0.000967461
        1.55          19    0.285701    0.282752 0.000930313
        1.55          20    0.279263    0.282577 0.000900002
       1.575           1    0.276946    0.276946           0
       1.575           2      0.2722    0.274573  0.00167812
       1.575           3    0.276664     0.27527  0.00125527
       1.575           4    0.274736    0.275136 0.000948526
       1.575           5    0.279931    0.276095  0.00114523
       1.575           6    0.281497    0.276996  0.00125944
       1.575           7    0.274501    0.276639  0.00112882
       1.575           8    0.276968     0.27668 0.000988468
       1.575           9    0.269816    0.275918  0.00113538
       1.575          10    0.281446    0.276471  0.00114859
       1.575          11     0.27864    0.276668  0.00106097
       1.575          12    0.271536     0.27624  0.00105523
       1.575          13    0.274799    0.276129 0.000979869
       1.575          14    0.277395     0.27622 0.000914043
       1.575          15    0.278966    0.276403 0.000871254
       1.575          16    0.278269    0.276519 0.000824572
       1.575          17    0.275423    0.276455 0.000778586
       1.575          18    0.275117    0.276381 0.000738872
       1.575          19    0.277134     0.27642 0.000701048
       1.575          20    0.277695    0.276484 0.000668886
         1.6           1    0.266992    0.266992           0
         1.6           2    0.268941    0.267967 0.000688993
         1.6           3    0.268116    0.268016 0.000461109
         1.6           4    0.266492    0.267635 0.000478068
         1.6           5    0.263135    0.266735 0.000891227
         1.6           6    0.270048    0.267287 0.000897526
         1.6           7    0.268004     0.26739 0.000775121
         1.6           8    0.272004    0.267967 0.000866688
         1.6           9     0.27034     0.26823 0.000809532
         1.6          10    0.267617    0.268169 0.000730901
         1.6          11    0.269528    0.268293 0.000674824
         1.6          12    0.271838    0.268588 0.000680201
         1.6          13    0.270789    0.268757 0.000648606
         1.6          14    0.277465    0.269379 0.000849677
         1.6          15    0.267295     0.26924 0.000804316
         1.6          16     0.26279    0.268837 0.000849083
         1.6          17    0.275986    0.269258 0.000897241
         1.6          18    0.274047    0.269524 0.000885975
         1.6          19    0.266446    0.269362 0.000854021
         1.6          20    0.272098    0.269499 0.000822207
       1.625           1    0.265028    0.265028           0
       1.625           2     0.26765    0.266339 0.000927092
       1.625           3    0.263849    0.265509  0.00091719
       1.625           4    0.261001    0.264382  0.00119408
       1.625           5    0.266718    0.264849  0.00104266
       1.625           6    0.263876    0.264687 0.000881418
       1.625           7    0.263388    0.264502 0.000774789
       1.625           8     0.26746    0.264871 0.000761096
       1.625           9    0.261473    0.264494 0.000764494
       1.625          10    0.263098    0.264354 0.000700669
       1.625          11    0.261261    0.264073 0.000691081
       1.625          12    0.267019    0.264318 0.000675692
       1.625          13    0.262117    0.264149 0.000644586
       1.625          14    0.260855    0.263914 0.000640046
       1.625          15    0.270597    0.264359 0.000736303
       1.625          16      0.2652    0.264412 0.000692156
       1.625          17    0.265016    0.264448 0.000652353
       1.625          18    0.268293    0.264661 0.000650155
       1.625          19    0.258876    0.264357 0.000683516
       1.625          20    0.267886    0.264533 0.000671732
        1.65           1    0.268065    0.268065           0
        1.65           2    0.261999    0.265032   0.0021447
        1.65           3    0.262074    0.264046  0.00164091
        1.65           4    0.260584    0.263181    0.001441
        1.65           5    0.261199    0.262784  0.00120607
        1.65           6    0.255348    0.261545  0.00151338
        1.65           7    0.262642    0.261702  0.00130527
        1.65           8    0.255496    0.260926  0.00135312
        1.65           9    0.257778    0.260576  0.00124715
        1.65          10    0.263072    0.260826  0.00114713
        1.65          11    0.259391    0.260695  0.00105023
        1.65          12    0.259436     0.26059 0.000967939
        1.65          13    0.263302    0.260799 0.000915684
        1.65          14    0.253614    0.260286 0.000983641
        1.65          15    0.261297    0.260353 0.000920372
        1.65          16    0.262259    0.260472 0.000870522
        1.65          17    0.259267    0.260401 0.000822195
        1.65          18    0.258733    0.260309 0.000781726
        1.65          19    0.256111    0.260088 0.000771173
        1.65          20      0.2619    0.260178  0.00073792
       1.675           1    0.251693    0.251693           0
       1.675           2    0.254281    0.252987 0.000914882
       1.675           3    0.255351    0.253775 0.000886444
       1.675           4    0.255708    0.254258 0.000785584
       1.675           5    0.255524    0.254511 0.000668027
       1.675           6    0.255952    0.254751 0.000598263
       1.675           7    0.252577    0.254441 0.000587916
       1.675           8    0.253879    0.254371 0.000518606
       1.675           9    0.252628    0.254177 0.000495827
       1.675          10    0.261998    0.254959 0.000865815
       1.675          11    0.259325    0.255356 0.000873343
       1.675          12    0.252405     0.25511 0.000834477
       1.675          13    0.257645    0.255305 0.000792744
       1.675          14    0.251881     0.25506 0.000772931
       1.675          15    0.251252    0.254806 0.000761963
       1.675          16      0.2498    0.254494 0.000775927
       1.675          17    0.255467    0.254551 0.000732393
       1.675          18    0.259392     0.25482 0.000739437
       1.675          19    0.259572     0.25507 0.000741619
       1.675          20    0.252973    0.254965 0.000711912
         1.7           1    0.251265    0.251265           0
         1.7           2    0.247957    0.249611  0.00116959
         1.7           3    0.246709    0.248644  0.00110973
         1.7           4    0.250571    0.249126 0.000931078
         1.7           5    0.246165    0.248533 0.000913953
         1.7           6    0.245996    0.248111 0.000853863
         1.7           7    0.250752    0.248488  0.00081096
         1.7           8    0.249246    0.248583 0.000715112
         1.7           9    0.243667    0.248037 0.000818055
         1.7          10    0.246852    0.247918 0.000744783
         1.7          11    0.245291    0.247679 0.000714338
         1.7          12    0.254316    0.248232 0.000842139
         1.7          13     0.24948    0.248328 0.000782807
         1.7          14    0.250704    0.248498 0.000745063
         1.7          15    0.251676     0.24871  0.00072489
         1.7          16    0.249754    0.248775 0.000682516
         1.7          17    0.246978    0.248669 0.000650502
         1.7          18    0.249124    0.248695 0.000614854
         1.7          19    0.252477    0.248894 0.000613879
         1.7          20    0.248277    0.248863 0.000583959
       1.725           1    0.243841    0.243841           0
       1.725           2    0.245657    0.244749  0.00064221
       1.725           3    0.246876    0.245458 0.000719965
       1.725           4    0.244185     0.24514  0.00060622
       1.725           5    0.244956    0.245103 0.000486091
       1.725           6    0.242679    0.244699 0.000547844
       1.725           7     0.24386    0.244579 0.000482515
       1.725           8    0.240091    0.244018 0.000673521
       1.725           9    0.249618     0.24464 0.000838154
       1.725          10    0.242146    0.244391 0.000790595
       1.725          11    0.245066    0.244452 0.000721101
       1.725          12    0.244639    0.244468 0.000661177
       1.725          13    0.242908    0.244348 0.000621101
       1.725          14    0.241698    0.244159 0.000604881
       1.725          15    0.241773    0.243999 0.000585097
       1.725          16    0.244385    0.244024 0.000549025
       1.725          17     0.24382    0.244012  0.00051686
       1.725          18    0.247718    0.244218 0.000527576
       1.725          19    0.246858    0.244357 0.000517782
       1.725          20    0.246708    0.244474 0.000505071
        1.75           1    0.238862    0.238862           0
        1.75           2    0.237187    0.238024 0.000592241
        1.75           3    0.242785    0.239611  0.00135455
        1.75           4     0.24055    0.239846  0.00103602
        1.75           5    0.245367     0.24095  0.00128927
        1.75           6    0.240617    0.240894  0.00107559
        1.75           7    0.242998    0.241195 0.000962996
        1.75           8    0.242092    0.241307 0.000849128
        1.75           9     0.24293    0.241487 0.000773678
        1.75          10    0.243416     0.24168 0.000719953
        1.75          11    0.243055    0.241805 0.000665264
        1.75          12    0.235092    0.241246 0.000811665
        1.75          13    0.233938    0.240684 0.000923592
        1.75          14    0.232718    0.240115  0.00101789
        1.75          15    0.242479    0.240272 0.000962164
        1.75          16    0.236948    0.240065 0.000924185
        1.75          17     0.24054    0.240093 0.000870245
        1.75          18    0.236508    0.239893 0.000844375
        1.75          19    0.242858    0.240049 0.000814219
        1.75          20    0.237395    0.239917 0.000784247
       1.775           1    0.234086    0.234086           0
       1.775           2    0.234073    0.234079 4.45564e-06
       1.775           3    0.234724    0.234294 0.000175432
       1.775           4    0.233777    0.234165 0.000172802
       1.775           5    0.231873    0.233706 0.000432707
       1.775           6    0.230446    0.233163  0.00061327
       1.775           7    0.234644    0.233375 0.000560988
       1.775           8    0.235535    0.233645 0.000552043
       1.775           9     0.23547    0.233847 0.000526636
       1.775          10    0.235085    0.233971 0.000488307
       1.775          11    0.235274     0.23409 0.000458057
       1.775          12    0.237169    0.234346 0.000486463
       1.775          13    0.235473    0.234433 0.000456699
       1.775          14    0.235405    0.234502 0.000429319
       1.775          15     0.23679    0.234655 0.000426933
       1.775          16    0.236209    0.234752 0.000411147
       1.775          17    0.237233    0.234898 0.000412053
       1.775          18    0.232437    0.234761 0.000411217
       1.775          19    0.230752     0.23455 0.000440403
       1.775          20    0.235318    0.234589 0.000420051
         1.8           1    0.230833    0.230833           0
         1.8           2    0.231444    0.231139 0.000215818
         1.8           3    0.232417    0.231565 0.000376565
         1.8           4    0.232279    0.231743 0.000321981
         1.8           5    0.227002    0.230795 0.000886444
         1.8           6    0.229793    0.230628 0.000754266
         1.8           7     0.23393      0.2311 0.000780218
         1.8           8    0.230518    0.231027 0.000686072
         1.8           9    0.236382    0.231622 0.000828575
         1.8          10    0.232251    0.231685   0.0007481
         1.8          11     0.22947    0.231484 0.000706657
         1.8          12    0.230349    0.231389 0.000654058
         1.8          13    0.230024    0.231284 0.000612115
         1.8          14    0.222009    0.230622 0.000854756
         1.8          15    0.231945     0.23071 0.000802313
         1.8          16    0.230405    0.230691 0.000752394
         1.8          17    0.227901    0.230527 0.000725811
         1.8          18    0.226405    0.230298 0.000720707
         1.8          19    0.230853    0.230327 0.000683368
         1.8          20     0.23279     0.23045 0.000660204
       1.825           1    0.229051    0.229051           0
       1.825           2    0.224263    0.226657  0.00169302
       1.825           3    0.222121    0.225145  0.00167272
       1.825           4    0.229808    0.226311  0.00161027
       1.825           5     0.23127    0.227303  0.00156417
       1.825           6    0.218768     0.22588  0.00183994
       1.825           7    0.225915    0.225885   0.0015771
       1.825           8     0.22466    0.225732  0.00138738
       1.825           9    0.223276    0.225459  0.00125977
       1.825          10    0.225596    0.225473  0.00113387
       1.825          11    0.229371    0.225827  0.00108475
       1.825          12    0.223982    0.225674  0.00100519
       1.825          13    0.224278    0.225566 0.000933577
       1.825          14    0.226129    0.225606 0.000867757
       1.825          15    0.224973    0.225564 0.000810932
       1.825          16     0.22022     0.22523 0.000826178
       1.825          17    0.227317    0.225353 0.000786649
       1.825          18     0.22281    0.225212 0.000755527
       1.825          19    0.225913    0.225249 0.000716664
       1.825          20    0.226862    0.225329 0.000685356
        1.85           1    0.219195    0.219195           0
        1.85           2    0.217673    0.218434 0.000538129
        1.85           3    0.223759    0.220209  0.00149303
        1.85           4    0.220327    0.220239  0.00112007
        1.85           5    0.221884    0.220568 0.000943148
        1.85           6    0.220057    0.220483  0.00078979
        1.85           7    0.219569    0.220352  0.00068767
        1.85           8    0.218083    0.220069  0.00065762
        1.85           9    0.222465    0.220335 0.000636189
        1.85          10    0.218457    0.220147 0.000599657
        1.85          11    0.222359    0.220348 0.000577885
        1.85          12    0.222137    0.220497 0.000548614
        1.85          13    0.217536    0.220269 0.000551685
        1.85          14    0.216726    0.220016 0.000567374
        1.85          15    0.222521    0.220183 0.000553583
        1.85          16    0.217284    0.220002 0.000547833
        1.85          17    0.218163    0.219894  0.00052618
        1.85          18    0.217256    0.219747 0.000516952
        1.85          19    0.224333    0.219989 0.000543169
        1.85          20    0.220219        0.22 0.000516132
       1.875           1    0.214209    0.214209           0
       1.875           2      0.2156    0.214905 0.000491658
       1.875           3    0.214748    0.214852 0.000330547
       1.875           4    0.220163     0.21618  0.00117616
       1.875           5    0.216415    0.216227  0.00094187
       1.875           6    0.217168    0.216384 0.000797832
       1.875           7    0.214646    0.216136 0.000721454
       1.875           8    0.212729     0.21571 0.000746423
       1.875           9     0.21976     0.21616 0.000787556
       1.875          10    0.210737    0.215617 0.000875808
       1.875          11    0.216632     0.21571 0.000801027
       1.875          12    0.215277    0.215674 0.000735087
       1.875          13    0.215478    0.215659 0.000678696
       1.875          14    0.216827    0.215742 0.000635328
       1.875          15    0.216776    0.215811 0.000596699
       1.875          16    0.218186    0.215959 0.000577579
       1.875          17    0.213754     0.21583 0.000557986
       1.875          18    0.217129    0.215902 0.000531637
       1.875          19    0.214948    0.215852 0.000506022
       1.875          20    0.213428     0.21573 0.000495016
         1.9           1    0.210717    0.210717           0
         1.9           2    0.212947    0.211832 0.000788614
         1.9           3    0.210289    0.211318 0.000672843
         1.9           4    0.213387    0.211835 0.000674728
         1.9           5    0.210964    0.211661  0.00056184
         1.9           6    0.213102    0.211901 0.000517019
         1.9           7    0.216754    0.212594 0.000780031
         1.9           8    0.209831    0.212249 0.000755139
         1.9           9    0.207024    0.211668 0.000866124
         1.9          10    0.213979    0.211899 0.000809746
         1.9          11     0.21552    0.212229 0.000800218
         1.9          12    0.212947    0.212288  0.00073577
         1.9          13    0.211289    0.212212 0.000683178
         1.9          14    0.208082    0.211917 0.000695155
         1.9          15    0.211068     0.21186  0.00065111
         1.9          16     0.21373    0.211977 0.000620811
         1.9          17    0.213736     0.21208 0.000592858
         1.9          18    0.212857    0.212124 0.000561491
         1.9          19    0.212704    0.212154 0.000532769
         1.9          20    0.215022    0.212297  0.00052508
       1.925           1    0.208867    0.208867           0
       1.925           2    0.207821    0.208344 0.000369805
       1.925           3    0.207703    0.208131 0.000302019
       1.925           4    0.208649     0.20826 0.000252761
       1.925           5    0.209731    0.208554 0.000331828
       1.925           6    0.209097    0.208645 0.000288606
       1.925           7    0.208522    0.208627 0.000247912
       1.925           8    0.210064    0.208807 0.000274393
       1.925           9    0.208963    0.208824 0.000244454
       1.925          10    0.210983     0.20904 0.000300572
       1.925          11    0.202989     0.20849 0.000591402
       1.925          12    0.204273    0.208139 0.000638025
       1.925          13    0.206017    0.207975 0.000609452
       1.925          14    0.209094    0.208055 0.000571137
       1.925          15    0.210589    0.208224 0.000557475
       1.925          16    0.209232    0.208287 0.000526177
       1.925          17    0.207363    0.208233 0.000498027
       1.925          18    0.210521     0.20836 0.000486314
       1.925          19    0.207375    0.208308 0.000463474
       1.925          20    0.208886    0.208337   0.0004412
        1.95           1    0.203854    0.203854           0
        1.95           2    0.205394    0.204624 0.000544227
        1.95           3    0.206922     0.20539 0.000723025
        1.95           4    0.205754    0.205481 0.000547955
        1.95           5    0.204561    0.205297 0.000468261
        1.95           6    0.201617    0.204684 0.000682434
        1.95           7    0.204737    0.204691 0.000584986
        1.95           8    0.204927    0.204721 0.000512607
        1.95           9     0.20294    0.204523 0.000492338
        1.95          10    0.204156    0.204486 0.000444467
        1.95          11    0.205138    0.204545 0.000407992
        1.95          12    0.204383    0.204532 0.000374218
        1.95          13    0.207202    0.204737  0.00039781
        1.95          14    0.205031    0.204758 0.000369947
        1.95          15    0.199574    0.204413 0.000480322
        1.95          16    0.203608    0.204362 0.000452926
        1.95          17    0.206878     0.20451 0.000449808
        1.95          18    0.204668    0.204519 0.000424904
        1.95          19    0.207046    0.204652 0.000422837
        1.95          20    0.205622    0.204701 0.000404466
       1.975           1    0.203104    0.203104           0
       1.975           2    0.196136     0.19962  0.00246329
       1.975           3     0.20185    0.200363  0.00175077
       1.975           4    0.199629     0.20018  0.00132267
       1.975           5    0.201279      0.2004  0.00107624
       1.975           6    0.201143    0.200523 0.000903962
       1.975           7    0.201423    0.200652 0.000783901
       1.975           8    0.199201     0.20047 0.000706584
       1.975           9    0.202398    0.200685 0.000659746
       1.975          10    0.201794    0.200796 0.000603028
       1.975          11    0.205029     0.20118 0.000659677
       1.975          12    0.201318    0.201192 0.000604804
       1.975          13    0.199185    0.201038 0.000577649
       1.975          14    0.197608    0.200793 0.000586022
       1.975          15    0.203718    0.200988  0.00057849
       1.975          16    0.199048    0.200866 0.000554893
       1.975          17    0.199909     0.20081 0.000525102
       1.975          18     0.19997    0.200763 0.000498001
       1.975          19    0.200655    0.200758 0.000471823
       1.975          20    0.196873    0.200563 0.000486571
           2           1    0.192016    0.192016           0
           2           2    0.194866    0.193441  0.00100761
           2           3    0.192453    0.193112 0.000723564
           2           4    0.190195    0.192383 0.000832619
           2           5    0.194729    0.192852 0.000787346
           2           6    0.191525    0.192631  0.00068649
           2           7    0.198111    0.193414 0.000933562
           2           8    0.193378    0.193409 0.000816877
           2           9    0.193154    0.193381 0.000726605
           2          10    0.202511    0.194294  0.00108528
           2          11    0.199507    0.194768  0.00108518
           2          12    0.195783    0.194852 0.000998044
           2          13    0.192784    0.194693 0.000933874
           2          14    0.194915    0.194709 0.000867302
           2          15    0.198211    0.194943 0.000840314
           2          16    0.198422     0.19516 0.000815453
           2          17    0.195173    0.195161 0.000767485
           2          18    0.198243    0.195332 0.000743699
           2          19    0.196406    0.195389 0.000706702
           2          20    0.198183    0.195528 0.000685045
