#       T       BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
        1.25           9    0.362483    0.357527  0.00184306
        1.25          10    0.358409    0.357615  0.00166086
        1.25          11    0.357471    0.357602  0.00150993
        1.25          12    0.357229    0.357571  0.00138442
        1.25          13    0.363722    0.358044  0.00135637
        1.25          14    0.359053    0.358116   0.0012614
        1.25          15    0.358087    0.358114  0.00117731
        1.25          16    0.349685    0.357587  0.00121591
        1.25          17    0.354972    0.357434  0.00115408
        1.25          18    0.342983    0.356631   0.0013404
        1.25          19    0.360353    0.356827  0.00128409
        1.25          20    0.365708    0.357271   0.0012944
       1.275           1    0.343014    0.343014           0
       1.275           2      0.3586    0.350807  0.00551064
       1.275           3    0.348902    0.350172  0.00371017
       1.275           4    0.344513    0.348757  0.00304041
       1.275           5    0.348997    0.348805  0.00243271
       1.275           6    0.345811    0.348306  0.00207781
       1.275           7    0.353675    0.349073  0.00191731
       1.275           8    0.352025    0.349442  0.00171277
       1.275           9    0.353133    0.349852  0.00157078
       1.275          10    0.347622    0.349629  0.00142945
       1.275          11    0.342139    0.348948  0.00145265
       1.275          12     0.35038    0.349068  0.00133649
       1.275          13    0.345322     0.34878  0.00126437
       1.275          14    0.348007    0.348724  0.00117526
       1.275          15    0.352218    0.348957  0.00111975
       1.275          16     0.34633    0.348793  0.00106174
       1.275          17    0.349037    0.348807 0.000999378
       1.275          18    0.349524    0.348847 0.000944649
       1.275          19    0.349644    0.348889 0.000895861
       1.275          20    0.352324    0.349061 0.000867372
         1.3           1    0.336861    0.336861           0
         1.3           2      0.3458     0.34133  0.00316022
         1.3           3    0.346083    0.342914  0.00247213
         1.3           4    0.341646    0.342597  0.00187432
         1.3           5    0.345849    0.343248  0.00160835
         1.3           6    0.342098    0.343056  0.00135166
         1.3           7    0.337662    0.342286  0.00136063
         1.3           8    0.336058    0.341507  0.00139558
         1.3           9     0.34302    0.341675  0.00125061
         1.3          10    0.347039    0.342212  0.00123523
         1.3          11    0.340829    0.342086  0.00112931
         1.3          12    0.341254    0.342017  0.00103733
         1.3          13    0.343109    0.342101 0.000960932
         1.3          14    0.341029    0.342024 0.000895337
         1.3          15    0.337495    0.341722 0.000885103
         1.3          16    0.342546    0.341774 0.000831279
         1.3          17    0.346827    0.342071 0.000833829
         1.3          18     0.35492    0.342785  0.00104951
         1.3          19    0.347336    0.343024  0.00102124
         1.3          20    0.343552    0.343051 0.000970515
       1.325           1     0.34167     0.34167           0
       1.325           2    0.340467    0.341068 0.000425308
       1.325           3    0.339463    0.340533 0.000520767
       1.325           4     0.33567    0.339317  0.00112309
       1.325           5    0.340162    0.339486 0.000911078
       1.325           6    0.339155    0.339431 0.000760906
       1.325           7    0.336408    0.338999 0.000764971
       1.325           8    0.342103    0.339387 0.000761421
       1.325           9    0.335088    0.338909 0.000812988
       1.325          10    0.339116     0.33893 0.000731951
       1.325          11    0.341599    0.339173 0.000704486
       1.325          12    0.328831    0.338311  0.00104779
       1.325          13    0.338004    0.338287 0.000967459
       1.325          14    0.334482    0.338015 0.000935759
       1.325          15    0.339085    0.338087 0.000876087
       1.325          16    0.340861     0.33826 0.000838318
       1.325          17    0.333035    0.337953  0.00084347
       1.325          18    0.336606    0.337878 0.000799923
       1.325          19    0.342668     0.33813 0.000796555
       1.325          20    0.337864    0.338117 0.000756838
        1.35           1     0.33326     0.33326           0
        1.35           2    0.325854    0.329557  0.00261849
        1.35           3    0.329733    0.329616  0.00174632
        1.35           4    0.331338    0.330047   0.0013618
        1.35           5    0.328016     0.32964   0.0011484
        1.35           6    0.334003    0.330367  0.00116461
        1.35           7    0.323314     0.32936  0.00136631
        1.35           8    0.330631    0.329519  0.00120472
        1.35           9    0.334691    0.330093  0.00120015
        1.35          10    0.332209    0.330305  0.00109862
        1.35          11    0.341074    0.331284  0.00136703
        1.35          12    0.324876     0.33075  0.00135339
        1.35          13    0.336079     0.33116   0.0013099
        1.35          14    0.333848    0.331352  0.00123033
        1.35          15    0.330804    0.331315  0.00114885
        1.35          16    0.339924    0.331853  0.00119641
        1.35          17    0.325775    0.331496  0.00117824
        1.35          18    0.325285    0.331151  0.00116221
        1.35          19    0.336781    0.331447  0.00113819
        1.35          20    0.337016    0.331726  0.00111483
       1.375           1    0.319899    0.319899           0
       1.375           2    0.322696    0.321297 0.000988816
       1.375           3    0.322346    0.321647 0.000718393
       1.375           4    0.324401    0.322335 0.000803581
       1.375           5    0.325495    0.322967 0.000856018
       1.375           6    0.323114    0.322992 0.000713696
       1.375           7    0.323629    0.323083 0.000617526
       1.375           8    0.312987    0.321821  0.00129831
       1.375           9    0.321328    0.321766  0.00115521
       1.375          10     0.31847    0.321436  0.00108569
       1.375          11    0.315548    0.320901  0.00111117
       1.375          12    0.328674    0.321549  0.00119253
       1.375          13    0.329811    0.322184  0.00125882
       1.375          14     0.32819    0.322613  0.00123985
       1.375          15    0.324767    0.322757  0.00116548
       1.375          16    0.321778    0.322696  0.00109424
       1.375          17    0.318667    0.322459  0.00105522
       1.375          18    0.313688    0.321972  0.00110339
       1.375          19    0.321265    0.321934  0.00104594
       1.375          20    0.326654     0.32217  0.00101992
         1.4           1    0.321216    0.321216           0
         1.4           2    0.319252    0.320234  0.00069432
         1.4           3    0.319947    0.320138  0.00046946
         1.4           4    0.315439    0.318963  0.00107676
         1.4           5    0.313793    0.317929  0.00126396
         1.4           6    0.314104    0.317292  0.00120344
         1.4           7    0.319703    0.317636  0.00107971
         1.4           8    0.312313    0.316971  0.00113134
         1.4           9    0.317132    0.316989  0.00100578
         1.4          10    0.312995    0.316589 0.000981308
         1.4          11    0.320089    0.316908 0.000942276
         1.4          12    0.320812    0.317233 0.000918203
         1.4          13    0.313031     0.31691 0.000902659
         1.4          14    0.320867    0.317192 0.000881338
         1.4          15    0.318186    0.317259 0.000825067
         1.4          16    0.322901    0.317611 0.000845518
         1.4          17    0.312035    0.317283 0.000857048
         1.4          18    0.316819    0.317257 0.000809821
         1.4          19    0.320774    0.317443  0.00078807
         1.4          20    0.313883    0.317265 0.000768497
       1.425           1    0.306867    0.306867           0
       1.425           2    0.311841    0.309354  0.00175874
       1.425           3    0.312806    0.310505  0.00150241
       1.425           4    0.312236    0.310938  0.00118754
       1.425           5    0.312335    0.311217 0.000982389
       1.425           6    0.302979    0.309844    0.001497
       1.425           7    0.304214     0.30904  0.00148355
       1.425           8    0.319056    0.310292  0.00174834
       1.425           9    0.319159    0.311277   0.0018105
       1.425          10    0.312419    0.311391  0.00163305
       1.425          11    0.307924    0.311076   0.0015147
       1.425          12    0.316226    0.311505  0.00144799
       1.425          13    0.318079    0.312011  0.00142216
       1.425          14    0.313449    0.312114  0.00132429
       1.425          15    0.314809    0.312293  0.00124813
       1.425          16    0.305149    0.311847  0.00124743
       1.425          17    0.313712    0.311957  0.00117887
       1.425          18    0.316085    0.312186  0.00113547
       1.425          19    0.306462    0.311885  0.00111495
       1.425          20    0.315473    0.312064  0.00107354
        1.45           1    0.307929    0.307929           0
        1.45           2    0.310091     0.30901 0.000764412
        1.45           3    0.303731     0.30725  0.00152433
        1.45           4    0.300707    0.305614  0.00182036
        1.45           5    0.307798    0.306051  0.00150778
        1.45           6    0.307977    0.306372  0.00129021
        1.45           7      0.3095    0.306819  0.00118073
        1.45           8    0.304142    0.306484   0.0010795
        1.45           9    0.306318    0.306466 0.000959713
        1.45          10    0.306454    0.306465 0.000863742
        1.45          11    0.309115    0.306706 0.000818144
        1.45          12    0.305576    0.306612 0.000755358
        1.45          13    0.302419    0.306289 0.000762987
        1.45          14    0.306593    0.306311 0.000708796
        1.45          15    0.303636    0.306132 0.000683604
        1.45          16    0.301687    0.305855 0.000695062
        1.45          17    0.305631    0.305841 0.000654301
        1.45          18    0.307007    0.305906 0.000621149
        1.45          19    0.303867    0.305799 0.000597656
        1.45          20    0.306467    0.305832 0.000568707
       1.475           1    0.296252    0.296252           0
       1.475           2    0.301791    0.299021  0.00195854
       1.475           3     0.29983    0.299291  0.00132409
       1.475           4    0.297791    0.298916  0.00104481
       1.475           5    0.298621    0.298857 0.000837514
       1.475           6    0.297914      0.2987 0.000712526
       1.475           7    0.298631     0.29869 0.000610804
       1.475           8    0.293414     0.29803 0.000816203
       1.475           9      0.2967    0.297883 0.000738773
       1.475          10     0.30686     0.29878  0.00108048
       1.475          11    0.297373    0.298652 0.000989798
       1.475          12    0.296339     0.29846 0.000925901
       1.475          13    0.301729    0.298711 0.000888173
       1.475          14     0.29343    0.298334 0.000901293
       1.475          15    0.295442    0.298141 0.000861574
       1.475          16    0.299231    0.298209 0.000810415
       1.475          17    0.304856      0.2986 0.000851863
       1.475          18    0.300802    0.298723 0.000813275
       1.475          19    0.302505    0.298922 0.000794459
       1.475          20    0.299686     0.29896 0.000755654
         1.5           1     0.28969     0.28969           0
         1.5           2    0.286967    0.288328 0.000962723
         1.5           3    0.297364     0.29134  0.00254172
         1.5           4    0.291284    0.291326  0.00190633
         1.5           5     0.29979    0.293019  0.00214898
         1.5           6    0.298886    0.293997  0.00200099
         1.5           7    0.291557    0.293648  0.00174523
         1.5           8    0.295575    0.293889  0.00154361
         1.5           9    0.289734    0.293427   0.0014395
         1.5          10    0.289772    0.293062  0.00134116
         1.5          11    0.291967    0.292962  0.00122292
         1.5          12    0.291194    0.292815  0.00112985
         1.5          13    0.290963    0.292673  0.00105189
         1.5          14    0.292533    0.292663 0.000976801
         1.5          15    0.291359    0.292576 0.000915537
         1.5          16    0.293687    0.292645 0.000860945
         1.5          17      0.2934     0.29269 0.000811445
         1.5          18    0.297069    0.292933 0.000802019
         1.5          19    0.295123    0.293048 0.000768047
         1.5          20    0.296291     0.29321 0.000746565
       1.525           1    0.288228    0.288228           0
       1.525           2    0.291511     0.28987  0.00116085
       1.525           3    0.288236    0.289325  0.00089257
       1.525           4    0.291219    0.289798 0.000785063
       1.525           5     0.28799    0.289437 0.000706439
       1.525           6    0.288266    0.289242 0.000615073
       1.525           7    0.287368    0.288974 0.000582527
       1.525           8    0.282504    0.288165 0.000912214
       1.525           9    0.288104    0.288159 0.000810882
       1.525          10    0.286763    0.288019 0.000741702
       1.525          11      0.2899     0.28819 0.000693704
       1.525          12    0.287236    0.288111  0.00064043
       1.525          13    0.286915    0.288019 0.000597732
       1.525          14    0.288494    0.288053 0.000556002
       1.525          15    0.286622    0.287957 0.000527055
       1.525          16    0.287575    0.287933 0.000494655
       1.525          17    0.286126    0.287827 0.000476847
       1.525          18      0.2833    0.287575 0.000512414
       1.525          19    0.290355    0.287722 0.000505891
       1.525          20    0.288762    0.287774 0.000483265
        1.55           1    0.278329    0.278329           0
        1.55           2    0.281281    0.279805  0.00104342
        1.55           3    0.284109     0.28124  0.00136247
        1.55           4    0.288722     0.28311  0.00191536
        1.55           5    0.283724    0.283233  0.00153621
        1.55           6    0.280485    0.282775  0.00134674
        1.55           7    0.282504    0.282736   0.0011549
        1.55           8    0.276716    0.281984  0.00123156
        1.55           9    0.283469    0.282149  0.00110572
        1.55          10     0.28886     0.28282  0.00118141
        1.55          11    0.283339    0.282867  0.00107495
        1.55          12    0.283854    0.282949  0.00098851
        1.55          13     0.27844    0.282602 0.000971434
        1.55          14    0.283952    0.282699 0.000906817
        1.55          15    0.279838    0.282508  0.00086618
        1.55          16    0.280388    0.282376 0.000822113
        1.55          17    0.278575    0.282152 0.000803573
        1.55          18    0.281721    0.282128 0.000759286
        1.55          19    0.283704    0.282211 0.000723843
        1.55          20    0.279218    0.282061 0.000702952
       1.575           1    0.275101    0.275101           0
       1.575           2    0.277931    0.276516  0.00100055
       1.575           3    0.276445    0.276493 0.000667314
       1.575           4    0.274579    0.276014 0.000649757
       1.575           5    0.278051    0.276421 0.000634758
       1.575           6    0.268511    0.275103  0.00131464
       1.575           7     0.27529     0.27513  0.00112711
       1.575           8     0.27668    0.275324  0.00100275
       1.575           9    0.276561    0.275461 0.000900716
       1.575          10    0.273631    0.275278 0.000829034
       1.575          11    0.277706    0.275499 0.000782498
       1.575          12    0.269045    0.274961 0.000882954
       1.575          13    0.277924    0.275189 0.000843946
       1.575          14     0.27508    0.275181   0.0007837
       1.575          15    0.278177    0.275381 0.000756477
       1.575          16    0.279168    0.275618 0.000745308
       1.575          17    0.272635    0.275442 0.000721824
       1.575          18    0.276668     0.27551 0.000684928
       1.575          19    0.274795    0.275473 0.000649914
       1.575          20    0.277887    0.275593 0.000628531
         1.6           1    0.274501    0.274501           0
         1.6           2    0.273367    0.273934 0.000400898
         1.6           3    0.269463    0.272444   0.0012459
         1.6           4    0.270642    0.271993  0.00101258
         1.6           5      0.2655    0.270695  0.00141617
         1.6           6    0.266544    0.270003   0.0013385
         1.6           7     0.26574    0.269394   0.0012783
         1.6           8    0.268023    0.269222  0.00112994
         1.6           9    0.273068     0.26965  0.00108218
         1.6          10     0.27338    0.270023  0.00103625
         1.6          11    0.267964    0.269836 0.000958804
         1.6          12    0.267194    0.269615 0.000903825
         1.6          13    0.273665    0.269927 0.000886353
         1.6          14    0.267164     0.26973 0.000844721
         1.6          15    0.267104    0.269555 0.000806338
         1.6          16    0.270151    0.269592 0.000756804
         1.6          17    0.273907    0.269846 0.000753659
         1.6          18    0.268168    0.269753 0.000717529
         1.6          19    0.268684    0.269696 0.000681963
         1.6          20    0.270475    0.269735 0.000648977
       1.625           1    0.261584    0.261584           0
       1.625           2    0.264848    0.263216  0.00115399
       1.625           3    0.266659    0.264364  0.00121251
       1.625           4    0.255852    0.262236  0.00205497
       1.625           5    0.264848    0.262758  0.00170909
       1.625           6    0.264156    0.262991  0.00144004
       1.625           7    0.264686    0.263233  0.00125452
       1.625           8    0.263007    0.263205  0.00109802
       1.625           9    0.262991    0.263181 0.000976278
       1.625          10    0.262987    0.263162 0.000878842
       1.625          11    0.263766    0.263217 0.000800662
       1.625          12    0.260189    0.262964 0.000772661
       1.625          13    0.261179    0.262827 0.000725331
       1.625          14    0.263845      0.2629 0.000677157
       1.625          15    0.269689    0.263352  0.00076855
       1.625          16    0.261827    0.263257 0.000726405
       1.625          17    0.264955    0.263357 0.000690509
       1.625          18    0.263983    0.263392 0.000653023
       1.625          19     0.26763    0.263615 0.000655651
       1.625          20    0.260514     0.26346 0.000640934
        1.65           1    0.258908    0.258908           0
        1.65           2    0.262651    0.260779   0.0013233
        1.65           3    0.260061     0.26054 0.000903606
        1.65           4    0.262403    0.261006 0.000788719
        1.65           5    0.262101    0.261225 0.000660718
        1.65           6    0.258427    0.260759 0.000695948
        1.65           7    0.261617    0.260881 0.000607237
        1.65           8    0.262081    0.261031 0.000549546
        1.65           9    0.261605    0.261095  0.00049217
        1.65          10    0.261736    0.261159 0.000447106
        1.65          11    0.261022    0.261147 0.000406633
        1.65          12    0.256179    0.260733 0.000544109
        1.65          13    0.259902    0.260669 0.000505993
        1.65          14    0.258465    0.260511 0.000493729
        1.65          15     0.25983    0.260466 0.000462899
        1.65          16    0.261259    0.260515 0.000436612
        1.65          17    0.260543    0.260517 0.000410932
        1.65          18    0.258434    0.260401 0.000404077
        1.65          19    0.259368    0.260347  0.00038645
        1.65          20     0.25693    0.260176  0.00040312
       1.675           1    0.251075    0.251075           0
       1.675           2    0.253985     0.25253  0.00102883
       1.675           3    0.252855    0.252639 0.000691561
       1.675           4    0.254726    0.253161 0.000687959
       1.675           5     0.25341    0.253211 0.000552176
       1.675           6    0.251328    0.252897 0.000541975
       1.675           7    0.253098    0.252926  0.00046531
       1.675           8    0.249179    0.252457  0.00059803
       1.675           9    0.255239    0.252766 0.000606212
       1.675          10    0.252986    0.252788 0.000545989
       1.675          11    0.256995    0.253171 0.000615876
       1.675          12    0.251185    0.253005 0.000586355
       1.675          13     0.25275    0.252986  0.00054158
       1.675          14    0.252057    0.252919 0.000506945
       1.675          15    0.258797    0.253311 0.000605938
       1.675          16    0.255222    0.253431 0.000579719
       1.675          17    0.257023    0.253642 0.000582871
       1.675          18    0.254152     0.25367 0.000551178
       1.675          19    0.260344    0.254022 0.000624143
       1.675          20    0.258415    0.254241 0.000630412
         1.7           1    0.252461    0.252461           0
         1.7           2    0.246936    0.249698   0.0019534
         1.7           3    0.252156    0.250518  0.00146408
         1.7           4    0.246811    0.249591  0.00136008
         1.7           5    0.251035     0.24988  0.00111831
         1.7           6    0.248204      0.2496 0.000966155
         1.7           7    0.251665    0.249895 0.000871978
         1.7           8    0.250299    0.249946 0.000764439
         1.7           9    0.252209    0.250197 0.000719664
         1.7          10    0.250252    0.250203 0.000647718
         1.7          11    0.247563    0.249963 0.000631739
         1.7          12    0.245928    0.249626  0.00066255
         1.7          13    0.244134    0.249204  0.00073403
         1.7          14    0.243921    0.248827 0.000772526
         1.7          15    0.252881    0.249097 0.000766857
         1.7          16    0.250682    0.249196 0.000725302
         1.7          17     0.25275    0.249405 0.000712131
         1.7          18    0.251475     0.24952 0.000681786
         1.7          19    0.248985    0.249492 0.000646483
         1.7          20    0.248832    0.249459 0.000615002
       1.725           1    0.247061    0.247061           0
       1.725           2    0.247276    0.247169 7.59779e-05
       1.725           3    0.244972    0.246436 0.000600089
       1.725           4    0.244101    0.245853 0.000676994
       1.725           5    0.246748    0.246032 0.000564777
       1.725           6    0.250822     0.24683 0.000867578
       1.725           7    0.248152    0.247019 0.000763905
       1.725           8    0.235613    0.245593  0.00149177
       1.725           9    0.246531    0.245697  0.00132965
       1.725          10    0.243606    0.245488  0.00121301
       1.725          11    0.248657    0.245776  0.00113642
       1.725          12    0.241815    0.245446  0.00108861
       1.725          13    0.244298    0.245358  0.00100845
       1.725          14    0.242032     0.24512 0.000963988
       1.725          15      0.2404    0.244806 0.000949695
       1.725          16    0.244611    0.244793 0.000890416
       1.725          17     0.24685    0.244914 0.000846218
       1.725          18    0.246156    0.244983 0.000802012
       1.725          19       0.248    0.245142 0.000775356
       1.725          20    0.243545    0.245062 0.000740691
        1.75           1    0.240539    0.240539           0
        1.75           2     0.24379    0.242164  0.00114929
        1.75           3    0.238601    0.240977  0.00123587
        1.75           4    0.241417    0.241087 0.000931805
        1.75           5    0.240055     0.24088 0.000767951
        1.75           6     0.23694    0.240224 0.000876885
        1.75           7    0.241987    0.240476  0.00078698
        1.75           8    0.247925    0.241407  0.00111038
        1.75           9    0.240417    0.241297 0.000992444
        1.75          10    0.235727     0.24074  0.00103778
        1.75          11    0.245342    0.241158  0.00102429
        1.75          12    0.238836    0.240965 0.000957047
        1.75          13    0.242877    0.241112 0.000894659
        1.75          14    0.243071    0.241252 0.000841628
        1.75          15    0.238639    0.241078 0.000803336
        1.75          16    0.244628      0.2413 0.000783178
        1.75          17    0.236863    0.241039 0.000779383
        1.75          18    0.236061    0.240762 0.000783603
        1.75          19    0.239582      0.2407  0.00074482
        1.75          20    0.239676    0.240649 0.000709337
       1.775           1    0.226933    0.226933           0
       1.775           2    0.234001    0.230467  0.00249886
       1.775           3    0.232887    0.231274  0.00179135
       1.775           4    0.236974    0.232699  0.00182439
       1.775           5    0.235904     0.23334  0.00156806
       1.775           6    0.235347    0.233674  0.00134193
       1.775           7    0.238738    0.234398    0.001331
       1.775           8    0.231775     0.23407  0.00120433
       1.775           9    0.236395    0.234328  0.00109789
       1.775          10    0.233183    0.234214 0.000994049
       1.775          11    0.231812    0.233995  0.00092734
       1.775          12    0.230505    0.233705 0.000894515
       1.775          13    0.232652    0.233624 0.000829363
       1.775          14    0.233674    0.233627  0.00077013
       1.775          15    0.232502    0.233552 0.000722433
       1.775          16    0.239063    0.233897 0.000754945
       1.775          17    0.233746    0.233888 0.000710589
       1.775          18    0.231097    0.233733 0.000687814
       1.775          19       0.232    0.233642 0.000657632
       1.775          20    0.232979    0.233608 0.000625583
         1.8           1    0.227421    0.227421           0
         1.8           2    0.232836    0.230128  0.00191441
         1.8           3    0.231772    0.230676  0.00135237
         1.8           4     0.23141    0.230859  0.00102664
         1.8           5    0.227618    0.230211  0.00100539
         1.8           6    0.224698    0.229292  0.00118557
         1.8           7    0.228761    0.229216  0.00101862
         1.8           8    0.228947    0.229183 0.000891853
         1.8           9    0.232227    0.229521 0.000854495
         1.8          10    0.228659    0.229435 0.000773381
         1.8          11      0.2304    0.229522 0.000708031
         1.8          12    0.231498    0.229687 0.000667898
         1.8          13    0.228821     0.22962 0.000619835
         1.8          14    0.229101    0.229583 0.000576672
         1.8          15    0.229322    0.229566  0.00053849
         1.8          16    0.231084    0.229661 0.000513127
         1.8          17    0.227444     0.22953 0.000499244
         1.8          18    0.226713    0.229374 0.000495437
         1.8          19    0.230989    0.229459 0.000476595
         1.8          20    0.233864    0.229679 0.000501088
       1.825           1    0.227345    0.227345           0
       1.825           2    0.221256      0.2243  0.00215252
       1.825           3    0.225508    0.224703  0.00147216
       1.825           4    0.228708    0.225704  0.00140398
       1.825           5     0.22295    0.225153  0.00122649
       1.825           6    0.225996    0.225294  0.00103008
       1.825           7     0.22715    0.225559 0.000916433
       1.825           8    0.227448    0.225795 0.000831749
       1.825           9    0.226267    0.225848 0.000740981
       1.825          10    0.220864    0.225349 0.000817466
       1.825          11    0.229345    0.225713 0.000819903
       1.825          12    0.225723    0.225713 0.000751578
       1.825          13    0.228961    0.225963 0.000734109
       1.825          14    0.222414     0.22571 0.000724132
       1.825          15    0.230137    0.226005 0.000733552
       1.825          16    0.226267    0.226021 0.000687887
       1.825          17    0.224605    0.225938  0.00065245
       1.825          18     0.22511    0.225892 0.000617824
       1.825          19     0.22882    0.226046 0.000604225
       1.825          20    0.225907    0.226039 0.000574054
        1.85           1    0.223522    0.223522           0
        1.85           2    0.219297     0.22141  0.00149367
        1.85           3     0.22279     0.22187  0.00106428
        1.85           4    0.216668    0.220569  0.00138042
        1.85           5    0.223633    0.221182  0.00123284
        1.85           6    0.218871    0.220797  0.00108586
        1.85           7    0.219485    0.220609 0.000946781
        1.85           8    0.223769    0.221004 0.000907095
        1.85           9    0.222548    0.221176 0.000822353
        1.85          10    0.220832    0.221141 0.000740836
        1.85          11    0.221696    0.221192 0.000675199
        1.85          12    0.224706    0.221485 0.000679488
        1.85          13     0.22078    0.221431 0.000629378
        1.85          14    0.218307    0.221207 0.000622715
        1.85          15     0.22192    0.221255 0.000583008
        1.85          16    0.222762    0.221349 0.000554126
        1.85          17    0.225287    0.221581  0.00056789
        1.85          18     0.21659    0.221303 0.000600225
        1.85          19    0.220223    0.221247  0.00057132
        1.85          20    0.219882    0.221178 0.000546814
       1.875           1    0.213991    0.213991           0
       1.875           2    0.215767    0.214879  0.00062768
       1.875           3     0.21515    0.214969  0.00042489
       1.875           4    0.216277    0.215296 0.000426243
       1.875           5    0.216495    0.215536 0.000402785
       1.875           6     0.21547    0.215525 0.000335806
       1.875           7    0.215925    0.215582 0.000292655
       1.875           8    0.216669    0.215718 0.000285859
       1.875           9    0.216295    0.215782 0.000261187
       1.875          10    0.216165     0.21582  0.00023786
       1.875          11    0.210449    0.215332 0.000513333
       1.875          12    0.216516    0.215431 0.000479938
       1.875          13    0.220339    0.215808 0.000572599
       1.875          14    0.216359    0.215847 0.000533048
       1.875          15    0.215895    0.215851 0.000497521
       1.875          16    0.216687    0.215903 0.000469162
       1.875          17    0.220423    0.216169 0.000511376
       1.875          18    0.219105    0.216332 0.000508314
       1.875          19    0.215985    0.216314 0.000481887
       1.875          20    0.220412    0.216519 0.000499476
         1.9           1    0.214555    0.214555           0
         1.9           2    0.210111    0.212333  0.00157111
         1.9           3    0.209426    0.211364  0.00131265
         1.9           4    0.214796    0.212222   0.0012334
         1.9           5      0.2117    0.212117 0.000991138
         1.9           6    0.210604    0.211865 0.000857441
         1.9           7     0.21451    0.212243 0.000813973
         1.9           8    0.211623    0.212166 0.000715905
         1.9           9    0.211666     0.21211 0.000638507
         1.9          10    0.211925    0.212092 0.000574923
         1.9          11    0.211784    0.212064 0.000523337
         1.9          12    0.214209    0.212242 0.000509335
         1.9          13    0.213841    0.212365 0.000484773
         1.9          14    0.213605    0.212454 0.000458162
         1.9          15     0.21085    0.212347 0.000439925
         1.9          16    0.212819    0.212377 0.000413417
         1.9          17     0.21451    0.212502 0.000407694
         1.9          18    0.215969    0.212695 0.000428128
         1.9          19    0.216695    0.212905 0.000454434
         1.9          20    0.212719    0.212896 0.000431808
       1.925           1    0.209392    0.209392           0
       1.925           2    0.209534    0.209463 5.02726e-05
       1.925           3     0.21263    0.210519 0.000862567
       1.925           4    0.208717    0.210068 0.000755412
       1.925           5    0.209901    0.210035  0.00060507
       1.925           6    0.207799    0.209662 0.000608274
       1.925           7    0.213121    0.210156 0.000693611
       1.925           8    0.206765    0.209732 0.000724965
       1.925           9    0.208652    0.209612 0.000654284
       1.925          10    0.208136    0.209465  0.00060528
       1.925          11    0.206356    0.209182 0.000612684
       1.925          12    0.211735    0.209395 0.000597434
       1.925          13    0.209571    0.209408  0.00055163
       1.925          14    0.209489    0.209414 0.000512258
       1.925          15    0.206421    0.209214 0.000515515
       1.925          16    0.207062     0.20908 0.000500542
       1.925          17    0.208588    0.209051 0.000471935
       1.925          18    0.205254     0.20884 0.000490609
       1.925          19    0.209178    0.208858 0.000465111
       1.925          20     0.21214    0.209022  0.00046991
        1.95           1    0.201843    0.201843           0
        1.95           2    0.207068    0.204456  0.00184732
        1.95           3    0.207402    0.205438  0.00146954
        1.95           4    0.203671    0.204996  0.00116664
        1.95           5     0.20582    0.205161 0.000944865
        1.95           6     0.20264    0.204741 0.000875828
        1.95           7    0.203051    0.204499 0.000783255
        1.95           8     0.20725    0.204843 0.000757082
        1.95           9    0.203751    0.204722 0.000682625
        1.95          10    0.202637    0.204513 0.000645421
        1.95          11    0.203884    0.204456 0.000589275
        1.95          12    0.204261     0.20444 0.000540393
        1.95          13    0.201289    0.204197 0.000550499
        1.95          14     0.20933    0.204564 0.000621379
        1.95          15    0.201317    0.204348 0.000616509
        1.95          16    0.207409    0.204539 0.000606937
        1.95          17    0.204907    0.204561 0.000571621
        1.95          18    0.209117    0.204814 0.000593281
        1.95          19    0.201977    0.204664 0.000580544
        1.95          20    0.203119    0.204587 0.000556637
       1.975           1    0.199266    0.199266           0
       1.975           2     0.20114    0.200203 0.000662415
       1.975           3     0.19965    0.200018 0.000466561
       1.975           4    0.201888    0.200486 0.000535107
       1.975           5    0.198399    0.200069 0.000568005
       1.975           6    0.199766    0.200018 0.000475571
       1.975           7     0.20416     0.20061 0.000682875
       1.975           8    0.198603    0.200359 0.000641953
       1.975           9    0.199507    0.200264  0.00057757
       1.975          10    0.201055    0.200343 0.000525201
       1.975          11    0.198243    0.200152 0.000510988
       1.975          12    0.199541    0.200102 0.000470937
       1.975          13    0.197301    0.199886 0.000481462
       1.975          14    0.204805    0.200237 0.000560818
       1.975          15    0.203557    0.200459 0.000565408
       1.975          16    0.199288    0.200386 0.000534782
       1.975          17    0.198809    0.200293 0.000511305
       1.975          18    0.199443    0.200246 0.000485072
       1.975          19    0.203032    0.200392 0.000481194
       1.975          20    0.200169    0.200381 0.000457264
           2           1    0.197903    0.197903           0
           2           2    0.194338    0.196121  0.00126037
           2           3     0.19747     0.19657 0.000916992
           2           4    0.200189    0.197475  0.00104251
           2           5    0.194518    0.196884 0.000987643
           2           6    0.194796    0.196536 0.000882169
           2           7    0.193452    0.196095 0.000859099
           2           8    0.197494     0.19627 0.000769298
           2           9    0.196683    0.196316 0.000685184
           2          10    0.197935    0.196478 0.000635497
           2          11    0.195421    0.196382 0.000584942
           2          12    0.194178    0.196198   0.0005643
           2          13    0.194614    0.196076 0.000533879
           2          14    0.196994    0.196142 0.000499755
           2          15    0.191521    0.195834 0.000553306
           2          16    0.192597    0.195631  0.00055447
           2          17    0.197697    0.195753 0.000535005
           2          18    0.196774     0.19581 0.000508278
           2          19    0.198957    0.195975 0.000507795
           2          20    0.197882    0.196071 0.000491273
